dataMatrix	X501f	X502m	X503m	X506m	X508f	X509f	X513m	X517f	X518f	X521f	X527m	X528m	X529f	X531f	W616f	W617f	W620f	W621f	W622f	W623f	W625m	W627m	W628m	W629m	W630m	W631m	W632f	W633f	W634m	L818f	L819f	L824m	L825m	L826m	L827m	L836f	L841f	L848m	L849m	L854f	L859m	L862f
M100.0018T16.55	23.4557854329768	23.2936616363804	23.5462479374657	23.660858517547	23.5928210140622	23.4772539121636	23.571511432869	23.4292065566812	23.0967174469389	23.3528568486657	22.7813508816804	23.3082587742944	23.5883339042961	23.5384919982665	23.426419178445	23.4861343492506	23.4373152535533	23.248955557825	23.4852730086007	23.1736217905752	23.3643520658046	23.4911025706381	23.4027149712714	23.431614417709	23.1439012757533	23.3287229008307	23.3300489838029	23.1154707209823	23.1518133358576	23.7521074060359	23.3786713943619	23.4038145616305	23.3586872520535	23.5095755837902	23.6664851460399	23.3909380845613	23.6058857215803	23.5272456729375	23.6428417473705	23.5579956168718	23.5569652141323	23.304634980102
M123.0178T16.51	15.8192771306581	15.6576799567294	16.0523602890268	16.2267760515306	15.9968616202815	15.8816832245827	16.2459323872292	15.7842425574184	15.1488021157461	15.8906630089376	14.8266504263483	15.713153171147	15.8811014431498	16.0246725647481	15.7539666013852	16.0129325547161	15.8643221966858	15.5843232798127	15.954914682037	15.5636521561938	15.5541807318568	15.9374362150613	15.8269948514139	16.0137412779031	15.297170446679	15.7531140355223	15.5390342185863	15.3329851990819	15.3665621347768	16.4029309053626	15.7611053859826	15.5320155212444	15.6261691455441	16.0145466831859	16.1855515999427	15.648167788296	16.1049379397678	15.869519366916	16.1140903477444	16.1572487711225	16.1745014090194	15.7272527110578
M139.9944T16.56	18.4773532445507	18.3796371886584	18.547749510372	18.7272670782165	18.5788729824668	18.4057749835919	18.56356201415	18.3688256590559	18.0979629144502	18.3767343879975	17.7239979719003	18.3501215787991	18.5863609669171	18.5087309316348	18.4208091046563	18.4723657963336	18.464260490587	18.2722942204866	18.5464942105474	18.172884323743	18.321022795477	18.6326834105736	18.3340285926106	18.4917791916461	18.1204132363901	18.381429147508	18.3253833800092	18.0633199272072	18.143264160295	18.7525920914517	18.3767307768339	18.3992864987925	18.3606583644725	18.5433428496915	18.660174791521	18.3756283669011	18.6635958439302	18.5354037660141	18.6707813892731	18.5166340516096	18.5598522138182	18.2791631131439
M161.9764T16.56	16.5951276830387	16.4255653148509	16.74326714003	16.904500143989	16.7836410769947	16.5445625505191	16.8018430998959	16.4840526265382	16.1338633528787	16.5901316042054	15.6525069749878	16.5988214931544	16.6878751090963	16.6959448685626	16.4470670360609	16.774808407584	16.5581998059098	16.3309685458535	16.7781117073683	16.2896465810505	16.3752939933992	16.7994737248093	16.5231713888695	16.7142948902432	16.1694822903694	16.4098620420215	16.3414689085721	16.0519172820547	16.1701997808118	16.9401590045411	16.4772363947674	16.5228835788651	16.4255983581166	16.7553045319792	16.8038442756654	16.3746919966198	16.9252467428497	16.6844970850021	16.7874423271431	16.8794183728881	16.7176698967583	16.4431789209165
M165.9736T16.55	22.8139700698716	22.6289889006305	22.8931560030408	23.0618542810708	22.9698540348423	22.8244787626169	22.9613908071233	22.7215962417287	22.4193666961497	22.7498736662763	22.0757851518713	22.7307580128714	22.9025629947593	22.9116249900495	22.7870171469521	22.9518132524082	22.8011899024085	22.5834050570534	22.8946687559796	22.5790356821421	22.6744746322729	22.9140263899327	22.815269051805	22.9176516314971	22.4535205217475	22.6708762297793	22.6698781912536	22.4446341617337	22.4481541066285	23.0967558256908	22.7113507384088	22.7388251917421	22.6621235914688	22.9005609580234	23.0571019467296	22.6981519933679	23.0024127903858	22.8700711185927	23.017805976451	22.9474994519021	22.9347027274495	22.63609056383
M183.0002T16.55	21.3170290586782	21.1813470607029	21.4018731753725	21.5404523358983	21.487497170135	21.3157527173651	21.4022488517289	21.2734471324859	21.0580431202629	21.2554373041885	20.6502578452431	21.2332541201759	21.4458344127073	21.3767948297254	21.300765505703	21.4022169374514	21.319365258985	21.1513325931882	21.3891541165507	21.0717179985171	21.2188777902726	21.3923297957053	21.2500496159577	21.3175394444236	20.9861098286371	21.204504306635	21.2106187580795	21.0346235886285	21.013987910537	21.5312536916978	21.2573711681043	21.2503804519037	21.2451856970107	21.3920526039692	21.563806585492	21.2431052629239	21.4822697290225	21.4030904038954	21.5482515431671	21.39200160447	21.3885604259369	21.154134894906
M183.9842T16.55	22.3721786439202	22.2665012891872	22.4574834502342	22.5514180379925	22.5584739954086	22.385199727945	22.406206697359	22.3760115752103	22.1180888261877	22.2875023325121	21.7888486268988	22.220406824671	22.5503959233458	22.3928707409006	22.3423211770216	22.3790283808396	22.3916486724853	22.2291616940947	22.4052457344971	22.1322489058144	22.3351681427571	22.3489992723858	22.2336027269982	22.2741068661761	22.087219759739	22.1916807315688	22.3080466854247	22.0643008026793	22.1036739336701	22.5247530800962	22.266367138387	22.3196953325842	22.3643359943425	22.363659195075	22.6302023806417	22.34432988652	22.5272531368497	22.4408767281803	22.540466428758	22.3921212949702	22.3676169992614	22.2826251922199
M204.9823T16.56	16.316358873848	16.1600495623078	16.4553427645605	16.6177314078941	16.4520174002456	16.3136529490076	16.508301059846	16.1798803121798	15.7678034894958	16.1896290421328	15.3352425774308	16.1589556972769	16.4432364246298	16.3882200302191	16.3079004395012	16.2612245778294	16.2514219900868	16.1195775514588	16.2961105819645	15.9254829742083	16.1250487607291	16.4105636616935	16.2294104923738	16.2650459828777	15.8889422408874	16.1297912322702	16.1079294427239	15.88298899696	15.7812710917286	16.6427600052517	16.2144049703395	16.144923453452	16.0717572780322	16.413775480309	16.5486984172557	16.1601205231838	16.5623114225919	16.348208286368	16.5772732546905	16.4989412038996	16.4461563140499	16.0852743542487
M205.9662T16.56	22.406638217796	22.2815925655364	22.4923615800343	22.6305861548507	22.5391434075965	22.3927973347606	22.5244512747861	22.3478612783413	21.9743500845858	22.2953946995537	21.5714642170812	22.2454663023748	22.523339728323	22.435148502522	22.3687228536569	22.4060688934783	22.3812701552229	22.2129560919039	22.4415629121295	22.1248954616185	22.2563157705005	22.4565232996881	22.293109591917	22.3806721116919	22.0176538971174	22.1810140055952	22.2604087357685	21.9845572965498	22.0349316085252	22.6720815964835	22.2483243243077	22.2964956300591	22.2857482874867	22.4598289950532	22.6172725676876	22.3262307678325	22.5859540679025	22.4835144746662	22.6059247278312	22.4862765351548	22.47359912304	22.2361581234676
M227.9743T16.56	20.5697789522252	20.3591925635266	20.7117265678359	20.7107301432249	20.802804636521	20.5937017794386	20.6898017869411	20.6428879493298	20.2755463195754	20.4927668882114	19.9586473535162	20.3494465154207	20.8444929604031	20.6365744964472	20.5930480395208	20.5658592052784	20.6426120484118	20.3797656842198	20.5242911750517	20.314984330829	20.6079995926359	20.3785724961755	20.4300500293148	20.3820781038455	20.2945519593849	20.353797066263	20.5766062935203	20.3056012136518	20.2512373039869	20.6052423062178	20.4238323308323	20.5382947529085	20.6464018847199	20.4270715295153	20.8078810100791	20.4765003939721	20.6118753448634	20.6178266357916	20.7003838986859	20.6905516604993	20.4680274065779	20.5185073343113
M247.9883T16.56	16.9909187530337	16.8646597824512	17.0900618100623	17.321575380548	17.2822439168549	17.0596403941555	17.1608221169573	16.9280776037514	16.5068268815972	16.967523736964	15.99794530767	16.8760405802634	17.1012677023982	17.0737947593472	16.9938159005305	17.0140035568836	16.9952513623686	16.7590288354229	17.137543028887	16.6508572238521	16.8067307799621	17.1312620629073	16.9504898824731	17.0145768878469	16.5260971993567	16.6719490591071	16.7936300516058	16.4812150897412	16.5378696274358	17.3810292655425	16.8314807594593	16.8958428487672	16.8216817338868	17.1149569367105	17.2078938699047	16.8745700592873	17.2953013563209	17.1057199094511	17.2659064956702	17.1725904400104	17.144156898622	16.8083354651883
M248.9723T16.56	20.8773983956778	20.7495827685017	21.0029736317582	21.1394818000915	21.0650109021034	20.9076130545313	21.0342880290192	20.8297363388685	20.4391903175848	20.8527910711567	20.0071163351406	20.6966076207085	21.0394041720206	20.9545613779326	20.8541770650358	20.9360660108406	20.8847648432485	20.6977099977309	20.9149007722108	20.5865132010567	20.7669365314845	20.8992135102181	20.7566652259758	20.8801003049339	20.4840356818769	20.650403453806	20.723871481873	20.4462215896991	20.4819966979295	21.1424090265886	20.7183102536341	20.7826807666513	20.794980029511	20.9182983867323	21.1302828097529	20.8356660349683	21.090405871122	20.990906817032	21.1015313437877	20.9867559113001	20.9701577092383	20.7546357350943
M249.9563T16.56	20.4887330890599	20.32498338946	20.6731845760093	20.6770107146463	20.7199520672649	20.5420558955979	20.654057025439	20.5030882454306	20.0727258800363	20.4494756395201	19.7008612947471	20.2797620949896	20.7401216517664	20.6086415291816	20.5223028403755	20.4997121263487	20.5939481897844	20.2856541454905	20.4919212614004	20.2095378310863	20.448688894886	20.3793966977738	20.3647573126001	20.408681906994	20.1451847239534	20.2380519499246	20.4415011354304	20.1406973836981	20.1208228050579	20.6229505532409	20.298804473894	20.4485877479871	20.4619991176747	20.4223295647094	20.7369720168535	20.414514452021	20.6456441476938	20.5595603133811	20.6480567874037	20.6277006459973	20.4761636116777	20.4306579045778
M265.999T16.56	16.6867783910335	16.6166561386763	16.8612747314818	17.0014826762896	16.937831299099	16.7769527509182	16.7358336981211	16.6990372889888	16.3170765194325	16.6966907760652	15.8751735407615	16.5463516582746	16.9041433690028	16.7018586077779	16.7196792319619	16.6388673209148	16.7209352499765	16.5581845829519	16.7282434506252	16.298029989943	16.6190568359645	16.8223875977882	16.5082865082881	16.5782682663309	16.3978979300699	16.4089432609558	16.5948758919769	16.38756397784	16.3689131675031	16.9169031152129	16.6144941219154	16.6991966040334	16.6191858822833	16.7522985998295	16.9474683519314	16.6674734628934	16.9614645704138	16.844786185311	16.9777867600692	16.749157758948	16.7470972637745	16.6581145572404
M271.9384T16.56	21.9607095867285	21.8583002082408	22.0931021280914	22.2307951362901	22.1327255330195	22.0042456576312	22.1102183431488	21.9013882172897	21.4648683751317	21.9152247326208	20.9747601732105	21.7596752866678	22.1290581188467	22.0430553040325	21.9302775317288	21.9791687139208	21.9720674033133	21.7888514554912	22.0203221311494	21.6725709368776	21.8465940673906	22.0100356441695	21.8325580940532	21.9844077486877	21.524162708247	21.7050032182999	21.8215069393275	21.4759863559284	21.5499941057254	22.2656757035527	21.7952404019146	21.8883686988969	21.8805443833352	22.0388835883833	22.2205409548737	21.9032815477567	22.1930501163854	22.0725781802364	22.2015509759921	22.108534011222	22.0803689317182	21.8275281863679
M272.9407T16.57	16.2068644403105	16.1428308833717	16.4228245213592	16.7366485604553	16.761027199502	16.3019375965618	16.5416465378343	16.2059161526123	15.5193606735891	16.36077851529	14.8555561380545	16.2405660039526	16.4628773557706	16.4406805909169	16.0990173886608	16.4220488803781	16.3400594147031	16.1615174665697	16.4314955626264	15.8709999270579	16.1478621619565	16.2869172476091	16.0266128163969	16.4391585035569	15.5592299464006	16.0800726541673	15.8367812298908	15.2373304844515	15.6910823281442	16.5930845563889	16.3088663520484	16.2221894377117	16.2125999937707	16.4713671730704	16.59004251749	16.2629941465848	16.438883006792	16.3172522848024	16.4771811147014	16.5135669602163	16.4932929230318	16.2059993537123
