dataMatrix	X501f	X502m	X503m	X506m	X508f	X509f	X513m	X517f	X518f	X521f	X527m	X528m	X529f	X531f	W616f	W617f	W620f	W621f	W622f	W623f	W625m	W627m	W628m	W629m	W630m	W631m	W632f	W633f	W634m
M387.203T1.52	12.0720029367098	15.9672604882074	15.3759666189526	16.3731698394046	0	14.6782689149853	15.0172677602296	12.949000644449	11.5342206766528	9.37338046495289	11.1594097014036	0	11.6244578129219	11.7751411022676	10.0662385662594	0	14.1507214985258	12.6303140004763	11.987948596752	13.7072706866415	17.839580876187	18.4917227688697	15.8737403978851	12.836781579799	15.7654231192342	15.4731384392905	8.50411702965144	9.69616356469202	13.9244942815275
M190T2.1_N.Acetyl.L.methionine	21.3317982538582	22.1809028595777	22.582433975732	22.2401574871903	21.0669615922722	20.6912118962696	20.9391150120584	20.153162340987	21.1004121060431	0	20.2634101963066	20.7222438683216	20.6298003851915	20.0983341382364	20.3518903486414	21.2387709088368	20.7362945682122	19.6366718774909	19.9305856149487	20.7625142420632	21.1721808721931	21.108844099726	21.5560789299792	21.022895369916	20.3717256046954	20.9282646240884	20.9028027211044	20.8097948148055	21.1977896126381
M381.0139T11.16	12.7225844937646	14.7865208111744	11.8447814666517	14.4525546398665	13.6219042011332	9.7960598940505	0	13.1121007855638	12.7949086623651	13.9337773173121	12.2500979309587	12.7743526211177	12.4813145844922	10.7020315264242	11.1448462142594	9.48650683395079	10.6858341773703	10.3935191679885	12.937016964692	10.98205166642	13.2405667132899	10.7805364867518	13.506862929148	0	11.3262676804742	9.55371798381946	13.6652293101646	10.6492624657136	12.9995864338982
M511.4738T1.31	18.7302160351101	19.3769013907049	20.1232752296801	20.8305399647106	19.1083105563184	18.583526855128	19.6595679398698	20.0912106708892	18.8552103693389	19.5635282943364	21.1225670437585	19.8466170224382	18.6666522393302	17.0516624738129	18.5938841927753	19.4528716301203	19.9915453733808	17.6432875939049	17.7442412629274	18.6148719283074	20.3408117659253	19.8887683648228	20.9086967957704	21.1214962080467	19.8612508117585	20.8122893535037	19.4710698635036	19.9984168913355	20.8079240232324
M179.0561T4.25	25.5297378206751	26.342583201815	25.8572678381256	26.4983465902	26.6331311133513	25.6678945922523	25.634674724441	24.5548979482303	26.3113490673312	25.7019427512209	24.4361100880058	24.8143082026633	25.3977473141219	24.8084631456063	24.5297577150886	25.6947938456282	25.9160771474647	23.7237257215281	23.7737999216361	25.1074177203302	25.3435551742522	25.0953919117232	25.9717838437209	25.8491148478127	25.0820102503904	25.8415422258122	26.3149803538039	25.5741185578086	26.7164465392161
M219.0512T10.55	16.1520520732726	17.1733833758734	17.6800490381338	17.37126106095	15.8393917908255	15.4714024608288	16.3476113344398	16.4094285610807	15.743811724164	15.7398072382189	15.9045261990994	15.7092610144318	16.4428903784048	16.1021941016116	16.5193492269932	16.0964825093909	16.7840110968103	14.8723507183692	16.1081374728297	15.7171657887208	17.94487502752	16.9078260246608	16.5792989940645	17.026521281242	16.4898213109671	16.3582193509897	16.6276663952159	15.9197362469717	17.4427386266397
M244.0596T6.68	13.8142459847397	15.3181872466302	14.5678758838626	15.8560806685117	14.1975031453187	15.3101693261826	15.7846000863297	15.2225779541174	15.0112272554233	14.3675157691267	15.4970709141066	15.836099680495	15.7729717413261	14.8144017171779	16.1539068432386	14.5478765757729	15.2368483452235	15.1422642450461	16.1304704168605	15.9412759905166	15.6100449494215	16.3029649711459	14.9920027233205	14.7930637217187	15.1312541044549	15.2408133152092	15.0719349152695	14.1182792532561	15.0191063608782
M285.1459T6.56	15.9123163161239	15.2309597285579	16.7056053905699	17.4459710323773	15.8713854966903	16.3227918330871	16.4993177321514	16.6908778278213	16.5565009654748	16.8810541977458	17.8173490740371	17.6611900741578	16.48538767356	15.6832561800722	15.4741758551445	15.8251366805003	15.8876975628989	15.848141456464	15.870983531539	16.8467293345667	15.9811841712473	15.7389071352493	16.9289161903818	18.3165758751544	18.3018225899601	16.2809916441554	15.4272774835291	16.3046162050199	16.4623103882983
M802.7438T16.67	12.5597489500677	13.1467977577792	13.1919760341489	13.3353191673271	12.9088025896596	11.9607936761347	12.127857007005	13.2389101314846	12.9340400383974	14.1370815979968	13.3477085587457	12.7147791302602	11.9925354862667	12.5228046364515	12.5406337167802	12.7320995724491	12.7456285301014	12.2320584090015	12.8554244770758	13.1670091151722	13.0090981643195	13.6968599719172	13.2639648483217	12.9367492651281	12.8863056918012	13.128526369755	13.5232642224711	13.1196860673542	13.5019354340639
M142.1T1.49	16.7174986619418	16.8438203692735	16.2191472077849	16.9616710708241	17.0375812863699	17.0697755247043	16.961804193743	17.2755439016115	16.6461509465419	16.6429650780268	18.1150524484882	17.4700085838329	17.0620528846989	17.3897360006219	17.527980089982	16.726918721637	16.9709335549809	18.3395314836861	17.7635352797486	17.7687114250297	17.5283566623367	17.7087802071823	17.0686522891146	16.9151364043951	17.2788154732318	16.8323771229176	16.5393684732772	16.646234140302	16.153607153243
M146.0094T9.3	16.0468111252854	16.9143351921811	16.9163114754973	17.0349652061734	16.373930816272	16.1365768082449	16.4691229741072	16.3991456476868	16.2926549159119	15.9174953196726	14.9855515301278	16.1230569351894	16.2842317455073	15.8932417623908	16.9130854791258	16.2984907535638	16.5741576742272	15.3316140825769	16.3296890689521	16.0083314890876	17.0004496029174	17.1642834062016	16.1279141764888	16.1859036086055	16.2573079506865	16.9069886124735	16.4491896923977	16.2063641967477	16.5962980741349
M163.0249T6.78	22.729365164015	22.8314798640337	23.2047461991411	22.7804292312882	23.0277158727073	22.2120691451542	22.9671099615763	21.55957921217	22.5586402504374	22.2327040225854	21.7998329724441	22.1959954053823	22.4647912617583	21.546501690022	22.1182504032691	22.5792940675158	22.7750696928617	21.6173701585859	21.9808919475344	22.3342364531071	23.0644962551371	22.6450860155687	22.7326450494863	22.7203782920974	22.8799234649374	23.1614722200857	22.6185490559279	22.7506697807972	22.7349752080449
M935.2501T10.31	16.8554050582936	17.7515519043497	17.269576903066	17.8878090420945	16.6186636668746	16.3313826965138	17.0160606794588	16.3191301618719	16.5483794253663	16.4359910231011	16.1066056727008	16.9764343466226	16.562184726	16.094675453644	17.3303768515176	17.0508817138976	17.3167199312699	16.338586848396	16.8672063328284	16.668785285986	17.2622499517141	17.0988576365999	17.086022162004	16.3494438269792	16.5674301454958	17.114045272689	17.1877560733178	16.4389113792764	17.0219342457702
M457.1207T9.07	16.3448964434406	17.3879306470224	16.675500882694	17.207870361198	17.0015401421734	16.5329208134164	16.5981512457673	16.3362574070117	16.3754711975137	17.3632706812187	17.2018214446586	18.0060487959816	17.4347992378443	16.2077573318818	17.2841436107518	17.3681022838626	17.1494712697814	17.3944593451101	17.4830095771645	17.3098919640848	16.6328291027667	16.9458347267056	17.0380916366603	17.490586895291	16.250778977103	16.5673077327187	17.4112279425674	16.5912223869914	16.8024482070756
M662.1578T9.17	19.8180835999118	19.7708633967957	20.4189777396268	20.1203619245011	19.7876127851278	20.363670654198	20.3886679579069	20.81898933837	19.7294944530895	20.1196529398853	20.8381236512353	20.795919159457	20.5155275671686	20.6910372017558	20.8865033505396	19.9575031061024	20.0623281501193	20.3215956485192	20.4388405738954	20.1495015364457	20.6667311111436	20.7040615149852	19.6660661994031	20.180252767672	20.3001749029045	20.4038150916084	19.5020208136807	19.7542233485033	19.6984833994003
M154.0511T5.41	19.4633027754517	19.4920109053452	19.2811059384566	20.3664464931889	19.8657756404817	19.7477035128059	19.8753213080981	19.5415997879211	20.1648617991968	18.9685984235042	19.5996340057564	19.2513317521267	20.1177524338288	19.9524808897435	20.1257938635434	19.8488636220938	19.1762231540177	19.6190249517315	20.3277770868243	19.8142219200311	20.3018329103209	20.4254906093335	19.4455020649166	19.4602105435916	19.4679346836774	19.4506931159004	19.8748799870435	19.945852649696	19.7894845771836
M83.495T7.48	24.7663823878053	25.340235169617	25.2460608165451	25.0041981269498	25.3841879672912	25.4073914406048	24.5184726519728	25.3615554200945	24.8696436277463	25.2136301095675	24.371405991391	24.5294666442866	24.84658708826	24.1849003106287	24.7938808012943	24.4684657329838	25.0623656061641	25.4451228802498	24.7106697904274	24.4923466864805	24.9563883620049	25.1211516335997	24.8990709249453	24.999004123585	24.7010108061833	24.7890950911698	24.1973335323484	24.6158495994026	25.0735265581512
M207.9533T16.68	13.2989260355507	13.7311142810973	13.5594511832998	13.9854826412826	14.1058291385233	13.9861504685929	13.5557802137498	13.5649532778815	14.0424305955631	14.3055316922515	13.5686912538673	12.9885725043514	13.4922224891716	13.7305433739641	13.5519965795861	13.7008038139706	13.9694224983261	13.3334419037143	13.1622034262636	13.741737676999	13.4792093368613	14.0097708944186	14.4557889064544	13.9747506656185	14.1254304223733	13.7220539744184	13.8251754466328	13.9607413772305	14.2430943771258
M215.932T17.09	15.7454582081473	16.5650227696152	15.9350464626395	16.7532023827569	16.587986956728	16.3965176536302	16.4515533892688	16.3294633351365	16.3339039385541	16.3867412415024	16.3956347095967	16.3871483113354	16.1492602786047	16.072911578142	16.0928116372994	16.1355980740753	16.5959113021787	15.8147742050385	16.0722092432116	16.270591172738	16.0741132325612	16.4110926901375	16.2009742541464	16.6412502238832	16.0590907077306	16.1986464675224	16.143521927998	16.2963733380516	16.7103167725658
M321.0443T1.42	17.4543322307532	20.950031119482	19.9186080731894	20.2712384556293	17.9788685133108	17.2603986011411	19.9520473019566	18.7790120160331	18.1631066568432	18.3518580063193	18.8901211548401	18.2150423552669	18.0997587292703	17.0851757400617	16.9968971255123	17.8091802815266	19.0385369870964	17.5312542747625	18.355964851178	18.5242635464353	21.1418402178292	21.9914132003078	20.1893540507163	19.2194552325269	20.0984266701768	19.9402404624926	17.5031525778944	16.4156417610269	20.2128252649234
M650.7075T17.11	13.1034940334858	13.9165606150859	13.4033249819976	13.9558151614682	13.8906271854728	13.8484283121219	13.9072822116136	13.3509101837475	13.431094042418	13.6480103495975	13.1802611703547	13.4780200220387	13.416389832142	13.5340803322554	13.3787500297178	13.6170403790457	12.9534134868825	13.2052542758708	13.4177470508674	13.6060569897849	13.1539066453759	13.5254388354571	13.6001033917699	14.3172585560104	13.413731050534	13.7824914981773	12.5440291300277	13.6879683002689	14.0144259097091
M309.1131T3.49	17.2867075532815	17.8071454614668	18.3874342689668	18.4942712146564	17.7058901812744	18.7656677940999	18.615589408295	19.844991036701	18.6966500685253	19.1534058172423	0	20.4693059515786	18.0710239189405	18.3609229368143	18.1625993266885	17.9415061725187	17.0189477657832	19.8360304702644	17.1201021727234	17.9408991143018	19.849837856766	18.2951940588605	18.8634766919438	18.6854523761177	19.704979767173	17.2679625690907	17.8668249299398	17.9657583610027	17.1086122539916
M503.3026T1.5	14.2753686831072	14.9791393433312	14.8263429124348	15.9314986257731	13.3139387871987	14.3666323057043	15.7676465228428	15.5255033747934	13.7782239795434	0	15.3434144155723	15.8874436389586	15.2337417434869	15.1412178661488	15.5952915783554	15.770971991434	14.8184383801113	11.9206044490197	15.8284883362696	14.8755741865524	15.548732820734	15.5423771649051	15.3916044194793	14.1285083264936	15.2991987152643	14.3321743476974	15.3534308143442	11.7927040878505	15.4357493596018
M163T2.2_Phenylpyruvic.acid.m.Cou.	13.7447318952186	14.4704739501864	13.0473862119527	14.1027704767082	13.91388982151	13.9911595324903	14.0314677408398	14.9211166190446	14.1480975866227	0	15.8456123122082	15.4747402231941	14.6766347904723	15.4062163013472	15.5000482537115	14.4049545975567	13.666494760156	15.4900987548842	14.7515984520183	14.2530164553907	15.2189411903358	15.4341681910126	13.6417458326326	14.6517025739267	14.9603178491387	13.9011874550819	10.4255033644342	14.2476345845802	13.5857113618621
M753.2205T6.13	13.7540983124993	13.8144693128435	15.3125961883108	14.9262320506882	12.678855602896	13.8312735910829	15.3013879459242	13.9832563935385	14.1921371306446	11.288269152385	14.9953224221074	14.958366929296	14.356707115403	14.9558038122151	15.2737325964649	14.3794480902312	14.4831084868894	14.8610655756691	15.3439667555642	14.4871548170295	14.6980632540743	11.4216961588747	13.8017912003709	0	14.7298708357458	14.4478406747583	13.9446123279163	13.958062369537	13.9768504860683
M297.1536T1.27	18.9371384365329	18.6721431926938	17.3208578283212	18.6031434776735	17.5030780218172	17.6838177391363	18.1529660949535	19.2441584698733	18.2626734264203	18.3948235577	17.6314172385214	19.4756669428739	18.5267880548893	18.0715854380654	22.8823400482436	18.2340062483624	17.6219860224572	17.7098531901506	17.3513067816804	18.3510647456459	9.87502236938962	16.9313838925394	18.2138252160535	18.6727481746118	18.2990671233199	17.5662138760728	16.8834821645742	17.6845342764184	19.8249607598727
M240.1005T2.99	15.5709941287432	17.3272105248073	16.8803942504207	17.4082252371348	14.6076556926428	14.5583746716196	17.0228500035421	16.4281492953207	11.2080587364202	15.0260673411672	13.8816751333259	11.286293224014	15.2782831960417	17.0937280653023	15.97458868685	15.5770145130201	16.0047421110016	15.3047024687773	15.3100521374354	16.6717912057806	17.2723008185439	17.921404553438	15.9216115470596	12.1525367848403	15.8016836065833	15.2067770554496	15.8454432508047	15.5940204137631	15.7637663449855
M457.0538T9.39	14.9155615140714	15.5278856384712	15.2161137829544	15.9674187884869	15.413536369455	13.8290537481677	14.5330875592204	9.35267136370124	12.9134255704154	13.1452593467276	13.5407879521017	14.5594499882852	14.2014133236728	14.4130156585379	13.7942767484234	14.5396071597513	14.5544023876012	13.3592595207422	13.5220751260622	13.8457801289349	15.022884888379	14.6932506271352	14.7283473092006	14.7209608312082	14.8935124773507	15.2664564220321	14.8118232080101	14.008927526193	15.2161467577538
M238.0818T8.26	15.4248833893534	16.1908746621011	16.0691472161836	16.7112986177689	15.1791786184854	15.4573023162371	16.3542688413895	15.3606972527938	15.6774815398797	12.77428322238	14.9177296318232	15.7234292393041	15.6390568904111	15.4662680048219	15.9236912241794	15.6068990591957	16.2812657418397	12.6912534517017	15.7425260241048	15.8956370499898	15.9087927405145	16.0507767305453	16.0980499766778	16.0859396162282	16.0857991945982	16.2353418841329	16.193024958238	15.682317064378	15.9651202667345
M517.16T10.67	13.6307631084019	13.8025658407965	13.8943782199268	14.3392863400367	14.2529721203634	13.9245703643274	14.4688766451548	14.5522662248684	14.2150657772596	13.8516416940414	14.99405991757	15.084199663945	14.9117875324306	14.2972616439633	14.4943793565486	14.0075625700675	13.6977147530146	14.7942945197088	14.5454381316223	14.8194471557052	14.1996976469829	13.1221859173509	15.4267414022635	15.34239834889	15.2181250032363	14.837210042943	13.9395020824263	14.1971245248099	14.4385183330403
M271.07T4.41	21.7849910154869	21.4699324071178	21.4718126234395	21.8887049797111	21.5035933313922	22.6009990514819	22.0177996719888	22.0820333628354	21.8343456648507	21.6345886246298	22.2607346563066	22.518879548204	22.6145339477887	22.6712294118769	22.8856637944398	22.3220222007246	22.2217549619593	22.9450649531548	23.0257362193401	22.4069969596185	22.4156999962974	22.7114191167627	21.9939742320518	21.2580869345098	22.1589766534195	22.1273536348093	21.3693476022145	21.5221083145329	21.1757024302793
M347.8862T16.67	18.7996073195096	19.1887725802123	19.0148990507179	19.4173222329463	19.3228231176063	19.2286087518221	18.7188826711539	19.2575227391275	19.2519092883662	20.0825973704377	19.389448797955	18.6432668045556	18.9579627051633	18.8133340367459	18.9718331595617	19.0063203251796	19.4890796311327	18.7627914242421	18.8334046585899	19.080557062591	19.1625644166003	19.720068032898	19.7311093410137	19.2925710305236	19.2859157822941	19.0435682996153	19.5945792008612	19.2472970864618	19.6258047865133
M256.9272T16.68	16.7699036867782	16.4601978148634	16.9118951766806	16.7250386743952	16.6635164104397	16.496293781986	16.7485885928197	16.9738666183666	17.0106034992432	17.1030849151556	17.1046571038953	16.2956715535227	16.7920556462027	16.8198098629604	16.8332681381643	17.0252574600518	16.627164785018	16.5345250943685	16.3768069193202	16.4736673863061	16.8857821547173	16.9003220160713	17.485279799081	16.6587693478996	17.0081911443772	16.9300038396631	17.2179718930777	17.0766183401035	16.910177761125
M334.8967T16.67	20.3454983750273	20.5132003735103	20.4419431668762	20.7115737171883	20.6455643279909	20.5379728936399	20.1949059093096	20.6067422566725	20.6593444204887	21.2014910038116	20.6857625562751	20.1529210511136	20.3706948555592	20.2593099617052	20.4261080899992	20.3766627633076	20.7645501031346	20.2599443543479	20.2895697803495	20.4617132427803	20.5503888849969	20.9348736018015	20.9580690834614	20.6209929816667	20.6329206699803	20.3759250151855	20.8500670090213	20.6547033246659	20.9126788654943
M163T5.1_1.5.Anhydro.D.sorbitol.1.	21.8381059499514	21.4450411231964	21.1537072601219	21.5325927806504	21.9773983737354	21.9627897706032	21.3364847671959	22.4037056322873	22.1989095979063	22.2272722010917	22.0158131597226	21.9963672842325	21.8109069504487	21.7771312800882	22.0241521959142	21.8663537702471	22.116084690984	21.7653407368885	21.9698438962663	22.011562030803	21.9728266233643	22.0776248248733	21.7493894932099	21.8250903803208	21.7884479199008	21.6510464341474	21.9738521878807	21.9258836243268	21.7247856950796
M215.033T6.72	21.1195497282533	23.8650855947739	22.3195191532444	24.353720146954	23.3657027602852	23.0155513399567	24.2619846288514	0	23.6152718722057	24.3598457878196	24.022883097437	23.490986961066	22.0092019319649	21.334955193198	21.8903822975984	22.3577203196728	18.2763434470528	21.884188409561	22.5247418427245	23.3108594535681	21.9894904780293	22.9310714752532	24.3726900681775	24.7416873645318	23.748279878185	23.8249350518571	24.0364571221724	22.675220325178	24.2331087349695
M180.1031T1.46	14.1259727777102	15.2211218556373	15.2525224123028	15.1107349112475	14.5151460337277	14.4508175373178	15.4225562713104	12.1341805020376	13.907796691682	9.63669729719438	15.2875561993579	15.7218951542802	15.157935436788	14.8930990880356	15.4666252083959	14.1188818781987	13.7673206414463	15.5757088197144	15.08409915413	15.2080018681437	15.8821479454118	15.7966934100632	15.8094345422682	15.4557751029613	15.8604158191793	15.3258500174689	10.1170794182433	13.4923351664663	14.9007687134559
M237.0078T10.54	13.3355006183867	12.9935864476731	11.9177099617551	13.1522357163095	13.1445162922443	13.1744861614121	12.3191682750243	13.7611169457959	13.5960336421301	13.4279374053073	11.1850810734079	12.7250577455226	13.2088663898183	13.2741731210538	13.700310745497	13.1533091343749	13.7637860519008	12.5973363268447	13.1417714001534	12.7086241711591	12.6374660227616	12.6136223525928	12.4225013466941	11.9094022290166	12.8115663577067	10.6666279008715	13.289726418043	13.0947759302273	12.7374867158866
M491.1554T11.14	13.9341331315823	13.9303058318343	13.9423064798148	14.5798998515815	15.0081011771799	14.9454630404817	14.208120023581	14.7019534717238	14.5684347559595	15.0326135815999	14.7758381271074	15.4878397198661	15.1077295467725	14.604821335108	14.6672313180564	14.0086106983042	14.4139908047446	15.2780239630664	15.189632706592	15.2246299269736	13.219255055363	14.6781346430195	15.3674000757637	15.625097793963	15.3084833777549	14.9435674606473	15.0628434314969	14.2688526404419	14.6286955749768
M311.2229T1.44	18.0286906545092	18.1873274235986	17.6346026269303	18.8129390602882	17.478996286517	18.6817239738703	18.8212595316147	19.3677233710847	18.7309148739478	19.4221044032671	18.6233953527982	18.0386805846391	18.8028779275666	18.9006581133121	18.964142849183	18.8027621491066	18.7035896660921	18.8067840232661	19.6705077470547	18.7462607329178	18.4539325159522	19.2066729060356	18.4163382022891	18.6492814424256	19.1822740720721	17.7442130077279	18.558891883017	18.3696335529171	17.8764450018669
M447.1523T3.99	21.3775907724507	21.7111069246412	21.6931270351708	21.5920358624633	21.4769370083053	21.0938430677837	21.502650220682	20.3363790683462	21.2707059542438	21.2677622501932	20.8589849295345	21.8118313122224	21.5703310276217	21.6446405476127	21.8336224622271	21.7814701784426	21.3528290380897	21.4102556889532	21.6636493051551	21.6074982860406	21.4539040898027	21.086392833862	21.3430040352526	21.2558428858225	21.3416784334029	21.860143934722	21.5172820377783	21.4675503280204	21.0962975760994
M299.0988T7.89	21.1366651305579	21.1758546847381	20.9738339744401	21.565074644426	21.5511200907788	20.8803824415488	21.4524679912493	20.5123363531618	20.9485804019084	20.9720086625772	21.0836890212373	20.8779011831869	20.8628552562371	20.4212697406165	20.3608160134463	20.9697750533976	20.9244515411825	20.2603602357988	20.4566161124887	20.8484021172059	20.8213753923725	19.8202423918752	21.2750304028391	21.7531902201628	21.3755719073941	21.0293519397083	21.2082837814982	21.0673161831589	21.6020975866018
M283.1338T7.26	15.7503468955167	13.4848379956664	11.0486796291492	14.402356588559	15.735800066232	15.385675379984	10.3018848243406	13.592076223911	15.022118961353	11.7187922809943	11.4477284709019	9.37517261376263	15.7421999454405	15.3792714065483	15.9136460755926	15.513010449124	15.7704365184011	11.2682653646371	14.412229111438	14.8137210776713	13.8680720810441	14.325215494683	13.3272340371381	12.9008613375002	13.1623137471929	14.1599162626618	12.1589154238599	15.2889839153957	10.6862405034928
