dataMatrix	W616f	W617f	W620f	W621f	W622f	W623f	W625m	W627m	W628m	W629m	W630m	W631m	W632f	W633f	W634m	L818f	L819f	L824m	L825m	L826m	L827m	L836f	L841f	L848m	L849m	L854f	L859m	L862f
M175.0237T1.18	15.3350867311342	14.6272172361165	15.2555404999281	14.8966831622352	14.6428692277517	15.3464056659866	15.1661094691804	14.8711199593289	15.5883587638332	14.6436572246921	15.3612282859948	15.3182955934168	15.1429210791061	14.9326277206268	15.5143331435755	15.9121475119052	15.4299352823901	15.6455486112755	15.4939927091975	15.6131198385292	15.5889803003859	15.4347609578299	15.9397970047134	15.1596141323609	15.5234178152975	15.6805344886907	15.8619934632542	15.7514463210166
M705.1962T9.38_1	10.5626290633434	10.6714851412117	11.4865690403339	10.7985245754797	10.6747825641284	9.73288001973465	10.705863287587	10.7750598281834	10.1120436959611	11.813712409036	10.8570387807146	9.51485050135409	11.4454201384774	11.1506329531424	11.6029404587821	11.5431499173423	12.313113993204	10.4414670006655	12.3596737368338	11.9356378289524	12.3900820832414	12.0128160076765	11.4949131661402	12.3366346732995	12.9061437458951	11.246027607494	11.3721963544858	12.7803613128437
M124.0392T1.18_1	14.0198311879762	14.2593036581831	14.4510011736067	13.3190422168184	13.7315467937242	13.8452055218252	13.9376301914984	13.7830824352775	13.6997992481	13.4529832974635	13.2138613891796	13.4005623736878	14.3603085749304	13.8276513637093	13.9905986300147	14.4306120696607	15.2969878932887	13.7011614160642	13.6020649465247	13.9282720915552	14.0226643894988	14.9428571273471	14.7045671547936	14.3556130717177	13.9787131279349	14.7418607437096	13.9258876944803	15.1830055019465
M335.9777T1.2	15.4132605052927	15.3518317212191	15.7153717426555	15.3760820974409	15.2788552400061	15.3190476473605	15.6534524704121	15.4745522589673	15.233822201192	15.3611592021693	15.5328316037073	15.6160561030024	15.4987432612314	15.3606924184538	15.6334018668874	15.5752070513423	15.7879589176005	15.7986814415523	15.5796210731784	15.6699915261304	15.7908854596156	15.7015043921697	15.8490182822141	15.4539885818869	15.7565420172733	15.9183028483991	16.0192358803749	15.778461937217
M408.0467T1.19	11.3440620627823	11.2008260536041	12.0973273461428	11.4087891709678	10.9314402838664	11.2785960420963	11.2527301352462	10.8364893863785	11.2188688309768	10.5582816255859	10.3338536541859	11.6631003973243	11.3547120885804	11.2431117114741	11.7061218807983	12.2470552490703	12.1987556440233	11.8860650621971	11.3727654128446	11.7073958883214	11.6115699461881	11.5824868279943	12.5383358767157	10.9933791772986	11.9546122750373	12.3967132577868	11.4254140275493	11.9722444988752
M215.0162T1.19_1	16.9230230616107	16.6372448588462	17.2935427662352	16.6343518046467	16.7850111343735	16.8515749688954	16.982836053604	16.6576175616852	17.1585133469663	16.430324769695	16.8919841831706	16.9671682483109	17.0846692135111	16.9258650271	17.1198886093007	17.4417903884211	17.3813104434299	17.3160692701073	16.9069034984646	17.2829603138532	17.1937007501138	17.12288354252	17.6069514593636	16.7401342885941	17.3190579411314	17.5007952852866	17.3681102525486	17.4288509243005
M543.291T12.85	9.65904384909923	9.75405304956736	10.4779021567187	9.58437329471872	9.70205986317452	9.81882829019453	10.1107710587325	10.6793436016359	11.0636676893027	11.6318560068154	11.1942079763622	10.2445433072585	10.1358883177284	11.0251583104854	11.70690826779	11.3589382289711	11.8541241543679	11.6369411419854	11.7018710547199	11.9290751570029	11.5167005062183	10.0389536247164	11.8471529397721	12.1849726630191	10.9384120506972	11.4596146238562	10.8259077857802	11.1469713235603
M784.4183T9.67	13.1206162415196	13.4144860809647	13.1397210021095	12.9427362122579	13.3503892974174	13.5316730342518	13.80052472911	13.0749935716449	13.1256640385671	12.9514971516309	13.3497553108251	13.3460304148793	13.1792631815444	13.5751240378116	13.3188812648228	13.1342631732553	12.9941188140312	12.8745160515353	12.6740823289104	12.9128847049825	12.83440863271	12.9129720974974	12.6854055499811	13.0554164530038	12.9055928810866	13.1005639968195	12.966708473239	13.0412195140724
M379.9677T1.18	12.7848160808674	13.21007610865	13.6839694007998	13.19255907048	13.0031830209726	11.9994577532546	13.2930546284799	13.3162139772925	12.2915837473439	12.2563448672943	11.951168573008	13.0376759011287	13.4634160820563	13.0819046505024	13.7909209719734	13.6786354019129	13.9326252966824	13.496748670072	12.7218782430205	13.767890557131	14.3268958695384	13.795981629349	14.1532047509588	12.8158034105036	13.9682511656884	14.5368504201628	13.8390996285399	14.0083973754293
M524.2773T12.85	10.4294650687032	10.4155273398246	10.4908924747841	10.5417973809532	9.87407271903827	9.97882427057036	10.265314433539	10.5964817534353	10.6560188289499	11.0451994256277	11.1552756434901	10.3055538855893	10.4776509651718	11.1047073805983	11.9812345696412	11.5221518722858	12.1774187079368	11.1742677146215	11.7989328786432	11.615464415371	11.6335966542352	10.6073141537552	11.8489813467603	11.8661983942337	10.9814261835339	11.5009973085747	10.5371501676033	11.3014302619105
