dataMatrix	X501f	X502m	X503m	X506m	X508f	X509f	X513m	X517f	X518f	X521f	X527m	X528m	X529f	X531f	W616f	W617f	W620f	W621f	W622f	W623f	W625m	W627m	W628m	W629m	W630m	W631m	W632f	W633f	W634m
M231.9867T1.2_1	12.7740888746307	12.600935211291	12.2969172267329	12.7412703526019	12.8901769773587	12.8266654756616	12.8144603356304	12.6224750055282	12.9823521652547	12.7470365590082	13.0687975809268	12.5387359441631	12.71838975665	12.4289075067426	11.8967549980177	12.467582095347	12.512161706602	12.8481479642806	12.4474263511579	12.5448946600846	12.8889807024357	12.7515144695218	12.3263187537726	13.1881066426628	12.8432033277384	12.7280936612234	12.4066014557942	12.7852713514983	12.6582192358765
M97.0099T9.66	16.1121117976251	15.869977977969	16.0157757539415	15.8166485770096	15.8839550797088	15.9482947592139	15.8161915451318	16.0483075610914	15.1119129078776	15.9901838754332	15.6597745664097	15.9295472557882	15.957457580065	16.164369776926	15.9016168553173	16.0347848101795	16.0509199248229	15.9968209293555	16.0818625881888	15.9692175664908	15.7451722846029	15.7247562928696	15.8723282255329	16.0297532495961	16.080183166936	16.0528795434114	16.0843235363339	15.8208967148552	15.9614396812044
M294.0403T1.38	11.777294220178	12.2952667677234	12.1890294472488	11.7359071636325	12.4373517968538	12.3751073769541	11.8605314741201	12.0122252452931	11.740518017378	12.2137196647118	11.4202282724876	11.3336085982298	12.1714227420934	11.7902795593695	11.8297145648223	11.8938891282791	12.4727311254638	11.753408538254	11.919054649143	11.714156160335	12.2838794593406	12.2200638867735	11.7405796871263	12.224038506567	11.8940338842001	12.1012631562583	12.2973787763525	12.1332054545937	12.6498654790808
M572.4198T16.03	10.8263476294849	11.1111157114728	11.5763375826035	11.4921686419258	10.9809222111964	10.5836322782565	10.5545182604561	11.0674288340481	10.377115246404	10.9311100635025	9.81973131308215	10.2374045216714	11.2178708204758	10.974405417723	10.5907336312227	10.8054880083334	11.0238231900117	10.1386263162981	11.3986661859668	11.5479437988885	10.385055828038	11.2396212255654	11.2550980273087	10.8434548866175	10.9708763519361	11.2704592468397	10.9633569184014	11.3267079905732	11.3828796411689
M322.1114T0.89_2	13.0715337163125	13.6640177807545	13.1341005755581	12.7284022612545	13.3695868809495	13.6670137820566	12.4715372125595	12.9124596067368	13.1198231059133	13.4623454376244	12.3040942728053	12.368280396988	13.3801376138621	13.0656346814675	12.7433688224536	13.2634619134332	13.6022408220086	12.6703456007659	12.9117931983321	12.9036071827375	12.713789881179	12.7940405202391	12.7498061332686	12.7188434159304	12.3961501681703	12.7067519502602	13.229553942474	13.2127233185722	13.0363837789538
M763.151T8.93_1	10.4299042635535	10.831714574356	11.7330918162574	12.1088038386443	11.1085025170695	11.2421078572403	12.2405309690949	11.3488176589135	10.2260965383242	11.0704719266462	11.1099304005029	10.6952231175664	11.2484443177212	10.3816057054037	10.7157281314204	10.9365586399776	11.31213590579	10.9016274176359	10.7578103321471	11.3853939943104	11.0137104240727	10.9940747761242	11.0089392827413	11.0844805675295	11.3271765376298	10.1796729171652	11.3497261074143	10.1533293228265	11.2025135346268
M775.0115T9.17_1	15.2756841264898	15.2555503489461	15.2901080010835	15.2137970331246	14.4719664207264	14.8196428707254	15.7321727693409	15.1099345423219	14.3262899017757	15.5564635622609	15.5064355255022	15.8318390414567	14.9376916565142	15.1809414837426	15.6094977150281	15.2916504213671	14.3285188351656	15.8265863508292	15.6684912990571	15.7609994026321	11.9617539366945	12.198278689504	14.0864429938574	15.9204846954879	15.5291745448319	15.5085582348453	15.1782964948963	15.5596142600005	13.636253862457
M653.3493T9.29_5	12.9283018970881	13.0041000769499	13.2218911191172	12.9769647835383	12.4014862747023	12.6134949025185	13.0651694595369	12.976230216303	12.0496924186902	13.0275197763554	13.2359076672195	13.3555689499317	12.847325485064	12.9935166037579	13.1569605191051	12.8198580950463	12.9964336447063	13.0707743669403	13.4314254338717	13.2718106342276	10.1261782500782	9.8371780650971	12.1135237057196	13.3801901388517	13.0816956635549	13.4640914244563	13.0763088741909	13.0041625504907	11.8318723680349
M677.8586T0.81_1	14.6396511784681	15.040788240102	14.9437478896545	15.2023671261454	14.5991773059197	14.4026281808693	14.9221014334376	14.6330244690347	14.8468438034519	14.7306588162053	15.0465541670891	14.8798736370027	14.5966203501133	14.8553110969404	14.890059418496	14.5536189502434	14.4070164907412	14.6729180519581	14.6625872161055	15.0152555669724	14.8452858775369	14.8743006895829	14.9623184179929	15.0728381245923	14.9080432016252	14.9364956336807	10.1330981048181	14.824848297589	14.9630717252009
M636.6385T9.83_1	9.69565705782641	11.5981391929527	11.908221658358	10.8451309276281	9.28788077032229	10.5090383536749	11.2161915813223	9.77403454177819	9.6608723534884	10.3604507698298	10.0089418682879	10.9887734529809	10.6944163288077	10.4511936230474	10.3264803114285	9.61963190692209	10.416260575211	9.76698002763371	11.0861659533347	8.81278987215743	11.6355740304917	11.6763136059882	11.9448361018324	11.4581038102673	11.208333669935	11.0715425615725	9.99273669238823	10.5452330734274	11.8044584269642
M716.2482T12.75_2	13.3031545151712	11.8452954415657	12.3746165747519	13.197704662868	11.8140615893413	12.5486401358605	13.0452866584006	13.1603997462127	11.0362756987476	12.5274506055927	11.8491620352497	12.4942022466319	11.6849347677612	12.4193465022015	12.140219355837	12.4458455374278	12.1308599447238	11.2976522842994	12.1334204834967	11.563184349075	11.2151401599835	11.9428693389123	11.8974514171115	12.8160624571151	13.2066752703661	12.2894857830819	12.2849464294773	12.0870237113798	12.9611385545657
M579.4282T16.67	10.8080037414255	10.802609259536	11.225971213331	10.7552175211487	10.8467843083101	10.6820117679275	10.0299543624808	10.7519039658539	10.0535754560009	10.6707585880878	9.60691220716116	9.23076360215842	10.9619952431558	10.5399600334038	10.2514211071226	10.8427135456175	11.1781210734793	9.05495241010471	11.1214162987206	10.8642444150801	10.7286623432818	11.147649114751	10.9825791719757	10.9175612936045	10.5373230863287	10.9411924513708	10.7276642733421	10.3651391572291	10.8905726453185
M511.359T14.42	10.1992822262667	10.2604850682739	10.4204382415524	11.3898452686159	10.807680931449	10.8824067025589	10.9156673331987	12.1258337861436	11.3325822441494	11.0961563225548	10.2376566876516	9.9349050137278	10.2880535647002	10.5543100688468	10.8205187231682	10.2591202958425	10.8316338133176	9.85235522271456	10.7977969341254	10.4063357523306	10.6220552628408	10.3430864340274	10.4721573148803	10.4176357122396	10.2889093454758	10.5346850538008	11.211648428875	10.8308412690636	10.7390229508891
M417.2533T8.61	11.728888062457	10.5742236958664	11.1748655052435	11.1861961942965	11.4700581058613	11.4241036341514	11.0907267318051	11.1538736003496	11.6817342347984	10.7715155376334	10.1999012780427	10.5989119974596	11.1447713149667	10.6643010060756	10.7334084293993	11.3218392784196	11.6380458082107	10.7348489810231	11.2171948627184	11.4247307011562	10.0101798107345	10.5426924695314	9.7963971177225	11.1755536383239	10.2055293300841	10.4102935164631	11.3950752572458	11.5556201944066	11.0489385589835
M357.5675T12.76_1	11.2130033686603	11.0524877049496	11.3425426630096	11.1920907497477	10.8253605258184	11.3523502534578	11.4355613206148	11.1391186043095	9.89277654202425	10.8862119292002	10.2688944932402	10.7497539262256	10.0963885268457	10.8344013999381	10.2687853518022	10.5070145175688	10.9637971520283	10.7190572387817	10.6990956604483	10.45866921106	10.3205817044748	10.620408648629	9.82368205885451	11.0813856411993	11.5631079396434	11.3670678873859	11.038473142088	10.8035753198476	10.3606004715209
M494.8431T0.88	15.201870993512	14.2193356160802	13.8941696342888	14.0119021412215	14.4540833021253	14.4614907678857	13.7075783409041	13.9329887331191	13.2419463306687	14.1249566428768	14.0189890710419	13.8750904060325	14.2924906776101	14.3643093625059	14.1803192262037	13.9255333955237	14.5478123755357	13.6489530178902	14.3419547578008	14.2813638701479	14.4055125379072	14.0246403211535	14.4017448903058	14.4686282021691	14.1768675121661	14.7416652572995	14.4592728338013	14.1774160577711	14.221852346508
M414.3581T14.98	11.2959792497555	10.3202099707613	10.7912653873664	11.5232703459042	10.9872759173903	11.2017199727922	11.1597481288595	11.4136503366469	10.7877540827465	10.7758457097141	11.4541192352807	11.4896593563779	10.9102306944501	11.1339226806717	11.0035537376557	11.3457264357529	10.0492605739607	10.8650557849793	10.3254448283134	10.933857217402	10.7487451830443	10.9686915531274	10.8866937701053	11.0275066357098	11.4129916157179	11.7169125123902	11.0441089044661	11.190914977711	10.7471063729564
