dataMatrix	X501f	X502m	X503m	X506m	X508f	X509f	X513m	X517f	X518f	X521f	X527m	X528m	X529f	X531f	W616f	W617f	W620f	W621f	W622f	W623f	W625m	W627m	W628m	W629m	W630m	W631m	W632f	W633f	W634m	L818f	L819f	L824m	L825m	L826m	L827m	L836f	L841f	L848m	L849m	L854f	L859m	L862f
M96.9695T1	14.5665570003133	13.4820595280726	13.4984841510325	13.5335928150979	14.3789601335425	15.5379268573258	14.1813731980571	14.5031504146567	14.1636306803615	14.0165821649375	14.4632993808148	14.3440338608734	14.236654462138	14.4576583150124	14.8084563940084	14.2359777041887	14.8208012893946	14.1026534788445	13.9495329553813	13.6803713572473	13.0692491077612	13.676680577538	13.3683006759322	14.5242992560926	13.248830328884	12.571780670254	15.0445896253438	14.820129190561	14.0948475821468	14.3228474428502	14.7776845397897	13.3090141905772	13.7344953864822	13.5301712754419	13.8012864440012	13.6818924909464	14.9423323695048	14.2103070267177	13.7248556462574	14.8953691634014	13.3697257830291	13.900005147458
M156.9252T0.9	12.7050822830411	11.7681826746439	11.5751222695785	11.057833126194	12.935261200866	14.030010772352	12.2601408484384	12.9708100561736	12.2544275531833	12.5585581300345	12.6680707823357	12.2971522262889	12.5033449259273	13.017486680958	12.7561045553362	12.3613723446236	13.2910214420415	12.1120940425648	12.0558884154999	11.6450813166895	11.0634959353562	11.8357154859899	11.6097233870651	12.6333292009613	11.4966854948482	10.6479972400334	13.6518681373538	12.7582071561911	12.2871736286329	12.6147167599155	13.4414887169652	11.3759690026637	12.0816284849469	11.4408513947285	11.8416559582581	11.5871305176924	13.3361245523239	12.4644296440154	12.3180901763589	13.2665125558957	11.300202434864	12.3102668960713
M334.9916T0.9	10.638929935671	9.79663257666657	8.83209193949338	9.33345282012668	10.5543314037088	11.7609485941466	9.51216887598431	10.3641519492978	10.1778750963316	9.65749461529248	10.3443216297526	9.71514842098692	10.660642218203	10.6164478883312	10.9061446331194	10.6429413141506	11.1108984177916	9.94562145825053	10.02825280868	9.53762498874279	8.21336151144774	10.278342308211	8.91803349189494	10.1258328825626	9.0695087992916	8.76534639433848	11.2254926761599	10.6421207575265	10.425066022292	10.2895123035795	11.1409593752689	8.27335497864381	9.95551123440916	9.30072760004962	9.3656858196961	9.3057395060606	11.2252648054259	10.4080807802833	9.73478171733468	10.9188712152415	9.4589656462932	9.62799616250351
M96.9695T1.2	14.066613936787	13.2420872548678	13.3766147166429	12.9381535007863	14.1143389101694	14.8238519051692	13.521360153615	14.0128364366857	13.7706157625245	13.8610318503799	13.761267146711	13.595994305718	13.8712424462177	14.078161955587	13.8948085820736	13.7296330038549	14.3596710656905	13.7959507229614	13.5929079179518	13.4380287462236	13.0340547019831	13.4718370521338	13.2206864041251	14.2860044156041	13.0308345957771	12.6667699514236	14.581119712664	13.8466288917187	13.854694991832	14.0239648031129	14.5839740857345	13.0526463429311	13.5981396451008	13.4072625083915	13.6723887798724	13.2779780242942	14.3393285957225	13.8481744330842	13.7181779726859	14.4507944474669	13.08160440942	13.5565316839635
M80.9651T8.6	10.2356585587317	10.15798726879	9.74098897361285	10.1102276648841	10.9113234761751	10.4413154582565	9.49251454635942	10.9069878236844	11.465207539546	10.7970408768972	10.0545141149673	8.40458207164732	10.9346765728026	10.0677330552835	10.2778682343545	10.805057266829	11.2394920838412	10.7571340111101	11.5127006548287	11.0879691357815	9.49383565912921	9.68872692500403	10.186192314594	8.40607616506152	9.63217558758472	9.33695928635068	11.0810727937315	11.2074032110926	10.5248059593148	11.2170941038929	11.1293718629503	10.942300186608	9.57892600933593	10.5585655136569	10.3522695231976	10.7922397893931	10.383381081928	10.534393392195	10.1974726654463	11.2221479732911	10.3652886666081	10.9442590362093
M124.9549T8.7	11.1699789558063	10.2261373545358	10.2485754718739	10.5117192582723	11.310857149571	11.234090415193	9.85295285726535	11.5056617801341	10.7732373120994	11.4180415511485	10.4395036478769	8.31793300720041	11.483424282421	11.5162125343488	11.0024898090053	11.3869912939559	11.6514972580928	11.4583046489855	12.1694885595065	11.4901605943568	9.23716231353091	10.2855053961814	10.6367386350131	8.54557145119062	9.7713660507088	10.2183801187832	11.8875095871801	11.53827937012	10.9762071129573	11.9291420822844	11.6369141747746	11.0937302094127	10.4585413207241	10.8650384323002	10.8357501966765	11.5169832455768	11.1649946515054	10.4753013171235	10.6000371039675	11.7847521469038	10.8693609310566	11.0521947308705
M210.9945T8.6	10.4042350409267	10.2977667291232	9.26023573555743	9.72863318577699	10.6727811844276	10.7447582277317	9.38399481427211	11.129669384125	10.7004982473098	11.0079304452548	10.2759667093737	8.28650046095467	10.8282411973932	10.6729252906444	9.89103152460899	10.697406102737	10.9480508583049	11.046046487734	11.3354691871106	10.5943407458273	8.69092021850559	9.93401187060966	9.94649514378236	8.14106858884081	9.79403423121941	10.1883557000733	11.154020504598	11.1935931183514	10.2861889254461	11.1216803427175	11.0977195187566	10.8794268693376	9.93200105402894	10.4667778515848	10.1342291682451	10.6762737451088	10.5477009984794	9.71460688987609	10.2867307603203	11.2350326106428	10.6109889162689	10.5498045563036
M212.0023T8.7	16.3115406337085	15.6327998929286	15.6244154391899	16.0009458928026	16.7655040244435	16.6164961047402	15.2354497723801	17.0339188116775	17.65447610785	17.0605370222415	16.3073781752696	13.2908694924716	16.9629832523698	16.5157960096201	16.0449605467095	16.8198809584284	17.488325439836	17.1380432355247	17.9059097944228	17.1685759791295	14.4419121470582	15.5961782284229	16.1005082843737	12.7051061385008	14.9221505978355	15.5311257597544	17.634498079407	17.2841649396881	16.5303448364342	17.7768465640997	17.5260644123174	16.9662572710996	15.4546042153437	16.734722766351	16.1007072894883	17.1069312556495	16.5549395176844	16.094788552321	15.9387014570673	17.6974059709089	16.4120937319942	16.4730951030448
M425.0117T8.6	9.14665533889302	8.39727640034661	7.74695567840079	8.5668643350667	9.49185162762153	9.37177217893239	8.54202406761721	9.88412286755429	10.7807468408945	10.0408044563406	8.33067149716748	5.99950918550066	9.931036694025	9.15119673925086	7.83697307198124	9.3824339853939	10.6954780530531	9.56036633726218	10.8855337416552	9.93248902471372	7.26902644946502	7.50648794880318	9.00641158265559	6.15614598378723	6.49146013250012	7.74134370427114	10.5693545704873	10.084354100529	9.00908687483767	10.9653039248319	10.7026494163083	9.89542325453895	7.30447682280292	8.89045666101195	8.32030207144353	10.2031409206922	8.93237662753133	8.67745522433257	7.72456650651071	10.5200256440128	8.95924878589401	9.47939940575997
M446.9938T8.7	9.82823642625096	9.22222473388664	9.2713112055668	9.52019225440093	10.7308863960323	10.2550546886495	8.6018326300336	10.7847609913415	11.7430745312554	10.7357699656879	10.0967004851986	6.05418916387568	10.6699818526257	10.2311525736622	10.0178790690827	10.8647335709253	11.2982011878243	11.0073134258781	11.7360999143736	10.8512597153034	7.77822517626155	9.35545661877474	9.70268434044575	6.6088009350666	8.11058294420706	9.43227596277708	11.5354823160351	11.0370128229978	10.3675024669443	11.7121939948455	11.2970196649385	10.8613068829495	8.54703533873364	10.5575943586512	9.51782840009988	10.5778995267388	10.3771379382549	10.0292287894388	9.41367797063239	11.4241940156333	10.4301163435767	10.3247596233383
M462.9675T8.6	8.30014731187677	8.06901188627757	6.93814052618894	7.97521836147831	8.55487493065106	8.44339860164923	7.25665071330303	8.94288203648588	9.48501482493858	9.19312324823945	8.72062845046328	6.41759896371864	9.00190163465037	8.4936154293357	7.79031597602639	8.68992982218416	9.21314948247092	9.02306466910171	9.87074149425868	9.15722966393029	6.33626699920149	7.31907297553663	7.95073727583204	5.71236632218557	7.09472101779556	8.07363506785072	9.39256913255534	9.1216538297465	8.2327879280724	9.84276169874654	9.86505385029769	8.92478161378703	7.57103750335425	8.48340577585839	8.26746514696275	9.12089227922689	8.17063974717064	7.21807511855028	7.9413830515564	9.46924988802586	8.50386636605127	8.58116101960717
M89.0243T1.2	20.7967245820575	21.1234263937816	20.6090485500738	20.7105408725225	20.7900630740858	21.0245801515554	20.4613334804543	19.8221651417013	20.7170293882175	20.8385259944105	20.3413977735705	19.2647276085753	20.5084200648651	20.3696377154755	20.3952761143633	20.4708487806652	20.6321629935416	20.389744357294	20.2211271229961	20.1845728263423	20.7353472599252	20.8009702116693	20.7504894023106	20.6548149040788	20.2562386711598	20.4365630114627	20.8750154567995	20.4479320388445	20.9819085658284	20.5687717783383	20.8892634124519	20.9658654230156	20.6564237126056	20.7508505233111	20.9756182699475	20.4311559442118	21.0312161648609	20.5720902582723	20.6228354816841	20.7590512482722	20.7645022299005	20.4618566867909
M137T1.5_5.Aminopyridine.3.carbox.	12.9328638884707	12.1464847598158	12.5282411711882	12.2095811857908	12.8139393710097	12.1162177065052	12.2847588883906	12.7716422356169	12.6152630531572	12.7332691030994	13.7978704846163	12.6424066516413	11.7533599923181	12.6954495356506	12.2411693984545	13.0269167636869	12.3452896286419	11.7760466535149	11.8654958320349	11.0590017390002	11.6081510004888	12.1553007569155	11.0187081143562	12.9615270162626	12.3310227888188	12.0118063080895	11.8884819095915	12.625614659865	12.1794648129914	12.231171302478	12.4747579387179	11.3499755123048	12.034731941736	11.5545623062997	11.605502271978	12.3784652429511	12.4918129068381	13.2441036508493	12.2893079852969	12.0106803377139	11.713754477851	12.6611627637734
M96.96T2.4	15.4987713821768	15.5529545962941	14.9410140540086	14.5464210730828	15.2198978613295	15.251783790134	15.2889382388238	15.3428679939293	13.2449703515333	14.6054379821879	13.8076449142674	15.372022124792	15.1968390041666	15.6125929276458	15.575393738408	15.1028290645986	14.8969499983841	14.8946903831112	14.6988950724983	14.8001356634375	14.0152484210283	14.731496052816	14.7393811562156	15.1740156890405	14.899523150334	15.0066260497759	14.897881968964	14.730707829978	15.3221002788815	15.5227777282751	15.458337311289	14.729087516469	14.4105087746159	14.9322334054229	15.0162560482659	15.5386722219719	15.3841360646967	14.078235312557	15.251076019665	14.7813249427609	15.2247521782207	15.6675534764239
