dataMatrix	W616f	W617f	W620f	W621f	W622f	W623f	W625m	W627m	W628m	W629m	W630m	W631m	W632f	W633f	W634m	L818f	L819f	L824m	L825m	L826m	L827m	L836f	L841f	L848m	L849m	L854f	L859m	L862f
M307.1664T4.07	14.673772962482	15.3639254580454	15.3171138525508	15.6894579220562	14.7839118363204	14.840513178998	15.4542938637768	14.1878570587392	16.4243389643483	16.0269456001947	17.2725952997503	15.9576397149229	15.2622008000204	15.7956904103569	15.1610415372331	11.7022723608283	11.6644072513644	11.6391307646152	12.2107093302735	10.8293908911847	11.8644660840142	12.8826404802594	12.8743951405366	13.3233123193935	12.0957352223148	13.7300888558415	13.4951589297419	13.198130752487
M754.9633T6.29	18.0111045869322	18.0918479547779	18.0560725586597	18.2967019280249	17.9386410235486	17.6563074340267	18.4634854322656	18.1306487763899	18.3677170184065	18.3246354154926	18.4102310050125	18.7296581050405	18.2644999183994	18.2651832553584	18.3678120180054	16.5473870734801	17.1259745695234	16.7282468981139	17.3254890950863	16.5934537990271	16.8756254485661	17.5313316893591	16.6809182374428	17.5477403532399	17.2854227105071	17.2416246400196	17.2020500431773	17.1049609227544
M755.1454T6.29	17.7616539713061	17.7952166845582	17.797415551314	17.9506884511054	17.5911356728687	17.2889328632983	18.1344889329234	17.9315422619748	17.959486828953	18.0254776324893	18.1845834476158	18.2896916056061	17.9663977480618	17.925574038126	17.8780959197126	16.3911070992053	16.7591817212573	16.382035621696	17.0309179716749	16.1698544251532	16.5143277723823	17.2267392170699	16.2067800021362	17.1440257240719	16.8036923297241	16.9682981711822	16.8422097068157	16.8521452439849
M409.5537T4.07	12.8688352994815	13.3052025784659	13.6310567330713	14.0007184598295	12.9001641879044	13.1938307822926	13.3079936868402	12.4552087288002	14.2264393077732	14.1430264080473	15.2763755569657	13.9849953962641	13.2445294861286	13.9205662105795	13.2113947233322	9.81305451211355	7.76386196931985	10.3575336789857	10.0038071270937	9.04117793348522	7.97617210619916	10.9129689454665	9.7057039097744	10.3008062952606	9.70088673651579	11.2071273021983	11.7247735495402	11.482326683974
M650.3883T5.79	14.1493870127465	15.9980920965492	16.4698414893872	14.835115088317	13.9381004312051	16.2176038449523	15.0230361312383	14.362961996896	16.0225041165031	14.2873424098025	16.5876574831355	15.4506112644823	15.0738536356513	15.926520086855	14.0907255050749	9.84249558944757	11.3649937041514	10.422567728893	10.4234153671805	11.426128475726	12.6962526965269	12.7853708806776	12.8793135003333	12.6816145623319	11.2349353856186	10.1240514726135	10.5988913014795	12.5884009334664
M754.7809T6.29	17.0093750379503	17.1324132626067	17.0985861508657	17.1473048298927	16.8460539387513	16.7380624868453	17.3736091613437	17.1814177510128	17.3346924122168	17.3160141474712	17.5043407440736	17.6620373513839	17.3325934549039	17.3499083533077	17.1639334756046	15.5994647964341	16.1097417429186	15.4933900488859	16.3826816288294	15.545681272563	15.9983968068759	16.3332475098969	15.8005068291949	16.4759507322529	16.2440460180672	16.3777882683601	16.1799176599686	16.2225204664394
M922.3944T6.29	16.4849323987361	16.5996744712582	16.82531448905	16.7361456592102	16.4873160493444	16.199742271876	16.844424937733	16.9122541654609	16.9058206128353	16.6951517175164	16.9595730162385	17.0849295034914	16.8352299438072	16.8259470285255	16.6706421744882	15.2565261629458	15.372884710805	15.2756361046989	15.8111514873526	15.6718934544708	15.3362881192959	16.0842955658755	15.26522802584	16.1415558149933	15.8873221088185	15.6938717458616	15.8817931540144	15.9443762750226
M691.9672T6.29	16.0026114546233	16.2338568587038	16.3105978136587	16.312463027737	16.066806704737	15.6818628477923	16.5207293527681	16.3437752040961	16.376434241884	16.3416847196564	16.5813252116101	16.5447533270874	16.1810845352986	16.3448060905338	16.1385323567454	14.7149176260637	15.2600793190769	14.8101004303143	15.3457199785852	14.8780432874122	14.9066785592267	15.7641875201029	14.6816591824288	15.5146621923065	15.3149500783129	15.4596734145594	15.1960190624645	15.1197385745683
M408.8852T4.07	15.1899520925113	15.7254948731059	15.9275826989931	16.3723287415246	15.4506014936837	15.565893594114	15.8259626574137	14.6384010050519	16.8286613343559	16.6147423062122	17.7731447876849	16.2450676396904	15.7885764872933	16.3041328454148	15.6321354032769	12.207549235094	10.5053162622517	12.312344646808	12.650391603944	11.4731466113417	12.1315424316233	13.5110415381422	13.5044279021144	13.7194019973079	12.7481140985884	13.9563660570231	14.0418988656397	13.5264304081662
M830.558T6.29	17.2603153785485	17.4968921710735	17.5149195825183	17.5419480270768	17.1160548000093	16.8777847005613	17.5922303233469	17.4485886032818	17.3336276408066	17.5820610720597	17.6632918588849	17.7998769762193	17.5426404255685	17.4101082009865	17.5511942039007	15.925730552034	16.2882020610144	15.92043397505	16.6257981373099	15.9439633962109	16.111231265693	16.9267109740474	15.8325361773678	16.7588347718307	16.5095164415894	16.5126234252519	16.4674934977053	16.3749949897613
M830.3573T6.29	17.6502615273913	17.7888082781775	17.8686644102597	17.900407619742	17.5091700956781	17.2879658698105	18.0607904023683	17.8193212861437	17.8273498465376	17.861498963494	18.0174884203222	18.2930177782859	17.8676352835602	17.9577793559712	17.9305246836442	16.3854017185318	16.6295876790401	16.4621137771775	17.0521971287184	16.5070581663088	16.8219747787153	17.2041097482348	16.240030442551	17.2553250179507	16.7602519104646	16.9546297667378	17.0197867738186	16.9645529153565
M490.7705T4.3	13.8856836469518	14.6217946935964	14.7076211616022	13.2772266964067	13.2358743451995	14.581771599999	14.12707054968	14.3330310829608	14.5902386599424	14.756170307291	14.7181336423695	14.7339905101046	14.7494613838756	14.3343464793986	14.0396374411207	12.0989204648481	11.8419509788036	11.5410393544779	10.899255489705	12.3417389409685	12.2960958771466	12.1709183974563	12.4253662098654	12.9452114387553	12.4921207757601	12.8426370191249	12.0653567722798	13.353395456415
M463.9295T4.63	13.337698275359	13.8462880457759	13.3920528699939	13.4126300071747	13.5154443269763	13.1658621823287	13.3984055702575	14.1639204517692	13.5338359492403	13.3214994510075	13.727768729772	13.5268692516963	13.3890713149023	13.3110970874679	12.5142696820921	10.0849229686824	11.6321013370358	9.67936841124744	10.4616007045277	10.9146544880013	10.3655352702464	11.6358781305201	12.321306905854	11.1764281514425	12.0710688788906	11.7466318077901	11.9554218555391	11.741730091478
M691.8834T6.29	14.8696834153383	14.9357748062684	14.9498443895172	15.055516959396	14.8203094407412	14.6745196212349	15.4453714682737	14.8623633359031	15.0382064032503	15.0847738157165	15.277270040708	15.7395039950086	14.9489928395095	15.0347473949055	14.9476244056096	13.6918205501848	13.7426337790452	13.7120804810847	14.0349833455783	13.2996497500895	13.9213604426189	14.2188850413959	13.5384569810139	14.5307452130109	13.9578624550576	14.4157276548282	14.0078321139262	13.3935150776797
M374.551T4.3	13.6222683008199	14.2638449258251	14.3182381566039	12.7994628269767	13.0282982605828	13.7111495026709	13.8777491137274	14.437356688695	15.005806283902	14.8997678033897	14.5347252807811	14.6352061609464	14.753289682809	14.5058184671459	14.1644371449294	11.0677401013736	11.2259580216473	9.67433693366377	11.956432414986	11.3500386577099	11.4175817988519	11.0411367093064	11.6822189759331	12.270046811199	12.7306137504336	12.8991157972907	12.4800151588491	11.7211170622383
M754.8724T6.29	17.7607484500341	17.6977576168255	17.8246445557582	17.9286757128319	17.5575396916308	17.3188127329938	18.046459845315	17.8852885192572	18.0040195633725	17.9743770370766	18.1964035052494	18.4652588579594	18.0673935859184	17.8990794038985	18.0085541365528	16.3443456749957	16.6638770946193	16.3487220838134	17.0374974674623	16.2496369615614	16.5795657208214	17.3890010392052	16.3161562260143	17.1597839177484	16.8541088327022	16.9592500708463	16.8229093325304	16.9856634532358
M413.2115T4.57	13.8110041297804	14.5677507968746	14.5565175805519	14.8116231428941	12.4522729337771	14.0619518795519	14.8195205243348	13.2077312126319	14.9553192091689	14.6066802546981	15.7906059561785	14.7241310856475	14.4362391266582	14.9678847563614	14.2422067274243	9.92794443672186	10.5342211295943	9.75545913755674	11.9736223520902	11.2457643400038	11.2130297511191	11.8440682172157	11.5794600899368	12.135245943544	10.9779895173701	12.6891807432636	12.577925685466	12.2546065782205
M605.8154T5.09	13.7726875937655	13.452845309754	12.8462663615621	13.196561240897	12.8704918528052	12.7014454633606	13.245861195151	12.8065136929445	13.0019881451695	12.6035601505391	13.0028345865743	13.2312795515152	13.3844725988509	12.368285351047	13.1406669954382	14.2675747383694	14.5340097080241	14.2569844738065	13.9378955543382	13.9185967165476	14.3036451962562	14.3176466602731	14.1813176356139	13.8366231886177	13.8475783880258	14.0115184464264	14.1385215979614	14.1846122272228
M409.2195T4.07	14.3764734612175	15.0090477168769	15.2362935862445	15.5797144949093	14.7403553449245	14.8453844036569	15.1435076741679	14.2737303644459	16.0889051180674	15.8002471966872	16.9289792635123	15.5606025555728	14.9008362695526	15.5406876000904	14.9970442116109	11.5853986717319	11.8883663945496	12.010097336295	12.565194174003	10.6550936394904	11.0408509525338	13.068786922122	13.0371234999538	13.0664205067035	12.5350250240991	13.5524570160917	13.8676457453776	13.3388107965159
M258.1646T4.04	15.5815451335938	16.1552649457446	15.9817653531706	15.1724240995675	14.4495342308431	15.5351079024084	15.6790254792885	14.888387100949	15.7993205333325	15.6549864069639	16.2535317597118	16.1511347721088	16.1469814616412	15.9829142688982	16.2731581364701	12.3285037999208	12.6296632861331	10.5515365060214	13.0939521782507	11.9147270698364	10.3773330491219	12.2778308292428	13.2903925840341	13.8331888966609	13.1555318600608	14.8279203760404	13.3587566358507	13.3414241666236
M695.3904T4.63	13.9260648009384	14.2683780596813	14.0500919427123	14.0645488171734	13.9059864420973	13.8344479243494	13.9377979252978	14.3365677865513	14.2121994493069	13.7627016581081	14.4209302139346	14.2457911299861	13.7767284019907	13.7732389209657	13.009717091462	10.827543067464	12.1448346594836	10.0808812075786	10.8760300893198	10.2080329716492	9.96593959988027	12.0767671604309	12.4661503164837	10.6304398096421	12.7970528017909	12.0960333326951	12.7925882472644	12.3957875693074
M343.5407T5.18	15.6899862526147	16.4711398977796	16.3431346471656	15.7843064091195	15.5109041225599	15.404867395532	15.8393887688382	16.3536034119565	17.0581033749251	15.9116332153275	16.4846245879069	17.4365461298796	16.9299323724663	15.7395844291589	16.2105601641611	12.3813355182113	12.6501198002974	10.5591215678827	12.7905587184327	13.4846977212986	13.272202396153	13.075877830315	13.878189373832	14.3217368288095	13.4600494554845	15.2368181095871	13.6899582716393	14.3769511628108
M252.6405T1.49	13.2546811847867	12.5557424544009	12.2771250908315	11.7510070912204	12.7128030522489	11.615153174508	13.0202112272649	12.2651749270568	11.986530012242	11.9282579692322	11.9863496021765	12.3621925435935	13.048946887586	12.3301793139666	12.9745605452082	14.1440518789187	14.7217631727247	14.4600422000395	14.574338327104	14.3011831457723	14.6627484293586	13.5018447201644	14.0978154003687	13.9164434638894	13.5123050187053	14.070933813067	13.5127450561498	13.3533740644571
M240.159T2.24	13.4693870923847	14.2499058841628	13.8062229227988	13.2671458810363	12.9995892121121	13.5137927673055	13.9216439324079	13.9440801604588	15.6397108753535	15.2775255203074	14.7461006341578	14.894686407375	15.0297256915392	13.9250075810638	14.9428814541331	9.9258653994483	11.1525842720375	10.7498580494049	12.9138399732632	10.4746549341691	11.8662664781689	11.1025860082326	11.5394319605026	12.8092631553923	12.1581224476284	12.7591268888552	12.0197412640112	12.5011453178423
M755.4186T6.29	16.0330633153801	15.8463765561972	15.5741069038189	15.8521976898106	15.6533466216123	15.3435521240773	15.9499155182318	15.8181838321622	16.1566240188936	15.8084625845846	16.1786702086004	16.2352732113183	16.1163839065602	15.6121934946868	15.9592206899904	14.3054443663643	15.0164920006219	14.6898456894667	15.0972330048743	14.6727002034491	14.922442258853	15.1652242590351	14.8098675484812	15.3343893425416	15.0868718827961	15.158336436464	15.0746202166122	15.096028446248
M325.947T4.42	12.6918880749569	13.4006454023743	12.4272962519701	12.2569195064104	11.9664679607485	12.2066013255228	12.9469193573375	12.6487576405164	13.7728019391584	14.0704485600447	14.0359008341437	13.8137727814731	13.0600187373549	12.9745694161411	14.0283297718429	10.6213812538378	11.2967384377443	11.0439953629997	12.3127247373174	11.4096756098836	12.026114254336	11.3065274802587	11.3110659717814	12.0450490971492	12.1275552346896	10.5650959334367	12.0665955261971	11.7443852273018
M327.8441T4.32	14.0970933942036	14.7184597069542	14.7388258111087	14.9831685913557	13.9591450771923	14.1590380043627	15.3430519851483	13.9701754684643	15.3945203632475	14.9517745669749	16.1298774380243	15.1437601453407	14.5453337653691	15.2281109093643	14.469203288407	10.4494786771642	10.3193130475514	10.2730367837849	12.1487528020211	8.84992140095821	9.8371014235805	11.9125516110333	12.4484312154971	12.638567989778	11.7909226936571	13.055613735911	12.8241002761573	12.7592369049932
M258.171T3.56	12.1757646955704	13.5855714407941	13.4252238512408	13.6434280620732	12.8170972055691	13.4065718454368	12.8259131736935	12.8791002333387	14.0413138072501	14.0889612047747	13.8197153097303	13.7855196591462	14.320769285785	13.0995770553885	14.2143846144889	11.5922267623825	11.1841983243667	12.3691400765679	11.6741204290514	11.7728401447949	11.7972774029163	11.9430115194825	11.0986185764282	12.0321461222874	12.0392687886834	12.5543893513125	11.3519690803845	11.9202815679621
M572.7706T3.98	14.7167302389602	14.1926516135387	13.9303009688653	14.5458353817859	14.1819832717511	13.3538233462585	14.3220466377808	13.8870613827108	13.7019569110562	13.3742764136268	13.7429961446749	13.4806532678045	15.226767270132	14.000445199245	13.9457063751605	15.5918959502057	15.4928522145799	14.577315719997	15.184810504995	15.0971319905822	15.2113177169374	15.1059693685737	15.8034003007298	15.1641164378683	14.8852924851281	15.4860678541187	14.9759339129885	15.5662159506134
M351.6679T1.45	13.8129021484828	13.9085506975315	14.5142260457298	14.5356864527404	14.1742748523335	14.2746222983879	13.3939674609097	14.4531507417605	15.6057321519563	14.7238169418631	15.9524383511422	15.0726165376728	14.2883264309481	13.9567492528878	14.5154617659372	0	0	0	0	0	0	8.78685819602337	0	0	9.12402003222857	10.4324321860993	9.252435570357	12.1605026180489
M453.2521T5.46	17.6190529332689	18.5429372116252	18.5847576289797	18.1528234775559	17.4313695703819	17.9799416760593	17.9133175521043	17.3911997512237	19.0779129589857	19.1590851247889	18.9947749657875	18.2639096781304	18.8058531980969	19.2262332316565	18.5592328719568	14.2740061059911	13.6652377152227	12.6386833518081	15.2572851325594	14.1000911201214	14.6655364829518	15.5451484700625	15.7545597429939	16.4825389639091	15.3723186871269	17.4574835711144	15.9319525679003	16.9036423389738
M348.6897T4.45	15.2899961252227	15.2249799393581	11.9271442140572	16.451919926834	15.7310373911522	15.1964946666621	15.7562215836077	15.9208984084512	15.7576324599145	15.6019301905179	13.3422058564953	15.7420782072909	14.7580588727359	15.6098322315205	14.7000373288986	11.6381084619869	9.53359158443747	10.6812365272767	10.7167677033254	11.0487500811804	10.5353110040116	12.0626462228689	12.620903852456	12.3102852529649	12.0198692940603	12.5301797018309	12.744538742641	13.5607131461098
M240.41T2.24	12.1976232903245	12.8831737550062	12.1758004663168	12.1617618747575	11.8647052763144	12.5993156980571	12.6845807820008	12.9228062676076	14.4602882669245	14.2354588736734	13.5751441306649	13.7544484963534	13.9582955273976	12.7328813448701	13.8352665637075	8.91621689568874	9.25687262584413	7.491523945594	11.4771723898702	10.4223713890542	9.74551082933583	9.09634820498734	10.341257586123	11.6315685201288	11.1530150537367	11.4929548413689	9.17880403925547	10.8811863144516
M572.5198T3.98	14.5747334293688	14.1161897140819	13.796092155136	14.2457728091438	13.8229177540131	13.0242580561032	14.1067422658467	13.4054971501277	13.3131072830455	13.0946292045507	13.6462957927373	13.1449294740706	15.2145626909088	13.6096792861995	13.6729907724936	15.5494161055811	15.2553937517701	14.3529991506346	15.0043140025321	15.0238766393302	15.1533531590074	14.9662238598946	15.647935063585	14.8412025396016	14.6587536287606	15.3266156862227	14.7651330887943	15.5066034643479
M257.1751T4.55	14.0544284989323	13.8616810924948	13.3251385636636	14.4453289946405	14.3406373426662	13.7907265776381	14.6325124798201	15.1602397283892	14.4851221569447	14.3603841707688	15.4688886690279	14.7358686389898	13.2897583998883	13.3160678410456	14.0015287367779	10.7735450112742	11.9159573866595	11.8006491495398	10.8719156399295	10.8394366274786	11.6155425521314	12.341125384281	11.6968773934066	12.6299808490107	13.8302857742419	11.9357401117898	13.0068330354268	12.9215999320608
M365.2183T1.74	13.5729422405455	13.1912668590138	12.058001742952	12.4364686323882	13.2096281408633	11.3572566085791	13.1706209239394	12.3623281627864	12.5637618877331	11.9063100343572	11.7456136075288	12.4991600106666	12.6852051525361	12.349719415153	12.920340265181	13.6816147433308	14.3297535160063	13.4190061654713	13.5718894688058	13.9052170937485	14.3585355423698	14.3561421283114	14.4673506384725	13.7159557716799	14.5774257318671	14.2849493278738	14.4289700039334	14.6607646843491
M343.5556T3.67	13.0119836656982	13.4616825738578	13.1113515570434	12.8250908794509	13.0660717410613	12.9883605011734	12.9927441070259	13.5765765277218	14.2804285139241	14.1584666139758	13.8015830733193	14.1254276908364	14.1212061650218	12.8024757604122	13.9429820780031	8.6565616288762	8.23911181383195	9.19651486427601	11.9535816781447	10.3962922885725	11.0665352741537	10.7957614543578	10.6225152152911	12.3291717839487	11.8117033971715	12.1651884450416	10.5580732540241	11.7026712519777
M754.6901T6.29	15.7080686554588	16.0946063532595	15.7694395764505	15.8748708451663	15.5575844897869	15.5370482561999	16.2841089150717	16.016860309494	15.8850004229839	15.8033778615015	16.3545858818852	16.4298887637937	15.9315805026382	16.1586961396461	16.1245727733868	14.4288255139924	15.0965777581741	13.9951833882487	15.0606949489142	14.1737563546007	14.6186768106192	15.3859873505412	14.2305176974319	15.3191163269391	15.1063249743508	14.9803356176462	14.7239275577724	15.103346692726
M319.8763T2.24	13.338328075122	14.0743329339607	13.6903394176162	13.479515141221	13.0445461923389	13.5060088989218	13.847329960421	14.1223562412189	15.5526191366566	15.2772855625373	14.5405112609033	14.9740058590946	14.9457765780896	13.8222350985033	14.9184547089708	9.05310651488088	9.17804511041868	9.93256923954317	12.309032868416	11.8967887312299	11.9341608793721	11.3490742168249	11.4929302876035	13.0151147615673	12.4604243467439	12.8897676080647	11.619205180737	12.1073651591436
