dataMatrix	X501f	X502m	X503m	X506m	X508f	X509f	X513m	X517f	X518f	X521f	X527m	X528m	X529f	X531f	W616f	W617f	W620f	W621f	W622f	W623f	W625m	W627m	W628m	W629m	W630m	W631m	W632f	W633f	W634m	L818f	L819f	L824m	L825m	L826m	L827m	L836f	L841f	L848m	L849m	L854f	L859m	L862f
M128.02T0.66	22.0837168913526	22.3752687577116	22.0246851689138	22.0637996192313	22.154491543019	21.9674170241002	22.1575782639789	21.328152307314	22.0586309201023	21.8153192242757	21.9327034816097	21.7318951511505	21.7723869293482	21.7081682496427	21.9389721339793	22.0748960065587	21.9009049567112	21.7304457697071	21.7905733903883	21.6472108847001	21.8727130461879	21.7790479115848	22.1730904711517	22.2304922102273	21.80812948159	22.0904048619438	22.1710665340738	21.8167037374209	22.1893549973156	21.7715049610731	21.951576253968	21.6687160327346	22.2615913994959	22.1652406065472	22.2965676025735	21.8031186933497	21.7214540255515	21.9459854258559	21.7887609704487	22.1292451442564	21.9436402408559	21.9910309429963
M129.0207T0.66	18.5679363368268	18.8584584508553	18.4879062348394	18.6189141050008	18.7526223097472	18.5350654052836	18.5853011987233	17.8499966568916	18.5632954526017	18.3414518429574	18.4823860964961	18.2787243777048	18.3073892676411	18.2543337278293	18.4280786559573	18.64249563612	18.4603200941037	18.307605111146	18.2438378511499	18.1656159928621	18.3245677235364	18.3211941356834	18.7360740867333	18.7152087850074	18.2789824729333	18.6519009324623	18.7593339237123	18.2957221152944	18.728658752985	18.1891811995976	18.397068177885	18.1898158324709	18.7570350814705	18.6830423827211	18.8674859635065	18.3156046186023	18.1905698462714	18.5006583250893	18.337603283727	18.6894352750392	18.4421297500672	18.4584868393687
M151.036T0.66	24.6289049394776	24.8991123242604	24.5543603006868	24.7378247694679	24.6233338132607	24.4935058237898	24.7447952107535	24.0577609767712	24.5934133307483	24.208761468044	24.4684931965259	24.2300019711406	24.3909989210124	24.4039352286033	24.4670278494536	24.6568256558809	24.4690076077406	24.3761993338026	24.2087766855918	24.2054613739156	24.4881873798677	24.260720659638	24.705010740395	24.7422086559755	24.3840458696391	24.6366330819961	24.7601898826384	24.3434823161424	24.7874663153075	24.337966112884	24.4313968691303	24.2597414681122	24.8558109040883	24.8140062171083	24.8962842439792	24.4246223979736	24.2628960764226	24.6904584624286	24.3921599815973	24.8366945487536	24.4948877050294	24.5065725975147
M152.0369T0.66	21.4621192305441	21.785819620355	21.3912256336774	21.6017623314652	21.4542975623912	21.3153145772319	21.6224639944027	20.8359670459607	21.5247616942603	21.1231078316264	21.2994667301957	21.1822310569363	21.2402442387862	21.2673855113366	21.2967320420567	21.5025919858375	21.3351664864963	21.2297278360536	21.0428696758567	21.1637188053804	21.3567307423106	21.0953049699017	21.676962390844	21.587212376735	21.2559440432927	21.5178815880027	21.6596225701093	21.2074635375379	21.6572896361325	21.1683177536759	21.3452886935832	21.1082696308405	21.7321167870256	21.7082813852258	21.7695762992511	21.2869262601057	21.1549874763723	21.5298024357758	21.2519536456681	21.7161465423951	21.3421450870377	21.3420365375943
M153.0335T0.66	21.6423987783317	21.9684934843394	21.5822637528982	21.7904963577314	21.6716941490248	21.5380909346891	21.7984311960957	21.0589015483916	21.6305745769556	21.3114836232304	21.5128386038547	21.3692939457967	21.4085386797173	21.4427261427471	21.4813029474072	21.7162363681987	21.5459543013271	21.4259720385021	21.2726859694537	21.2457120148434	21.5238839367311	21.3019861581771	21.7759877606795	21.7889617221877	21.4398538671348	21.6862706208916	21.8797916189626	21.3887064661063	21.8310561931559	21.3406733131864	21.5118611914882	21.3016302223209	21.9170347989719	21.8726420063613	21.9588606634325	21.4914047361076	21.3356230228054	21.7116698366918	21.4197672797683	21.8939322942558	21.5459101916201	21.5098808313422
M154.0368T0.66	16.7132537198207	17.0597262191475	16.7700518215857	16.816880531904	16.706563528145	16.5929788763829	16.9264077221722	16.227265294475	16.6184627026179	16.3998158069968	16.6174490483732	16.5182526454168	16.5378926411527	16.5215446673187	16.5946055059456	16.8223634497941	16.566230517526	16.5510638624209	16.346604506452	16.4022983296901	16.5294031049769	16.4423391340122	16.7964469359353	16.8859303550488	16.5369394547063	16.7802324161887	16.8434252089198	16.4708979326312	16.7797576864793	16.4045397461086	16.6360761100772	16.3045830354104	17.03338867711	16.9129711577938	17.109096454568	16.5264855996437	16.3211050266401	16.8666055655396	16.568522437804	17.030766110171	16.6065636417755	16.5848008121926
M156.0148T0.66	18.2625131524231	18.6424974193309	18.2926261065576	18.2736190571072	18.4779300275715	18.2868070880151	18.2284261968211	17.4250471218788	18.2665555959509	18.0213231624474	18.1948494799024	17.9749383175737	17.9708487040395	17.8741726881363	18.192906874384	18.3072730439421	18.116243730153	17.9578403567394	17.9778339432104	17.8865031111933	18.1475023373265	18.1255980910631	18.4208340817424	18.6194750300878	17.9689364572286	18.3727760096547	18.4308495481286	18.1559925464287	18.5005203211284	17.8534338289683	18.1191234890946	17.8547177625782	18.4936769248503	18.2430269124229	18.4758565770251	17.9723223128333	17.9538691297822	18.0979616438317	17.9906975536916	18.324409169151	18.1234663027435	18.2896293911232
M200.9739T0.66	15.5693601577298	16.2981127695032	15.6308901013563	15.6544310846566	15.9417744752748	15.3496764991642	15.6593874793908	14.1651448370657	15.6187808966213	15.4301976526982	15.235943471119	14.9673921128416	15.1527158088249	14.973031741442	15.2317857185921	15.7364771042576	15.5257701409065	14.945986179896	14.8812411465937	14.8471056847682	15.4038922218604	14.9348249289734	15.5536856837848	15.8640326075427	15.1560406206324	15.6547059213599	15.8628520814475	15.2038546919816	15.818138294498	15.33838111661	15.1989229160385	15.0596786668849	16.0013728103236	16.0029727725303	15.9723029923783	15.1503030206778	15.0124954329187	15.7826501771513	15.1916174157805	15.6459584034971	15.1110957310144	15.5482773400009
M218.9846T0.66	15.3843718204698	15.9870339447226	15.3947032846092	15.6429589605581	15.9190748618921	15.5319756337636	15.4386163990062	14.0422961673561	15.4661772616648	15.1389634978897	15.376683653894	15.1950603147023	15.0092367054446	14.7850809989096	15.420858637472	15.401945497529	15.5196855915803	14.9775953680775	15.0056451777084	14.645018652993	15.2162154240281	15.0674722965491	15.7188736463027	15.6628263554915	14.9892739356555	15.5853264347507	15.5952247150199	14.9583012626753	15.8157088534623	15.1154287493082	15.1204984859619	14.9660029044728	15.7853352850416	15.9833701894894	15.986733967032	15.1022808366891	14.8573421273789	15.5910024929311	14.976991628967	15.5013660475296	15.1384746189009	15.4461511347836
M223.99T0.66	19.7428831335175	20.3475969135018	19.6148634105356	19.9348449086404	19.9338160284668	19.5629472112466	19.8414126754285	18.5119088455367	19.6666706340094	19.3563193929668	19.3465686886837	19.386612279692	19.3171602896644	19.2292178543952	19.4091486148328	19.6643988617761	19.7100760087058	19.2061618922468	18.8380225690578	18.9680894599132	19.4648712464886	19.1471674807493	19.8500443071684	19.775534049958	19.4009806756901	19.7158965104396	20.1271766633517	19.2375421756012	20.0829539693613	19.270898362717	19.2680289986601	18.9804260722425	20.2298980255414	20.3274706119317	20.2231986095236	19.3959511692741	19.1159461163315	20.0108584129688	19.2586157742684	20.0161556292237	19.484893694689	19.4410465740552
