variableMetadata	set	gene	chromato	name	chebi_id	annot_level	annot_confidence	kegg_id	kegg_pathway_family	kegg_pathways	kegg_subpathways	hmdb_id	pubchem_id	formula	monoisotopic_mass	inchikey	inchi	MT	mz	rt	isotopes	adduct	pcgroup	redund_group	redund_iso_add_frag	WT.KO_fold	WT.KO_BH	WT.KO_signif	M.F_fold	M.F_BH	M.F_signif	oplsda_vip	biosigner	mixomics
M340.1039T5.35	metabolomics_plasma_c18hypersil_pos	MX2	c18hypersil			NA									NA			M340T5	340.103896079417	320.725560187977			1099	NA		11.7751998920963	7.04736258964388e-05	1	-3.62644943622084	0.0824508867009432	0	3.21262973044343	plsda, svm	-0.0870288003402061
M783.8575T5.7	metabolomics_plasma_c18hypersil_pos	MX2	c18hypersil			NA									NA			M784T6	783.857468612928	342.283652784672			88	574	@M784.3591T5.7|-13Cdb|@M784.8603T5.7|-13C	-1.82217717964457	7.04736258964388e-05	1	-0.694404693354548	0.0722959123097237	0	3.40573334768013	plsda	0
M257.0753T0.85	metabolomics_plasma_c18hypersil_pos	MX2	c18hypersil			NA									NA			M257T1.2	257.075283216202	50.9291572338902			1338	NA		1.84006635776395	0.000206452841539422	1	-1.23304284111204	0.000898298751512872	1	2.76566331982409		-0.483475815908318
M676.5901T4.64	metabolomics_plasma_c18hypersil_pos	MX2	c18hypersil			NA									NA			M677T5	676.590092305336	278.63266222687	[1163][M+1]2+		4272	516	@M676.0887T4.65|+13Cdb	-1.30934176038861	0.000206452841539422	1	-0.474017988030758	0.141384743709721	0	3.24428684230776	plsda	0
M676.3394T4.65	metabolomics_plasma_c18hypersil_pos	MX2	c18hypersil			NA									NA			M676T5.1	676.339373945152	278.832383259109	[1165][M]2+		4269	518	@M676.8408T4.64|-13Cdb	-1.19927453891881	0.000277205473618806	1	-0.435844720920585	0.153333743427023	0	3.17990011212958	plsda	0
M561.2892T4.6	metabolomics_plasma_c18hypersil_pos	MX2	c18hypersil			NA									NA			M561T5	561.289155046599	275.945278281715			4329	NA		-1.68989712398742	0.000712929118642855	1	-0.638288735922334	0.164085352256864	0	2.87839652627466		0
M676.0887T4.65	metabolomics_plasma_c18hypersil_pos	MX2	c18hypersil			NA									NA			M676T5	676.088693506518	278.797038686971	[1163][M]2+		4266	516	@M676.5901T4.64|-13Cdb	-1.21010741445437	0.000981724872756841	1	-0.4608304079857	0.174987860738166	0	3.10324130739025		0
M580.6222T5.04	metabolomics_plasma_c18hypersil_pos	MX2	c18hypersil			NA									NA			M581T5	580.622195784883	302.215496341989			237	NA		-1.33466698129486	0.00201711940685299	1	-0.0936221145474363	0.929831922109524	0	3.31584734378071	forest	0
M561.539T4.57	metabolomics_plasma_c18hypersil_pos	MX2	c18hypersil			NA									NA			M562T5	561.539030273475	274.149813010392		[M+Na]+ 538.544	105	NA		-0.933926332081452	0.00215539178329866	1	0.397101138000421	0.0820094611912419	0	2.8208672118413		0
M440.4485T1.08	metabolomics_plasma_c18hypersil_pos	MX2	c18hypersil			NA									NA			M440T1	440.448451942606	65.0592953860166			18	NA		-1.86707516753579	0.00224839081642646	1	-0.112885603697929	0.953900620619734	0	3.61377272988641		0
M777.8718T5.48	metabolomics_plasma_c18hypersil_pos	MX2	c18hypersil			NA									NA			M778T5	777.871767714387	328.966408138893	[1295][M]2+		1169	570	@M778.3732T5.48|-13Cdb	-0.828780545294505	0.00263080526613294	1	-0.136092543126233	0.703247496649273	0	3.26954360012207		0
M591.7709T4.57	metabolomics_plasma_c18hypersil_pos	MX2	c18hypersil			NA									NA			M592T5	591.770867846115	274.077410927547	[1030][M]2+		4333	451	@M592.2724T4.57|-13Cdb	-0.804045390796915	0.00263080526613294	1	0.183918429376483	0.380042743267509	0	3.20375663180104		0.225341453865842
M260.9754T0.84	metabolomics_plasma_c18hypersil_pos	MX2	c18hypersil			NA									NA			M261T1.2	260.975352281152	50.1256588039521			1344	NA		0.539609270872583	0.00263080526613294	1	-0.275814698772484	0.0431385395551546	1	3.11539472499159		0
M726.3435T5.82	metabolomics_plasma_c18hypersil_pos	MX2	c18hypersil			NA									NA			M726T6	726.343456652051	349.306726994438			2652	NA		-1.11166767513108	0.00326654389123341	1	0.122419448379221	0.650100201994037	0	2.8973649584418	forest	0
M717.8562T6.15	metabolomics_plasma_c18hypersil_pos	MX2	c18hypersil			NA									NA			M718T6.2	717.856242551375	369.099155537185		[M+H-COCH2]+ 758.858	79	NA		1.8388297081311	0.00430807090180043	1	0.188893601640865	0.866362091004856	0	3.30287164077625		0
M827.9267T4.99	metabolomics_plasma_c18hypersil_pos	MX2	c18hypersil			NA									NA			M828T5.1	827.92671015477	299.172895002395			9	593	@M828.4277T4.99|-13Cdb	1.27563239735209	0.00443007692976272	1	-0.287302523031103	0.414394056830848	0	3.26279707527532		-0.371885318090128
M621.447T4.99	metabolomics_plasma_c18hypersil_pos	MX2	c18hypersil			NA									NA			M621T5.4	621.446959835074	299.33712573734			9	NA		1.25725873299604	0.00443007692976272	1	-0.378778669535555	0.281725281297542	0	3.12530507919614		-0.220577789490304
M820.4065T6.15	metabolomics_plasma_c18hypersil_pos	MX2	c18hypersil			NA									NA			M820T6.4	820.406492071158	369.045712972054			79	NA		1.74691977728179	0.00525382643260218	1	0.281595866509896	0.733738972135156	0	3.35216237067641		-0.0578304087713005
M709.9381T4.99	metabolomics_plasma_c18hypersil_pos	MX2	c18hypersil			NA									NA			M710T5.2	709.938139740506	299.417157663112		[M+K]+ 670.976	9	NA		1.32305880732499	0.00525382643260218	1	-0.255483070593833	0.490800843807227	0	3.20673986884733		-0.317662720524952
M819.8339T6.15	metabolomics_plasma_c18hypersil_pos	MX2	c18hypersil			NA									NA			M820T6	819.833887898071	368.955027797869		[M+H]+ 818.822	79	NA		1.8355296122241	0.00592307069233428	1	0.377430955878511	0.628054489129187	0	3.33355501358442		0
M819.9771T6.15	metabolomics_plasma_c18hypersil_pos	MX2	c18hypersil			NA									NA			M820T6.1	819.977070608324	369.045712972054		[3M+H]+ 273.002	79	NA		1.75533526448326	0.00592307069233428	1	0.149236551923039	0.907383816843857	0	3.33598165795301		0
M246.0207T5.83	metabolomics_plasma_c18hypersil_pos	MX2	c18hypersil			NA									NA			M246T6	246.020733897945	349.730197355869			2613	NA		7.46465412914496	0.00662999864297729	1	-3.16287906543647	0.147047134954835	0	2.49619407287883	svm	0
M710.0814T4.99	metabolomics_plasma_c18hypersil_pos	MX2	c18hypersil			NA									NA			M710T5.3	710.081412292492	299.396975656325			9	480	@M621.0713T4.98|+(C2H3NO3)	1.32106729196598	0.00662999864297729	1	-0.126995174065442	0.721863093941809	0	3.17806951531656		-0.195471432431962
M710.2244T4.99	metabolomics_plasma_c18hypersil_pos	MX2	c18hypersil			NA									NA			M710T5.4	710.22440364895	299.419260468381			9	NA		1.29691783066029	0.00662999864297729	1	-0.340835656268414	0.380042743267509	0	3.13376425078462		-0.286974394219582
M709.7949T4.99	metabolomics_plasma_c18hypersil_pos	MX2	c18hypersil			NA									NA			M710T5.1	709.794918968778	299.147908462906		[M+K]+ 670.823	9	NA		1.16362542824097	0.00662999864297729	1	-0.207419617103184	0.531008381260719	0	3.12450895759261		-0.230992183483812
M171.9822T0.8	metabolomics_plasma_c18hypersil_pos	MX2	c18hypersil			NA									NA			M172T1	171.982157078292	47.93224953276			1251	NA		0.685720268767671	0.00662999864297729	1	-0.566818629698728	0.00391168671038104	1	2.61759106544011		0
M717.6056T6.15	metabolomics_plasma_c18hypersil_pos	MX2	c18hypersil			NA									NA			M718T6	717.605625262676	369.025812083972	[1237][M]2+		79	550	@M718.1073T6.15|-13Cdb	1.74153396671339	0.00693830656894962	1	0.0883662605187112	0.980519631497158	0	3.26653805088442		0
M621.8228T4.99	metabolomics_plasma_c18hypersil_pos	MX2	c18hypersil			NA									NA			M622T5.2	621.8227670305	299.1901913671	[1091][M+1]2+		9	NA		1.34098483562614	0.00693830656894962	1	-0.237600369436255	0.541004690983781	0	3.09669994948681		-0.109030390314082
M717.4803T6.15	metabolomics_plasma_c18hypersil_pos	MX2	c18hypersil			NA									NA			M717T6	717.480300279338	368.808970272766	[1236][M]2+		79	549	@M717.9815T6.15|-13Cdb	1.82500447662839	0.00713820912979968	1	0.206397094001346	0.85637987355572	0	3.23482641189678		0
M820.1202T6.15	metabolomics_plasma_c18hypersil_pos	MX2	c18hypersil			NA									NA			M820T6.2	820.120160236887	369.091165462512			79	NA		1.71149410961381	0.00713820912979968	1	0.226536510180184	0.815267901721166	0	3.2652670394853		-0.0285429884346765
M846.8436T6.18	metabolomics_plasma_c18hypersil_pos	MX2	c18hypersil			NA									NA			M847T6.2	846.843594426112	371.047913976656		[M+H]+ 845.839	79	NA		1.67005040279947	0.00713820912979968	1	-0.520336494723765	0.309104950446471	0	3.1382854755789		0
M828.2607T4.99	metabolomics_plasma_c18hypersil_pos	MX2	c18hypersil			NA									NA			M828T5.3	828.260683659527	299.151753550297	[1352][M]2+		9	591	@M827.7596T4.98|+13Cdb|@M828.7617T4.98|-13Cdb	1.26653349213887	0.00713820912979968	1	-0.184178721892883	0.613636454123979	0	3.18721269626358		-0.320712779397693
M710.3678T4.99	metabolomics_plasma_c18hypersil_pos	MX2	c18hypersil			NA									NA			M710T5.5	710.367761498132	299.373067347244		[M+H]+ 709.36	9	482	@M621.3219T4.99|+(C3H7O2N)	1.19479551780586	0.00713820912979968	1	-0.238654382187903	0.50323114863973	0	3.15829672359739		-0.0389001540391535
M828.0934T4.99	metabolomics_plasma_c18hypersil_pos	MX2	c18hypersil			NA									NA			M828T5.2	828.09344412372	299.316106461945	[1350][M]2+		9	595	@M828.5945T4.98|-13Cdb	1.20427133898094	0.00874367580802681	1	-0.188466683457431	0.601264789820136	0	3.1211697458864		-0.162381935503352
M440.6992T1.08	metabolomics_plasma_c18hypersil_pos	MX2	c18hypersil			NA									NA			M441T1	440.699182729391	65.0620920125732			476	NA		-1.91088875025824	0.0100193852154881	1	0.024092955379551	0.906215210446577	0	3.32615476198216		0
M717.7309T6.15	metabolomics_plasma_c18hypersil_pos	MX2	c18hypersil			NA									NA			M718T6.1	717.730934786983	369.025812083972		[M+Na]+ 694.741	79	NA		1.68743351917777	0.0106331417327617	1	0.229226624937571	0.816635413846732	0	3.15285720143407		0
M617.2549T5.03	metabolomics_plasma_c18hypersil_pos	MX2	c18hypersil			NA									NA			M617T5	617.254941627767	301.901627325219		[2M+Na+K-H]+ 278.165	9	NA		0.801046398448959	0.0106331417327617	1	0.118841773173077	0.792681605896948	0	3.1640616197505		0
M717.9815T6.15	metabolomics_plasma_c18hypersil_pos	MX2	c18hypersil			NA									NA			M718T6.3	717.981536306097	368.990969386448	[1236][M+1]2+		79	549	@M717.4803T6.15|+13Cdb	1.77315894662203	0.0127741858691647	1	0.154165619917659	0.914965530956388	0	3.1867419246013		0
M217.1558T1.54	metabolomics_plasma_c18hypersil_pos	MX2	c18hypersil			NA									NA			M217T2.2	217.15576712762	92.2313014855189			2855	NA		-0.909089715266999	0.0127741858691647	1	-0.377903420982774	0.287702105886552	0	2.64691767566302		0
M614.9278T4.47	metabolomics_plasma_c18hypersil_pos	MX2	c18hypersil			NA									NA			M615T4	614.927752463814	268.457004922723			4374	NA		-0.87571289431258	0.0127741858691647	1	-0.623701806669226	0.0326871301554352	1	2.32716065814182		0
M566.6915T4.53	metabolomics_plasma_c18hypersil_pos	MX2	c18hypersil			NA									NA			M567T5.2	566.691498615669	271.963827913629			4331	NA		-0.903538161605807	0.0132716463833814	1	-0.340257600553572	0.352628341322117	0	2.53376334262839		0
M820.2634T6.15	metabolomics_plasma_c18hypersil_pos	MX2	c18hypersil			NA									NA			M820T6.3	820.263355402938	369.03534858796		[M+H-CH3]+ 834.284	79	NA		1.86888962533443	0.0139151571990456	1	-0.00387340697464822	0.931223381225418	0	3.15962844004453		-0.046251196594251
M599.6176T5.03	metabolomics_plasma_c18hypersil_pos	MX2	c18hypersil			NA									NA			M600T5	599.61762055615	301.806183777599	[1042][M]+	[M+K+NH3]+ 543.619	9	460	@M600.6202T5.03|-13C	0.770777768473813	0.0143784457772639	1	0.0813255515938138	0.883622998597613	0	3.1060249476017		0
M338.0886T1.68	metabolomics_plasma_c18hypersil_pos	MX2	c18hypersil			NA									NA			M338T2	338.088550057031	100.984178748098		[M+Na+NaCOOH]+ 247.115	69	NA		6.92639225611021	0.014561713222679	1	-3.864082790814	0.0856611538124748	0	2.27723217508827		0
M527.0371T5.14	metabolomics_plasma_c18hypersil_pos	MX2	c18hypersil			NA									NA			M527T5	527.037095706606	308.638716902356			3686	NA		-2.57089194672692	0.014561713222679	1	-0.395820054262815	0.792681605896948	0	3.28994133172673		0
M956.4724T6.15	metabolomics_plasma_c18hypersil_pos	MX2	c18hypersil			NA									NA			M956T6	956.472359133736	368.708134336006	[1432][M]2+		79	627	@M956.9731T6.14|-13Cdb	1.91562016463461	0.014561713222679	1	-0.0666586357697518	0.875312407418938	0	3.05681087784227		0
M708.3632T4.52	metabolomics_plasma_c18hypersil_pos	MX2	c18hypersil			NA									NA			M708T5.1	708.363189485826	271.414132668203	[1222][M]2+		4339	544	@M708.8647T4.52|-13Cdb	-0.881805538195454	0.014561713222679	1	-0.384521065223376	0.274371233768222	0	2.47588722905281		0
M898.9224T5.03	metabolomics_plasma_c18hypersil_pos	MX2	c18hypersil			NA									NA			M899T5	898.922442704295	301.789898471723		[M+Na]+ 875.929	9	617	@M899.4241T5.03|-13Cdb|@M899.9253T5.03|-13C	0.873130473291443	0.014561713222679	1	0.13061174397372	0.797725691711077	0	3.09491851097926		0
M600.2858T5.03	metabolomics_plasma_c18hypersil_pos	MX2	c18hypersil			NA									NA			M600T5.2	600.285812627667	301.800500181619	[1044][M]+	[M+H]+ 599.279	9	463	@M601.2889T5.03|-13C	0.805677934829149	0.014561713222679	1	0.0774939878926055	0.899821875221688	0	3.07851330433949		0
M599.9517T5.03	metabolomics_plasma_c18hypersil_pos	MX2	c18hypersil			NA									NA			M600T5.1	599.951666955785	301.800500181619	[1043][M]+		9	461	@M600.9545T5.03|-13C	0.779206880422233	0.014561713222679	1	0.0876165220998324	0.87381738249949	0	3.06338466103717		0
M956.6392T6.15	metabolomics_plasma_c18hypersil_pos	MX2	c18hypersil			NA									NA			M957T6	956.639176728664	368.946896871387			79	NA		1.90725229234838	0.0150084447318935	1	0.0614890679828832	0.991318530016734	0	2.99330388445345		0
M827.7596T4.98	metabolomics_plasma_c18hypersil_pos	MX2	c18hypersil			NA									NA			M828T5	827.759571841752	298.801713000891			226	591	@M828.2607T4.99|-13Cdb|@M828.7617T4.98|-13C	1.33928752632132	0.0150084447318935	1	-0.246204502085988	0.578693403062963	0	3.02481503134981		-0.0702887600415623
M467.7432T4.74	metabolomics_plasma_c18hypersil_pos	MX2	c18hypersil			NA									NA			M468T5	467.743168094774	284.28061257765	[777][M]2+		101	337	@M468.2448T4.74|-13Cdb	-0.637081134755219	0.0150084447318935	1	0.21982755602974	0.312366145673852	0	2.91450258053247		0
M846.7003T6.19	metabolomics_plasma_c18hypersil_pos	MX2	c18hypersil			NA									NA			M847T6.1	846.700347157456	371.203886851905		[M+2K-H]+ 769.788	79	NA		2.12430510008538	0.0188210153575973	1	-0.564902998713457	0.44705716967953	0	2.76903212657194		0
M561.7894T4.55	metabolomics_plasma_c18hypersil_pos	MX2	c18hypersil			NA									NA			M562T5.1	561.78937470251	273.103591437105			4330	NA		-0.758923732950032	0.0192612285656366	1	0.524635604664285	0.0401741547174268	1	2.24035891909056		0
M527.2877T5.14	metabolomics_plasma_c18hypersil_pos	MX2	c18hypersil			NA									NA			M527T5.1	527.287727220175	308.590215341857			3742	NA		-2.35548984773387	0.0194710114660911	1	-0.238387274712039	0.894326994855697	0	3.2527051732016		0
M740.8637T6.19	metabolomics_plasma_c18hypersil_pos	MX2	c18hypersil			NA									NA			M741T6	740.863678687604	371.236166108979		[M+Na]+ 717.874	79	NA		2.02734886017995	0.0194710114660911	1	-0.479650662531668	0.499168976719011	0	2.85219980144119		0
M846.5578T6.19	metabolomics_plasma_c18hypersil_pos	MX2	c18hypersil			NA									NA			M847T6	846.55779637867	371.171028612788		[M+K]+ 807.604	79	NA		1.92053888740739	0.0194710114660911	1	-0.615213743067018	0.369146234919637	0	2.9034242352423		0
M710.5109T4.98	metabolomics_plasma_c18hypersil_pos	MX2	c18hypersil			NA									NA			M711T5	710.510930772393	298.958141332557			9	NA		1.33706653333144	0.0194710114660911	1	-0.351746385598863	0.455957014398039	0	2.96991264246817		-0.234541150553217
M580.9572T5.03	metabolomics_plasma_c18hypersil_pos	MX2	c18hypersil			NA									NA			M581T5.1	580.957203504485	302.053953886677			238	NA		-1.01021710648788	0.0194710114660911	1	0.0358314115326337	0.879271919726681	0	2.95683993849383		0
M708.6137T4.52	metabolomics_plasma_c18hypersil_pos	MX2	c18hypersil			NA									NA			M709T5	708.613740015548	271.307512213644	[1221][M+1]2+		4285	NA		-0.902294405461653	0.0194710114660911	1	-0.243875922067007	0.565468206061322	0	2.51108550226585		0
M455.9542T5.04	metabolomics_plasma_c18hypersil_pos	MX2	c18hypersil			NA									NA			M456T5	455.954229457502	302.109962504399			235	NA		0.898383017622971	0.0197712926475359	1	0.157105233994905	0.761328516136005	0	3.01468879711342		0
M566.8921T4.53	metabolomics_plasma_c18hypersil_pos	MX2	c18hypersil			NA									NA			M567T5.4	566.892076875871	271.841155942214			4332	NA		-0.882381757433061	0.0227683234326805	1	-0.348509733845393	0.369146234919637	0	2.38941578839382		0
M231.1715T2.59	metabolomics_plasma_c18hypersil_pos	MX2	c18hypersil			NA									NA			M231T3.8	231.171522184875	155.505953346129			4603	NA		-0.977617475087071	0.0251004034350018	1	-0.271085831499116	0.564698007395984	0	2.75995523791057		0
M463.1926T5.03	metabolomics_plasma_c18hypersil_pos	MX2	c18hypersil			NA									NA			M463T5	463.192644459235	301.901627325219	[769][M]2+		9	NA		0.815615537533699	0.0272826836359828	1	0.0610042884439039	0.945579193256248	0	2.8774679189797		0
M463.4437T5.03	metabolomics_plasma_c18hypersil_pos	MX2	c18hypersil			NA									NA			M463T5.1	463.443716961168	301.901627325219	[770][M]2+		9	NA		0.715282053788819	0.0295849660269388	1	0.0391561020689046	0.978701268105522	0	2.97558255082753		0
M709.6521T4.98	metabolomics_plasma_c18hypersil_pos	MX2	c18hypersil			NA									NA			M710T5	709.652077518722	298.815465723397	[1226][M]+		9	NA		1.29563278939262	0.0314717970114308	1	-0.29166230570293	0.54212833404343	0	2.88183170939579		-0.142285271818309
M621.1961T4.99	metabolomics_plasma_c18hypersil_pos	MX2	c18hypersil			NA									NA			M621T5.1	621.196148451448	299.161581346716	[1090][M]2+		9	NA		1.09049533959167	0.0314717970114308	1	-0.02471315555003	0.903558978568092	0	2.87949117777148		0
M797.82T6.23	metabolomics_plasma_c18hypersil_pos	MX2	c18hypersil			NA									NA			M798T6	797.819972618778	374.049470335283		[M+K]+ 758.858 [M+H]+ 796.811	79	NA		1.3942129399092	0.0316775721163644	1	0.151713661243308	0.888592885845642	0	3.05145660230566		0
M617.5891T5.03	metabolomics_plasma_c18hypersil_pos	MX2	c18hypersil			NA									NA			M618T5	617.589120697253	301.800500181619		[2M+Na+2K]3+ 875.929	9	NA		0.759032027660998	0.0316775721163644	1	0.0757739505874007	0.903278302462541	0	2.88360401339931		0
M314.1571T5.94	metabolomics_plasma_c18hypersil_pos	MX2	c18hypersil			NA									NA			M314T6.1	314.157117246694	356.110438189444			4197	230	@M314.6589T5.94|-13Cdb|@M315.1606T5.93|-13C	-0.610339961702895	0.0316775721163644	1	0.0533089368110211	0.797491597508675	0	2.67721558081497		0
M467.9939T4.74	metabolomics_plasma_c18hypersil_pos	MX2	c18hypersil			NA									NA			M468T5.1	467.993916337757	284.313211042228	[778][M]2+		101	NA		-0.597158647025688	0.0329882481051514	1	0.21909459475966	0.338189252793359	0	2.76109476054305		0
M621.5725T4.99	metabolomics_plasma_c18hypersil_pos	MX2	c18hypersil			NA									NA			M622T5	621.57253310618	299.458784245944		[M+K+NH3]+ 565.593	9	480	@M621.0713T4.98|+13Cdb	1.53256060221188	0.0405290913392646	1	-0.256654980739171	0.654545428975545	0	2.86844906500821		-0.130368346404827
M976.9966T6.23	metabolomics_plasma_c18hypersil_pos	MX2	c18hypersil			NA									NA			M977T6	976.996588347419	373.836930719899			79	631	@M977.4979T6.23|-13Cdb|@M977.9993T6.23|-13C	1.03023612965012	0.0405290913392646	1	0.178596472661395	0.785973230490297	0	3.02067416060712		0
M617.9241T5.03	metabolomics_plasma_c18hypersil_pos	MX2	c18hypersil			NA									NA			M618T5.1	617.924139380867	301.793188540994		[M+Na+NaCOOH]+ 526.966 [M+K]+ 578.958	9	NA		1.00264709400601	0.0408105546462532	1	0.16624858687447	0.797725691711077	0	2.87560585949368		0
M192.0331T0.99	metabolomics_plasma_c18hypersil_pos	MX2	c18hypersil			NA									NA			M192T1.3	192.033111994465	59.3480235657209		[M+Na+NaCOOH]+ 101.05	26	NA		0.880116799083126	0.0408105546462532	1	0.943752118202749	0.00384337782792472	1	2.53060704806896		0
M217.1917T0.86	metabolomics_plasma_c18hypersil_pos	MX2	c18hypersil			NA									NA			M217T1.10	217.191746978804	51.4064654811084			1293	NA		-3.45824516797937	0.0438498206421423	1	7.76843922182519	8.78164788100248e-07	1	1.28280290273388		0
M621.6977T4.99	metabolomics_plasma_c18hypersil_pos	MX2	c18hypersil			NA									NA			M622T5.1	621.697655356749	299.186134821909	[1090][M+1]2+		9	NA		1.28985697566768	0.0438498206421423	1	-0.318453346264542	0.526911486506611	0	2.87777558995043		0
M733.0887T4.97	metabolomics_plasma_c18hypersil_pos	MX2	c18hypersil			NA									NA			M733T5	733.08874350527	298.391403563864			106	NA		1.32155566351061	0.0457710216513864	1	0.321146274956513	0.659136499889849	0	2.91710953025462		0
M494.5783T4.98	metabolomics_plasma_c18hypersil_pos	MX2	c18hypersil			NA									NA			M495T5	494.578298588022	298.709680302111			9	NA		0.928579991461129	0.0457710216513864	1	0.11938146013493	0.865254794684019	0	2.79611730042177		0
M567.2931T4.53	metabolomics_plasma_c18hypersil_pos	MX2	c18hypersil			NA									NA			M567T5.8	567.293065003004	271.88863236575			4259	NA		-0.806767736612178	0.0457710216513864	1	-0.348255772658836	0.363454447221831	0	2.28693554085429		0
M270.6437T3.55	metabolomics_plasma_c18hypersil_pos	MX2	c18hypersil			NA									NA			M271T4	270.643729780757	213.053604182469			3018	NA		-0.979532852948191	0.0505363458728128	0	-0.591617979044825	0.164989196838774	0	2.81004755924789		0
M977.247T6.23	metabolomics_plasma_c18hypersil_pos	MX2	c18hypersil			NA									NA			M977T6.1	977.247025320981	373.917674053565		[M+Na]+ 954.248	79	632	@M977.7483T6.23|-13Cdb|@M978.2497T6.23|-13C	0.974564367060379	0.0505363458728128	0	0.191484292065272	0.753298794895048	0	2.9371488925805		0
M365.0786T2.38	metabolomics_plasma_c18hypersil_pos	MX2	c18hypersil			NA									NA			M365T2.2	365.078615766845	142.863986419956		[M+Na+CF3COOH]+ 208.096	87	NA		0.732793123589735	0.0512907188480323	0	1.22918652150385	2.10740614344891e-05	1	1.97032538490708		0
M298T4_5..Methylthioadenosine.5.	metabolomics_plasma_c18hypersil_pos	MX2	c18hypersil	5'-Methylthioadenosine;5'-Deoxy-5'-(methylthio)adenosine	CHEBI:17509	2	a,b	C00170	Amino acid metabolism	Cysteine and Methionine	Methionine	HMDB01173	CID439176	C11H15N5O3S	297.08956	WUUGFSXJNOTRMR-IOSLPCCCSA-N	InChI=1S/C11H15N5O3S/c1-20-2-5-7(17)8(18)11(19-5)16-4-15-6-9(12)13-3-14-10(6)16/h3-5,7-8,11,17-18H,2H2,1H3,(H2,12,13,14)/t5-,7-,8-,11-/m1/s1	M298T4	298.097462142133	231.196744302387		[M+Na+NaCOOH]+ 207.12	8	NA		0.321039267430429	0.0512907188480323	0	-0.601325873666074	1.64898447910926e-05	1	1.51178204219075		0
M585.7195T4.88	metabolomics_plasma_c18hypersil_pos	MX2	c18hypersil			NA									NA			M586T5.1	585.719548630599	292.929843489848			3820	NA		-1.23087718460285	0.053997372672707	0	-0.39810106832981	0.531974256346726	0	3.0156998426243		0
M567.0926T4.53	metabolomics_plasma_c18hypersil_pos	MX2	c18hypersil			NA									NA			M567T5.6	567.092640618073	271.960344601469			105	NA		-0.807665723207108	0.053997372672707	0	-0.383947756869725	0.316621881798099	0	2.2724070249662		0
M810.1232T5.8	metabolomics_plasma_c18hypersil_pos	MX2	c18hypersil			NA									NA			M810T6.1	810.123234294679	347.987750151628	[1334][M]2+		2654	585	@M810.6246T5.8|-13Cdb	-1.5137675182018	0.0543969035823598	0	-0.528608770108823	0.496957521750863	0	3.09142426307644		0
M566.6037T5.08	metabolomics_plasma_c18hypersil_pos	MX2	c18hypersil			NA									NA			M567T5.1	566.603709567328	304.609552632679		[M+Na]+ 543.619 [M+H]+ 565.593	9	NA		0.705802595225521	0.0543969035823598	0	0.311183027746186	0.365784592048015	0	2.77677770790051		0
M566.2693T5.08	metabolomics_plasma_c18hypersil_pos	MX2	c18hypersil			NA									NA			M566T5.4	566.269312626625	304.609552632679	[986][M]+		9	431	@M567.2725T5.08|-13C	0.683133904204276	0.0572551577611865	0	0.283504476568478	0.403793165345459	0	2.79612416709328		0
M615.1282T4.47	metabolomics_plasma_c18hypersil_pos	MX2	c18hypersil			NA									NA			M615T4.1	615.128217947931	268.453004180262			4377	NA		-0.813871230604168	0.0577735398458176	0	-0.491819095728756	0.177858503101067	0	2.06873940777989		0
M977.4979T6.23	metabolomics_plasma_c18hypersil_pos	MX2	c18hypersil			NA									NA			M977T6.2	977.497891748479	373.916818555058			79	631	@M976.9966T6.23|+13Cdb|@M977.9993T6.23|-13Cdb|@M978.5009T6.23|-13C	0.979547287361552	0.0611012548057755	0	0.25117998153643	0.651913688859793	0	2.8517018542931		0
M877.7916T6.36	metabolomics_plasma_c18hypersil_pos	MX2	c18hypersil			NA									NA			M878T6	877.791578234522	381.815683230317			703	NA		-0.900702148787346	0.0622297258461057	0	-0.250852905307916	0.617284424233703	0	2.06571307692486		0
M585.92T4.88	metabolomics_plasma_c18hypersil_pos	MX2	c18hypersil			NA									NA			M586T5.2	585.920044898429	293.0317686715			3821	NA		-1.25702880716628	0.0647487970293696	0	-0.51318394397234	0.421646779438991	0	2.95820595739011		0
M449.9648T5.03	metabolomics_plasma_c18hypersil_pos	MX2	c18hypersil			NA									NA			M450T5	449.964838893741	301.932593991557			234	NA		1.21677693246711	0.0647487970293696	0	0.043673540696668	0.995671027352033	0	2.68079771636514		0
M546.2845T12.06	metabolomics_plasma_c18hypersil_pos	MX2	c18hypersil			NA									NA			M546T12	546.284482174398	723.8381181274	[941][M]+		943	414	@M547.2893T12.06|-13C	0.845897059393142	0.0647487970293696	0	-0.265064975887974	0.460411813133067	0	2.75783340219699		0
M565.9351T5.08	metabolomics_plasma_c18hypersil_pos	MX2	c18hypersil			NA									NA			M566T5.2	565.935069859201	304.609552632679	[985][M]+	[M+K]+ 526.966 [M+H]+ 564.923 [M+H-CH2]+ 578.958	9	430	@M566.938T5.08|-13C	0.661914888390964	0.0647487970293696	0	0.28788804184742	0.389453693286364	0	2.71843498072433		0
M650.6804T5.32	metabolomics_plasma_c18hypersil_pos	MX2	c18hypersil			NA									NA			M651T5	650.680386617773	318.935012558621			1164	NA		-3.67934852699364	0.0652232596559822	0	1.03926383317911	0.504654753229653	0	2.80310897990429		0
M687.707T6.74	metabolomics_plasma_c18hypersil_pos	MX2	c18hypersil			NA									NA			M688T7.1	687.707024213137	404.292882074256		[M+H-CH2]+ 700.707	112	NA		0.768896900759104	0.0657171635050825	0	-1.12007183262522	0.000488370046879948	1	1.82687909328653		0
