dataMatrix	X501f	X502m	X503m	X506m	X508f	X509f	X513m	X517f	X518f	X521f	X527m	X528m	X529f	X531f	W616f	W617f	W620f	W621f	W622f	W623f	W625m	W627m	W628m	W629m	W630m	W631m	W632f	W633f	W634m	L818f	L819f	L824m	L825m	L826m	L827m	L836f	L841f	L848m	L849m	L854f	L859m	L862f
M488.8779T9.19	20.5125128636586	20.7026039112819	20.4397345209517	21.0148016840604	21.0764509375572	21.1404590961277	20.9026871841357	21.3559156141969	20.8684164081294	20.6270876398522	21.0064596318792	20.8277551522381	20.9091833424106	21.1626476339736	21.0089380549309	20.808171559339	21.064592134128	20.8110924191107	20.8233921207478	20.7998294160166	20.9199449635318	20.9031169054275	20.7676429669947	21.0597689115227	20.9512285009081	20.9772310031609	20.8147569032549	21.0540385346675	21.1658595709448	20.1297257404549	20.8449853685743	20.6081672718891	20.9287944867904	20.3834796553458	20.6367272741136	20.8149993596025	21.0854795911014	21.0732302375027	20.5459702915402	20.9973187081425	20.9201303832297	20.8453338403667
M586.8545T9.19	18.8715343999589	19.2346081297483	18.7400448951003	19.4990688468614	19.5728700593747	19.6503604024357	19.3378490037146	19.7242068973827	19.2869180023537	18.9976354344418	19.471930576435	19.1839447450611	19.3964565692293	19.6200907468194	19.4320796070499	19.3082896962081	19.5981255783771	19.2395073977004	19.2009412179986	19.3893198077784	19.3949206655305	19.3041233422183	19.2544166948102	19.4457548748938	19.3469523459873	19.3549970041856	19.2466543236406	19.5089549527985	19.630600418199	18.5124762129823	19.3873871462419	19.0019018371191	19.2894799502568	18.8162668210398	19.1040993522355	19.2250701909612	19.4785563461896	19.5576914232563	19.0095410729565	19.4945108896074	19.4018580271207	19.2852168396417
M684.8316T9.19	17.0822467759742	17.4995921103491	16.8820602754391	17.7162226349847	17.9211703277604	17.9292300862207	17.5045490155649	18.0377072707179	17.5687510671345	17.0691979955111	17.5909495493294	17.3540504672623	17.6186772869603	17.8690732687581	17.5645588823729	17.5852956041234	17.8773230813534	17.6144424193017	17.4382143796634	17.5776796019659	17.6659770588648	17.6133635902258	17.387162450655	17.5559858159148	17.508102703452	17.4816291735161	17.5380752316574	17.7646513349179	17.8173715602926	16.4983344005835	17.6363768059663	17.2392302385119	17.4922780464376	16.8705248656429	17.4079722406483	17.4877662520499	17.7588666666754	17.7277669314359	17.2326448318408	17.8547442259081	17.6465214441763	17.6179853673411
M81.9911T16.67	15.9034532594189	16.2012545261874	16.0084248978596	16.2976953781639	16.1820528938619	16.1491785039441	15.7963201375995	16.1877164856305	16.2108771190785	16.769394199993	16.2123524342962	15.7790085482762	15.9598056986443	15.8303598296997	15.9775164342582	15.9513823221541	16.3755155125217	15.8216433048089	15.8242839460159	15.9949764007369	16.0115079942765	16.5486897623585	16.551734038857	16.1896945874106	16.157219573123	15.8840739779146	16.3475684105485	16.2138962229509	16.4976020357979	15.7606246533244	16.1321718761571	16.2650061565175	16.4649219652212	16.4008099448891	16.3369053969222	16.0505330016981	16.304636451574	16.6318967856064	15.6048787108051	16.1622861080955	15.8589852272296	15.9468129389332
M100.0017T16.67	20.4293503912808	20.7360701518249	20.4977116141207	20.8833717561079	20.7768767688858	20.7271991019807	20.4321425993176	20.6849803155252	20.7716711254419	21.2832387966315	20.7526753354761	20.2905170931237	20.4617162736181	20.4557495151275	20.5239356796493	20.5848093561789	20.967990166189	20.437208414924	20.3997007241243	20.6913906740035	20.6175114598942	21.0307436466046	21.1098880113398	20.8804175525545	20.694275548128	20.5692905995983	20.9210659870374	20.7985067461794	21.1459789696123	20.2074023431466	20.7283142361249	20.8085954582177	21.0146507534401	20.9804714298193	20.8675885786638	20.7231076140029	20.8113902789062	21.1690531001275	20.2289493917411	20.7498383726006	20.5355888599007	20.5646522220907
M139.9944T16.67	13.7266849570631	14.3060333581753	13.8904669339691	14.5466031947083	14.3867469861516	14.0976413497447	13.5555238318882	14.0910686676431	14.1869710035492	15.2521466255556	14.2743559640639	13.3894772438086	13.7794003627058	13.5897517124764	13.8159541383544	13.7876505323181	14.558396485617	13.5620889130101	13.7772374781743	14.2391798727907	14.1398722353069	14.7731630114831	14.6861688128301	14.502702128829	14.2562678684721	14.0494940558613	14.5846363502651	14.2920149985814	14.8037341664997	13.363180534628	14.2700821695931	14.3746525966731	14.8036072324222	14.6043545835367	14.5533556611564	14.132496266765	14.5503676433387	15.0529743963992	13.3811448868887	14.1426908265869	13.7291495725963	13.8025965857832
M143.0075T16.67	18.1997037426441	18.4239890457063	18.2657577449585	18.611625126116	18.5392628488719	18.4360212991352	18.19540403225	18.4716241939261	18.49466422338	19.0282691509629	18.5223100997605	18.0534643679463	18.2113281091255	18.1621211866662	18.2587336053506	18.3784354874157	18.6760405024363	18.186469819917	18.1450570320696	18.415725825309	18.3389099082934	18.777592738947	18.8719776616912	18.6203010671547	18.4574544910275	18.3508247514797	18.7128476076531	18.5715296691135	18.8500576944783	17.9863573699315	18.4708387653589	18.5279597275674	18.7493978772236	18.7375696091688	18.5803603355511	18.4278575911787	18.5743057484272	18.8995622228912	17.9911041791721	18.4650770351141	18.2928969784406	18.2415287297394
M143.9915T16.67	20.1594290952272	20.4140265000137	20.2197104646476	20.5717794955008	20.5247744901989	20.4068370349764	20.1992617655454	20.4003436883469	20.426674577572	20.9154491013846	20.4643832404284	19.9993664649589	20.1137127482297	20.203828058798	20.2444116462837	20.4155332413223	20.7149211227289	20.0918837468245	20.0853970041581	20.4709361402331	20.28761839826	20.6997906583739	20.8519711696365	20.63270658157	20.3580514879309	20.3701130887004	20.6776665949574	20.5387553021561	20.7985639992502	19.8838367155035	20.4332358601572	20.4242060558075	20.6527106351055	20.6864384628571	20.5865976612507	20.4451839145845	20.455661438383	20.906622781362	19.9516593930879	20.4899524725889	20.2830042257745	20.2002440637008
M165.9734T16.67	18.2501257387212	18.8083525124821	18.3857166659706	19.03452776932	18.8562935888451	18.7549276065427	18.2086840624222	18.6994833147777	18.80683014745	19.7761695495944	18.8565798002421	18.0612288283268	18.324849863679	18.2255141007378	18.4188149655694	18.5166556683136	19.170852989236	18.2174725157626	18.196560144056	18.7944101524849	18.5870776286089	19.3609264747113	19.4016661114364	19.0252169038932	18.7040967004522	18.607219994175	19.1898390462098	18.8408882085287	19.4096357786252	17.9703186439827	18.8061003777397	18.9232869237953	19.3175726824884	19.20492856228	19.0119935023598	18.7102549140334	18.9798641563594	19.5468437530236	17.9128663229346	18.8294188036341	18.3733831050697	18.4263433164208
M166.9575T16.68	23.1048165840922	23.2296709310348	23.1431475786161	23.3294915783275	23.3066195615217	23.2067196062907	23.0820446791338	23.2626720838894	23.2703364379157	23.4955948738639	23.2484967517396	23.0155213934377	23.0473031062878	23.1297392523673	23.1660419652979	23.2114494355301	23.4243572308648	23.1703466047897	23.0701844888525	23.2165584926519	23.1917642916456	23.3660056723111	23.5141592359356	23.3742189709649	23.2166003199215	23.1032258692579	23.375012378569	23.3427796201057	23.5939721099532	22.9051004490708	23.2326331253989	23.318035315633	23.3704598278245	23.3754555656599	23.3210294168573	23.2894298342652	23.2762360114178	23.4554281596926	22.9635159453061	23.2599147004541	23.1822215372367	23.1949082727348
M183T16.67	16.7248724045699	17.2022325349627	16.8697393398294	17.4611265920876	17.2915981057055	17.1596522988435	16.6063148108098	17.1089893790007	17.2698286323206	18.2453550893151	17.2904656809277	16.3934519128907	16.7744956165454	16.5867190349254	16.835151117609	16.979801657446	17.5874740424866	16.5561662251007	16.6469292980326	17.1396323105769	17.0217916806354	17.9040945456598	17.89353977496	17.3967570377151	17.2086049555462	17.0445174545477	17.6515754465437	17.2494670759776	17.715470226787	16.4568829688572	17.2379694577035	17.4094275710993	17.7680053737877	17.5807216962905	17.4498263432547	17.0873855420399	17.4350581542145	18.0352252787763	16.3019368426427	17.21905436617	16.7034768807412	16.7501423578538
M183.984T16.67	17.9089059181828	18.4012125951456	18.1027814617222	18.6599353235798	18.593116167542	18.4240749622072	17.8933860275373	18.33712539462	18.4761734064821	19.3996946291976	18.51852375198	17.5943871891135	17.9955039322858	17.9014621067577	18.0749148140216	18.1514653647367	18.8133781615862	17.6579502925458	17.8297057527572	18.3928442232273	18.259721525066	19.0599743242694	19.062352956002	18.6266157400907	18.4535329892943	18.3428014899219	18.8397648927777	18.5047175886804	18.8496799535475	17.7042561160343	18.508459548914	18.5732019112343	18.9565633370355	18.868059662944	18.7379824643489	18.2808647652317	18.6144396907347	19.2824687866367	17.6041665519514	18.5548333557168	17.9495050332978	17.8936344131136
M184.9681T16.68	22.2327115349742	22.3022934350338	22.2539167811182	22.4072107737916	22.4419111735262	22.3741940491326	22.2399194700361	22.3226025419588	22.4010778976289	22.529552027346	22.3226377695799	22.0146576208305	22.1632278607565	22.2904878955999	22.2787944565603	22.3680924386752	22.5150250835575	22.1039880701419	22.1382428314151	22.357830006367	22.2353892022127	22.5012822796712	22.6761640439424	22.4382926882601	22.3909902535589	22.342056402108	22.4212247378417	22.4622967817714	22.534125596645	22.0734502629432	22.4281399826741	22.3540709335724	22.3732362239166	22.4992410008969	22.5385794165537	22.3989207661015	22.3445249198006	22.6210954738516	22.1047592424008	22.5051748188516	22.2880567396914	22.2143531799826
M185.9714T16.68	16.4545250037143	16.4645012552776	16.4125511246948	16.5434350514845	16.6234240733796	16.529373313004	16.3940688209882	16.4763733557617	16.5689556692882	16.676027135092	16.4720588313924	16.1500341301294	16.3825147365941	16.4939278622673	16.4615944687176	16.5650424264666	16.6840416406122	16.2476521682605	16.3027505706167	16.5524814513703	16.3510035358708	16.67742631992	16.823907165622	16.5855505949932	16.5252459431633	16.544827038364	16.5719081879177	16.6467963341705	16.7161459854661	16.2690458872269	16.5930561284	16.5247674610423	16.5689361043127	16.6584905807564	16.6805770567369	16.5423602927838	16.520384809226	16.7833815307984	16.3129279097378	16.593589913162	16.4370853113531	16.3289677639101
M186.9723T16.68	15.7967043956505	15.8372373898394	15.764409567676	15.9044069331216	16.0205630290706	15.9172191932187	15.8399232137857	15.8493252166372	15.9426500185839	16.1321985348486	15.836981393609	15.5102561462989	15.6912440064455	15.8388804851777	15.7793198318955	15.9227446893792	16.0281412467409	15.6287980529138	15.6583917214039	15.8006715310766	15.7399273480987	16.0270624408466	16.1958173587392	15.9410507433492	15.9452269223832	15.8580678276018	15.9299443737166	15.9421255645345	16.0718277506629	15.638651311067	15.9625011221531	15.9535881471131	15.8636221698882	16.0000545730903	16.0436898108616	15.9098000735405	15.8756068740349	16.1863747584715	15.5691177791442	15.9605642883271	15.8127304752572	15.7494711606929
M189.9428T16.68	16.7057306146253	16.8891053873634	16.8121397040725	16.9937125299246	16.9198248257437	16.8428564190539	16.6299066995571	16.9260320589397	16.9338943654289	17.2335904035674	16.995204726027	16.6091158789396	16.7410114846177	16.740813685432	16.7673408911644	16.8302842379449	17.0574162572515	16.7585172361854	16.6893832981656	16.8392734056124	16.8729939177279	17.0838290410861	17.1578076254697	16.9911505616543	16.8523393185239	16.7830092297035	17.0648330345638	16.9411176336853	17.1519124776201	16.5609051361996	16.9333265172815	17.0568973851392	17.1246154020368	17.0282771143663	17.0115103596027	16.9182337902671	17.0324376686798	17.183199176708	16.5200140311242	16.9450734061153	16.7734450255459	16.770347859173
