dataMatrix	W616f	W617f	W620f	W621f	W622f	W623f	W625m	W627m	W628m	W629m	W630m	W631m	W632f	W633f	W634m	L818f	L819f	L824m	L825m	L826m	L827m	L836f	L841f	L848m	L849m	L854f	L859m	L862f
M299.1386T3.56	13.725377949715	13.9710680958297	13.8584936079005	13.4710998794569	14.3382452106365	13.6584500230751	14.0261205270393	13.6934928631737	13.348351149507	13.2457011278208	13.3414103788882	13.1967597757919	14.0782442594376	13.74105320265	13.8812105492376	12.9673516770345	12.6944872960846	13.3780729351685	13.6387934940855	13.1856894974776	13.5702875208233	13.3687749889879	13.5824035600977	12.6518528481833	13.0560944254824	13.5746606135001	12.8550876835333	11.7469579861132
M466.7625T17.06	12.2936852543258	12.3752153952103	11.541436903944	11.9207620319339	12.4510090291005	11.6044148200879	11.8927117253714	12.0784619481173	11.4448992460977	12.484685207185	11.2485473992864	10.9165708353701	11.4984343570675	11.5980795204525	11.7225943886999	12.6850448354058	12.2059182426014	11.9474054409143	12.2071929959902	12.5949134506786	12.3950600147738	12.3428330832985	13.0905497428153	12.7711510407023	12.8884136468576	11.9056447055753	11.9952381967907	12.0164096685943
M820.5718T1.26	19.0474918752013	18.9457852328881	19.187928182679	19.0948288135217	19.3218027483957	19.2476855878894	19.7455695306403	19.531472622252	19.1012331013974	19.3420069064153	19.24090361131	19.1072007865398	19.0660846193658	18.9451954407686	19.6929799304771	18.8953019533883	18.8397292916302	18.9962584306358	19.3920388196292	19.1117382167145	19.3222114914745	18.7632564657772	18.8428438015586	19.3266539722068	18.8856571717547	18.8154550189257	18.6905955895614	18.6168537077915
M412.1041T3.56	15.0211351259357	15.1515361926399	14.9666134744982	15.1102543684777	15.3064164864509	15.344011031944	15.3180223321949	14.5477047227384	15.5678151093698	15.0389411921879	14.9438009597127	15.2654104329791	15.2941847059954	14.6120854214456	15.4199528008655	15.8834383470206	15.320712001356	15.9715254639819	15.5417420571385	15.8373364393698	15.5517089157153	15.2007512080356	16.7107167580475	15.2950160681157	15.2142311627385	16.1432440424794	15.239293897258	15.3543072822507
M458.7568T17.15	15.2454330912277	15.4330120836632	14.7126919788154	14.7622490826464	14.9788579365995	15.0127837883464	15.0353625554142	15.0329667254713	15.2737622459096	15.3888490922486	15.1883485999651	15.2602081454108	15.1383851070604	14.7828850319911	15.2348818614183	15.511279167387	15.404157807361	15.4859205784824	15.4713623770972	15.3723808991363	15.4212642520089	15.1567628603907	15.4326159366353	15.6879158083038	15.7493151826727	15.0663953899374	15.2591566639041	15.1709972471275
M288.8754T17.07	13.1760780366019	13.3288115008774	13.4020084589067	13.3247649956702	13.2715175491625	12.9655109427143	13.3625488497464	13.4338031244249	12.6550999028726	13.3917621063108	13.1622843252948	13.3070757290683	13.1424155135789	12.9874521878103	13.2151285205034	13.5388713242578	13.2674128076375	13.2793069562834	13.4107969855016	13.6077042025093	13.5057598122974	13.4185008494126	13.9873679870261	13.7543635741732	13.6902527970357	13.3522752723407	13.6731540492562	13.333904294486
M383.0475T10.19	15.2168524291198	15.1766351748538	15.9120008792037	15.5475625677118	15.644040341027	15.5516750550096	15.9128271768642	15.7042412397516	15.9552497448406	14.7902488304128	15.6381888146998	16.0710360163631	15.5586391669181	15.5591119786893	15.8581406676444	15.9073910247651	15.8795748738441	16.3285018431572	15.7021668758822	15.9970987358303	16.2196432961304	16.0226760561563	16.0094059932807	15.6224913593431	15.9389071433008	16.4812429818795	16.3487853329784	15.9993420505877
M186T2_Indoleacrylic.acid.3.ind.	16.1747983833025	15.8071952790616	15.8967637690281	17.5892661532246	16.8025208123205	16.3085741826982	15.2521599836595	15.7719329777244	16.1183921151064	14.9209116311576	15.6153517158549	16.2317485246115	15.8539426699548	14.5746193183258	16.1230219796556	16.4916403314697	16.0513512098746	16.8646262604741	16.2954902408219	16.2918688252655	16.3728068811868	17.534706853686	17.1049547112226	16.8071277781146	16.7680503867313	16.9663299290635	16.0722432879905	18.465353496635
M606.8586T16.56	14.6958313593803	14.3955561817097	14.672580330289	14.6923104311615	14.7438883993412	14.2601944585978	14.5211900039327	14.6621486635401	14.3336573782178	14.9111717926549	13.8587914159271	13.750337909799	14.3422977858298	13.0958547972359	14.1232665108815	15.4673151250559	14.0797209875855	14.5458140854686	14.5963256954551	15.1264759183763	15.0945633582397	14.8775599616972	15.361081887154	14.8248137211706	15.3063631978649	14.9004982929044	15.1753115693653	14.7823558565179
M359.4066T16.56	15.2194677049998	15.1394593831505	15.3009152100834	15.1907446744514	15.3888123090867	14.9710856350631	15.1048229009565	15.3093183857013	14.8505045763675	15.2962938938098	14.684061732157	14.5888551196871	15.0899600138894	14.4596859546659	14.8777649688465	15.5048838510859	14.8468370132259	15.1722039541715	15.5415551198716	15.4846279429143	15.6160545851717	15.3894082618852	15.8103321900283	15.4786078830497	15.5046826610266	15.4490590454896	15.5123641932648	15.0800378242367
M376.3962T16.56	14.0735478177063	13.9696695222272	14.3541671362714	14.4709912207707	14.3791765462264	13.5178475040359	14.3776647913673	14.480795505474	13.3220122506363	14.5451382545337	13.6272589022427	13.5911293852606	14.0815244819436	12.8147169442351	13.9433003676727	15.0362563589928	13.7709238385948	14.4828892768048	14.196474201568	14.7411645754124	14.7058055808952	14.6704066314385	15.0462918698794	14.5662646367196	14.9971302799368	14.2696950226419	14.8010597789271	14.3284038402751
M466.9841T7.24	15.6573301489735	15.1399828680781	15.6000914648993	15.5980879304441	14.9568491594801	15.0277512111859	15.448567979093	15.277361179433	15.4020893805971	15.8252600339048	15.053385059535	14.9370443658702	15.0394561991502	14.6386325164309	14.733243164597	16.0135796351831	15.3719961973113	15.7988453025963	15.64307835142	15.3198089998778	15.4148240554063	15.5622661961645	15.2659439550489	15.8079162383027	15.9668477829839	15.9059288611674	15.9500625166503	15.6466929653948
M522.9018T16.56	16.1786295439865	15.7477274276548	16.2486373602486	15.8637106873857	16.1707030884004	15.6179390661459	15.9869965503819	15.8987047596109	15.9770325015794	16.1652967604261	15.4390808563742	15.696588256735	16.0328878814272	15.2969075379961	15.4476723798677	16.4948340834444	15.815951060452	16.0989181458742	16.0397346018394	16.1415247487458	16.5505913405082	16.0027693258809	16.4816282180388	16.1305538248722	16.4199283258275	16.3624556754451	16.3265412524918	16.1334472737932
M281.0997T3.6	20.9068006497567	21.2987758119642	21.0792260970385	20.9738514305974	21.0483424103594	20.8513704447831	20.0611789733379	19.8182395110257	20.3570120900184	20.595405464811	19.9154394489954	20.3568867557664	20.9856088377341	20.6211443346369	20.4390277182283	21.2883664984103	21.2603857133139	20.1478937132012	20.5050200180973	20.8465710867641	20.7395681375684	21.0209488974725	20.8957363515081	20.8284394917702	21.2676263041807	21.4444824925008	20.8924823362801	21.3189669820628
M284.8864T17.12	16.3204725419788	16.3306217910199	16.192990372449	16.1155959376262	16.235297337503	15.9848314937134	16.3419334516804	16.1394277818303	16.1842608144679	16.4317140059019	16.0822956942428	16.2619597024505	16.3006557107483	15.9762650972028	16.2359650539727	16.5013294193964	16.3230340049504	16.4271279307393	16.3617893802076	16.3910792384593	16.5220756544793	16.2013679381296	16.457018440196	16.5603792627067	16.7024811331116	16.313898446502	16.4797683798452	16.33851311409
M216.5722T2.55	14.0223819756626	14.4073391755822	15.1209809273264	15.3074076953089	14.9571771355585	14.3735258906447	11.9521641515763	13.5414188332784	13.876109031073	12.6324041920742	11.3070943967651	13.4279307086818	14.8669741124204	14.5953731330389	14.2548953829793	15.3219535327708	15.0833478277959	15.0957458236049	14.0155475134739	14.3924250430011	14.291623724596	15.2706510166261	14.5937827798961	14.1119318535846	13.9941206705229	15.8546143652457	14.4392315558716	14.7547781115098
M442.1212T9.38	12.7868301190822	12.774822930785	12.975945822343	12.8411060359708	11.939383387	12.2483119715093	12.5054003454175	12.7625809389779	12.6254574762177	11.2379425443647	11.7017423035103	12.5846387561412	12.9798716427244	13.0943095258678	13.5226494530556	13.9622591075886	13.600169740677	13.1288667103036	13.3903105679815	13.0887554389403	13.9756494850282	13.1810102162049	12.8653851162501	12.2764428616612	13.5276764235839	12.6517784536391	13.2787762268266	13.710280500361
M157.0144T8.91	20.860895633831	21.2032738715004	20.5009810515242	21.1644703687957	20.8028592560681	21.4288760618667	21.3033884143308	20.9795699886392	21.5518793955221	22.2110581244288	21.6048777840303	22.6553246356148	21.4170029202953	21.0100189322829	22.1821543202209	22.0051866442507	22.41393019679	22.1606352389636	22.2694037823195	21.8642812227032	22.0207260614028	21.6324808452573	21.6434350531003	21.7809952432015	22.0208569233917	21.9125894311561	21.8677789523498	22.0242489971028
M344.9926T8.96	11.5210472559097	12.3247559527178	11.6178164630515	14.9505632158104	12.4098640422058	13.0204662276975	13.372784274973	13.2157937779989	14.1359652870199	14.3884281390247	13.5893049919506	15.7040750219443	13.2994728332412	11.7055044194234	15.0980328970949	14.133624463092	14.5165618052276	14.6362622610157	14.6287056725641	14.3582175819568	14.4525055642756	15.5034171100889	13.7970896237015	14.0371034436737	15.4501029885298	13.9907674717801	15.8218218928787	16.095347861364
M333.0198T6.34	16.7278212116695	16.6990510931875	15.9061926505939	16.1953853453943	14.9123707730066	15.450568903251	14.8174679658866	13.8903820217377	15.1276333791603	16.2705767038002	16.5726189485837	16.6768055287814	16.7105905037439	14.3885358347572	16.418608560231	16.6952543192926	16.0037339811343	17.4743277089366	15.3210958109899	17.3558922401853	16.6716131286808	17.0905665024654	16.1950695315569	17.530515036639	19.5588761220822	18.4431446376519	17.3041804025064	17.0123102834776
M356.9834T7.28	16.0081854773867	15.4244467561459	16.3542982464716	16.0985886177365	15.7946860271046	15.8145685243817	16.3623081551505	15.754290388177	15.4622567194733	16.3506006466421	15.4508087543788	15.3221612967442	15.8369529867537	14.8894316099506	15.2840374272491	16.6164389929399	15.3632111794321	16.3812998629663	16.0977583667153	16.0636784914684	16.5319752601388	16.1187391183631	16.4092196847003	16.1732966842567	16.5142392620675	16.4040597253414	16.5325925543618	16.5649454998694
M267.0362T9.26	18.9320549740543	19.6850273874989	19.9421106519958	20.0372975774192	19.5626200479487	19.3331859328751	19.9232213499368	19.7299473056269	19.7471488884162	18.8965506948825	18.6643296334958	19.4883648953098	19.8951793537273	19.0575817236589	20.3436639601034	20.096385961819	20.2019513897895	19.8547649176261	19.5051054596943	20.3526618998313	20.9526477038305	20.3419365607628	19.6084162903809	19.4813790250917	20.4381928009273	20.3836149816874	20.6507073803003	20.5167161187918
M356.1319T9.75	14.2938339258082	14.1740432580508	14.5678792327941	14.3488421907845	14.698862055214	13.9728850291934	13.8397740406911	13.5384666417732	13.2761266856288	13.9204918420096	13.983753427121	14.2223997695253	14.0405727530733	14.2281437546046	14.058287148202	13.6144771404652	13.6834767849603	13.313809374153	13.8495053076481	13.5186246148401	13.2858886195355	14.0337197383421	13.2759910294854	13.324775010132	13.9544506383098	13.0115803614561	14.2631122521722	13.4743120623857
M159.0413T7.27	14.1655887888085	14.5777580875256	14.8866474408431	14.3998063768334	14.2503066688512	13.9292577817857	14.8038807902931	14.7895417760821	12.4272985633119	14.6283797113614	14.7105764640281	14.642627246513	15.0102182733314	13.8991169478343	14.9593035053673	14.8496321829876	15.0170146601671	14.7106748759447	14.8193986206097	15.0201508565446	14.8658231033421	15.5158326141585	15.7112903205858	14.5136730277149	15.729192667264	15.3884614169071	15.5830698352527	15.0330280124425
M379.9186T16.56	15.8803044993085	15.9546709889354	15.9280059039367	15.8940064880528	16.008117444741	15.0548356596002	15.8249543034424	16.1103916404855	15.64867392535	15.9536084272959	15.5661047286121	15.5132532678415	15.9108365447019	15.3977516695186	15.6190416417342	16.2949571402751	15.8309422329199	15.8471292948063	15.9613549558716	16.1458671600973	16.2867782298941	16.0962564337632	16.388089694141	16.2036608965226	16.3689971844516	15.9842303966182	16.1269140110767	15.8357665406762
M259.0576T8.2	13.6817410174185	13.9001501802846	13.6839545376858	13.4839103413658	14.2101476300423	13.6763453055984	13.9915165887638	13.1518360034596	11.9963657369938	12.8338622894719	11.4205716216307	11.457871998004	13.3026896906794	12.8747236594233	13.1463135756542	13.8915719590881	13.2789732398233	13.931672765018	13.9692707766966	13.313881641888	14.1614062834419	13.907565064219	14.8444234414512	13.1776192789127	14.2276264363367	14.1088956773887	14.1040579443029	13.9893550553282
M142.5034T8.99	13.0094360826449	13.2899762147871	13.6787572083382	15.3123525089578	13.2589365403107	13.5732385634412	13.4288509144426	14.1380258866937	14.7324960469013	14.2021596491779	14.1314854344527	14.8473906623955	13.2736687356374	12.6167085195654	14.7846081908426	14.1331209456544	13.9760390270095	15.4006045688154	14.6310733086636	14.5927296092657	14.5942944702839	15.6896563580895	13.8879468773342	14.4154789783707	15.2393806482797	14.5739121605803	15.6785125402592	15.7452277362391
M147.5924T8.99	12.9538773347023	13.0309979653439	13.6775217522544	15.3395695013704	13.2274771072533	13.5996446439782	13.3336135678016	14.0805012694644	14.7474169830664	14.1202330042408	14.0173076653006	14.8312083852066	13.2255708184229	12.3503067532357	14.7678738438098	14.0477578376677	14.0106552868819	15.3721780770983	14.6420125937603	14.5894729271341	14.4791277588641	15.6974350060188	13.8719099443901	14.4195327939941	15.1051842981918	14.6593155506436	15.6652730955837	15.7180086532877
M528.889T16.56	14.4025339015791	14.1516002911284	14.1529762636005	14.1037369437355	14.736795885273	14.1239185212224	14.1758521890426	14.5776879944473	13.9190571629013	14.3419607354184	13.7983603417148	13.7041574436063	14.0906394403106	13.5177639655317	13.6587083832965	14.8012894132973	13.9154284158974	14.2091197945331	14.4706946177206	14.7093437380751	14.6796677252546	14.2265141671229	15.122920371148	14.599083830741	14.893478948419	14.3575486186833	14.6419205627308	14.478679959191
M420.8009T17.14	17.6360795476534	17.719404577551	17.2235871209989	17.3070472616687	17.4438256817471	17.3887426940143	17.5431188516707	17.4773775691048	17.6291076801234	17.8244671949124	17.52769361025	17.6530876301047	17.6197476108587	17.1926110411054	17.6956840695357	17.9417333467278	17.7567163359356	17.8417401178718	17.8130972404958	17.7392205021111	17.8273194080153	17.5462985949985	17.8563900375453	18.0298011580497	18.1465903506896	17.4568076206382	17.6993461393149	17.6213296153511
M116.0117T10.63	13.211125306539	13.0975418508935	12.6919413694063	15.5688828961506	13.3188513460883	13.7978806244297	13.7914751361998	14.1277801892103	15.0410959361282	15.0331270616536	14.6859660296149	15.8926201627939	13.7681018416676	12.5623693645319	15.6414773861335	14.9428187866738	14.2729730392469	15.8519469214887	15.2852226328291	15.1046406259727	15.254551267531	15.6186291040696	14.0968113958009	14.938069909754	16.0811395872742	14.4294716604112	16.1891142795823	16.6655919424805
M416.9377T16.56	15.9673211905572	15.6279303854154	16.0411254829449	15.4800902672798	15.7549027680666	15.4082490597039	15.7613620947371	15.4620607582616	15.5820939192425	15.8962278083537	15.3100744975824	15.2875128153838	15.6546659905809	15.0797318729166	15.1121174842409	16.0905622804929	15.5262819009379	15.8744272197211	15.8666893826235	15.6786520924131	16.295354535848	15.6721054935058	15.9949352995627	15.884526401772	16.0647762807556	16.2566813596636	15.9752756345299	15.8435261630443
M106.9229T7.27	17.5187215352345	17.0733269277175	17.2947649897821	17.2147040589322	17.0726012492424	17.0291760205832	17.1912473778507	16.7583647325057	17.0182208412671	17.4653817987776	16.9620146968355	16.9161229643355	17.0380656405601	16.5604329302991	16.3917476161594	17.8255791850965	17.1618873035619	17.6057932315821	17.3975820893499	16.6533407797959	17.3546977946047	17.1221072829587	17.4581591115239	17.7292119235229	17.8190143129548	17.7778848597	17.433292188791	17.5654302129164
M222.8858T17.11	16.864688575685	16.996402495814	16.6913682641962	16.6493100065475	16.7500812562358	16.5627005587735	16.8005420809646	16.8164071523024	16.7806200522952	17.0016360362558	16.7370941054753	16.9322312295215	16.8038729897376	16.5491559496376	16.7927724727269	17.1350289389694	16.96548129017	17.0211270406988	16.919119293784	17.0677456032924	17.0677950662813	16.7763782519719	17.1947163586024	17.2431545630945	17.4532452237925	16.8172109989219	17.052995217431	16.7160080427105
M355.921T16.56	20.2521613127076	20.1774625353762	20.3135370028561	20.0362257281511	20.2597086199121	19.8617226069669	20.1481619013584	20.158270854059	20.0650147678236	20.2659870025864	19.7334685456799	19.8917400120979	20.1191933028463	19.6253409879049	19.7521803675584	20.5278312393875	19.9925535838386	20.2425456594705	20.2005647069139	20.2571672398823	20.5960696717976	20.1613317659167	20.5179535721784	20.3565396821076	20.4754466632479	20.4658343752149	20.3594869116228	20.207014419508
M639.2509T9.74	12.1741789724442	12.1807198975343	12.9861868547029	12.8287922804271	13.0051320140796	12.2935064143481	12.2066845542359	12.3337898525317	10.7030746527427	11.5219682226191	11.2072863494247	12.1128024144092	12.0241778882788	12.2906770471452	11.846394803763	11.7663018768917	10.905357775309	11.0888426959722	12.0492080273106	10.6562779875415	10.7569346327808	12.3023246579832	9.92017835387466	9.48783719311956	11.8486985418282	10.8613739487197	12.4092565603643	10.4168916121513
M174.9119T11.7	12.0776042503742	12.19796134152	11.2607067058978	13.9116429660142	12.1597258591009	13.3900498500533	11.881479899039	11.9296620424541	12.4075045328718	12.1424209038924	11.9769865559396	13.1424578642715	12.2294751435012	11.122693596378	12.7442819358529	12.7717290469571	14.4890714923806	12.4330995078313	12.0504910312002	12.9973349625255	13.2171852769913	13.5685882274781	12.1666445473742	13.2295602080415	13.8480826158238	14.572778785632	13.4915932654807	13.7760274005624
M398.404T16.56	15.0711133227092	15.2868262103175	15.2455349739579	14.8166059350837	15.1943345349098	14.5478709605071	15.0345965973689	14.9357620707402	14.7681982285079	15.399980867452	14.4618421687436	14.6062229916418	15.0368741452467	14.003780732445	14.6154749442851	15.3696940702537	14.6930698985944	15.2764199903034	15.2037371218842	15.0507861062448	15.6409205492307	15.3508452594707	15.3725532289795	15.1795233270158	15.5419391802193	15.6971168900635	15.3796437683954	15.2731080238929
M268.9125T17.01	13.7405409416332	13.6620336147954	13.8453752680093	13.8341986779561	13.6059568901003	13.4280343236138	13.7650562301174	13.6974070392371	13.6662725679581	13.8191544305935	13.584479424682	13.7818661686463	13.7594667592124	13.211466377924	13.5593040970089	14.1897699500779	13.6975093779932	13.7916505529027	13.8090242186967	13.8690747982247	14.0902328852607	13.6251769553353	14.124937269454	14.0518282024237	14.0793166230859	13.9338886922091	13.946839588321	13.8332388873873
M339.9259T16.56	17.2929825165082	17.3079400285249	17.3650761228635	17.2412691219465	17.4191141045052	17.1520332190391	17.2732015130697	17.4123379224845	17.0394929121893	17.3077594324802	16.9297255276287	16.9648616202487	17.2712660335292	16.8529724394777	16.9657474288848	17.5340598433131	17.1708840985037	17.2627470996168	17.3228796418321	17.5101124743812	17.5785767438384	17.4202864661641	17.712567697891	17.5680478218993	17.6995298756895	17.3721250275875	17.3889675146047	17.3123019370496
M386.0343T10.78	15.4178282520627	16.3060676122014	15.6882168494457	16.3140334647276	16.3572155901445	16.3865636843736	16.3647034024469	15.8727104478493	16.8186186083922	16.1976379572077	16.9115854323662	16.4732980687311	15.8982608780567	15.8610087864982	15.9154884174494	16.5612069434633	16.4003595067112	16.1241682896951	16.1048077238295	16.8081006623133	17.0129369859606	18.3036184209832	16.5149630587541	17.266829193259	17.6111663885687	16.9416747779895	16.3510229194836	17.7074074318147
M202.0837T6.46	14.1845425440193	12.4446320183869	12.4378656312129	13.4764207800388	12.5505868369555	12.7472088418631	14.0984622166312	13.8218736605529	12.0282318945832	14.2967486504059	14.3733157574239	13.7565207716397	14.9658283602699	12.7753920289316	15.1066932142152	14.9160208623996	14.8411968958027	15.1363549073077	14.8179893459088	14.2979555155656	13.5499998006191	14.1024324562606	14.2646045821032	14.2397959571028	14.9238282016221	14.0971176795034	14.9717138841857	15.2719358140914
M200T1.1_Caprylolyglycine	17.966709650577	18.0667417760617	17.7956079870228	17.4616440555167	17.7216731134298	17.7731228413916	18.844340625003	18.6412763227893	18.5080734665681	18.8947394380825	18.5125219314745	18.4703005884692	17.4437915366461	17.8686357067483	18.5307795379076	18.047560455915	18.3077260936477	18.6183462214613	18.6990047813602	19.2235814704572	18.9366846138888	18.2249678543012	18.5093451387186	18.4288371140438	18.4647624987956	18.3822215953287	18.801848037922	18.545058294285
M224.0569T6.51	14.2294322881881	14.3956410874559	11.7071573169696	11.8840309157429	12.898322960353	13.1275116797041	10.5132912895259	13.4546295329812	12.260093319433	14.0847362635798	14.9843528204397	13.880489095933	14.8783920304592	13.157123395623	14.1376896842029	15.072384022895	15.8488420216896	14.2631682031304	14.6665865887557	15.2518356696062	14.5933774687266	13.7610878082865	15.2116462688702	14.9732432431218	14.787277427756	13.7557198564176	13.2988701814049	15.003542706875
M293.0787T5.85	12.2546593439053	12.9847256139116	13.3466897269977	12.7251096777969	13.1688137026095	12.0775605844755	15.3414502045814	15.4862657039865	15.1506883288474	14.2986676652861	14.4906588861011	15.2606914042711	13.3227635689617	12.6360346055429	15.4822773454672	13.960155458834	13.5934520541681	15.2875642565308	15.3131989538974	15.768712489308	15.5949291593554	12.708642042091	14.9899830113246	16.2049199608482	15.3455170326776	14.7993826236083	14.7473751966292	13.5785733708436
M216.0993T6.45	16.5837974455711	16.8964532933055	17.5299340201068	17.8062866710752	17.304306164619	16.9157744202577	16.3258510476719	16.8278593598677	16.6489657027783	16.6063933083671	15.5955542886704	16.2745998123676	17.0867745446579	16.0725539815306	17.1215113800875	17.7240136606604	16.6971971122777	17.3084353757251	16.8250093558025	17.3463541798854	17.2747119249548	17.400988877456	17.4994370100534	17.1165385519922	18.1655246771235	17.2239676556847	17.5446798249517	17.6729114036941
M85.5882T4.22	17.0205270080921	17.1093927992466	16.6159075686578	16.3952556477383	16.9457744844287	16.1417623936542	17.5513782304522	17.156710098518	17.5269151116279	16.1784794360283	16.4025684242009	17.3041259490359	17.1000656799473	16.6909212352659	17.311737121657	17.0926442032328	17.8604407178858	17.6794177684273	17.1818530909197	17.7123686206682	18.0875366497826	16.9730824358779	17.7065654991991	17.0850870461616	17.3922707567757	17.877816758623	17.2506404336313	17.0666502310596
M145T9.1_Î..Ketoglutaric.acid.2.O.	23.9214197275158	23.9588706178135	24.0763988079153	25.3354350244586	24.0710104903165	24.2086552339988	24.3015636488188	24.5306999581593	24.9039208377506	24.6320245994549	24.604358028655	25.0517683375631	24.2848798603927	23.3437394471298	25.0994042171676	24.8801750471651	24.4642800514486	25.1301181941433	24.8376270006797	25.031827326924	24.9392649210345	25.5501752754398	24.3515527656797	24.8317949027732	25.5192798634476	24.6141505431821	25.824325981759	25.8849726771732
M115T2.3_Caproic.acid.Hexanoic.ac.	19.3929909344998	19.4784992195834	19.0259336187708	18.976670741944	19.0990647635599	18.8659632969355	18.9039110307266	19.0229598100875	19.4777067714901	19.1588618052824	19.1845226783399	19.3173409670726	19.3543708186926	19.0833978193065	19.1732464250908	19.7825311729979	20.3220636896894	19.5649370675785	19.3262371958728	19.6780220088006	19.3756068288441	19.2736906452713	19.5353959258787	19.8679790320473	19.2378357255959	19.4708394150129	19.0633789615673	19.34343330226
M206.9292T17.02	14.1942874871203	14.1939517482079	14.2949216822295	14.3771766744577	14.3155600004162	13.965924831848	14.2335669833289	14.2915281959552	13.8099872280392	14.2536342043397	14.0340960903621	14.0432323306608	13.971451934578	13.8609972333368	14.2167105637244	14.6771638950526	14.0728781186159	14.324285211525	14.3441411306423	14.5185230249368	14.4184000605664	14.3522932669295	14.6999613029301	14.6825918278053	14.8240983080548	14.1140645192595	14.6336826719612	14.1029616543869
M430.8853T16.56	16.9725776944957	16.9977312260832	16.9354542768395	17.165647931949	17.168521060458	16.4054088110779	16.9246751953209	16.9979869189021	16.6287641151175	17.2523509842813	16.0128334963824	16.151817950284	16.5936909917445	15.3958101890791	16.3901955151532	17.9598865166762	16.5292731215202	16.9542020383123	17.133822376532	17.448953045153	17.5574345063846	17.2284637485823	17.80643688312	17.4486971694477	17.679287054002	17.4280469865469	17.5810545386011	16.3645882687454
M487.2156T9.67	16.0456820673867	15.842587886674	15.998909135174	15.1690730269778	16.1724921428785	15.7349264639576	15.4753237619921	15.1763623319315	14.9380494755081	14.6832996431061	14.7495241192366	15.4971248790514	15.4255264286605	15.7651129259248	15.1526728971253	15.6711279993095	14.8267501303877	15.0829249428595	15.1664774079125	14.9922600108172	14.9590196565173	15.0099982676101	15.0883020594728	14.3190655784177	14.8504417782854	14.827179588008	15.0796584923747	14.6807639619921
M141.9276T11.75	11.9478065279936	11.9428081621787	11.2019353019295	14.7025913071834	12.0996724806335	13.9610862416633	11.1795530457953	10.3140745228704	12.2381032389576	12.2540664430905	11.6400809467242	13.3229162971982	12.6131144178699	11.1361006212077	12.5117062939272	13.3410912824223	13.1838711676325	12.6612387316186	11.8486944102136	13.0233339830837	13.5036226389596	14.179702459969	13.0526374757454	13.9954602876091	15.0152185628901	12.768897395256	13.9822038637685	14.492096323922
M382.1011T8.52	14.2222895966343	14.4758457230308	13.9908871715967	13.2784636335911	14.6191647274178	14.0332502558692	15.4561035894141	14.0901221014266	14.8994852616179	15.0637567327601	14.742136247703	14.4482518938692	14.9865536708848	14.3095553602763	15.7706761308098	14.952169113725	15.1472706535624	15.6466283794923	15.2802212783472	16.0063406513871	16.4815516551251	13.9300375831017	16.0886200142003	15.2250262158234	15.2108869765536	15.3253551420809	15.0033402290718	14.8625374606165
M218.0674T4.78	16.6013300646171	17.0622730251884	16.9938411335062	16.658338459891	16.5701405571523	16.4985937044082	17.0308353607528	16.7185285829468	16.6820391677147	16.8038075971436	16.460751487499	16.7332003740806	17.1181142222426	16.1639565409176	17.0774722397972	17.3419433076472	17.5084823698812	17.0305225915227	16.8309158370924	16.7925759163608	17.1756475101797	17.083943363893	17.7863991563815	17.2372038539474	17.1697910978198	17.3098223362424	16.7838032363361	16.6740712825735
M302.0074T6.27	19.0018265433612	19.3866198266038	19.4663950924247	19.4348776687259	19.7129555889176	18.9240490362403	19.2455064583642	19.273301130376	19.3948701318501	19.4699860525555	19.3289288197404	19.0277221750715	18.60954935954	18.8502501669904	18.7803418253628	19.3496040509886	20.5168811816569	19.3753937474063	19.7162430390449	18.8903231798614	19.5903364442092	19.4938691509097	19.2959860200711	19.8118611709609	20.0076722351518	19.8350608575014	19.6927223526223	20.0858204384122
M354.0502T5.74	14.0313854920141	13.4972440295326	12.6019203000002	11.3087946494446	12.7362498150825	13.7718182446668	11.303388402578	10.871011164213	12.9609486856475	12.4608766504431	12.5681634788676	12.1040186371318	13.9774459445288	14.2192421365863	12.152268627953	13.3692715070545	13.5343371290713	9.71999843524343	10.3252401608031	9.82298969567351	11.821170742025	11.7982687705752	11.2046681762491	10.662682901252	11.3203415215238	12.747560156976	9.68383212941961	13.0135269853418
M174T8_L.Citrulline.Citrulline	22.65659733025	22.7212260753484	22.6917864143487	23.1494816564045	22.8859779705214	22.623748643668	22.2539538947945	22.1390506260536	22.41555304611	22.5301073307658	22.1929587516382	22.3391164805136	22.6686571861046	22.2614891446074	22.8051155692076	23.0110263609144	22.6853812116344	22.8874451474963	22.4850443293778	22.7812894591256	22.4462056778946	23.1812698481194	22.6546818304409	22.9311127764036	23.5603745068023	23.062839294469	23.0311703318509	23.1765226158873
M157T1.1_Nonanoic.acid.Pelargonic.	19.4966997906431	19.2468037100103	19.4015660693902	19.454656713903	19.133601444718	19.0963102324198	19.6677701773418	19.60739403322	19.4117839620861	19.3321663920263	19.6652032724738	19.3426197951866	19.6272351078215	19.0417241965485	19.6489877470532	19.8160546197716	19.901475344051	19.8043845736831	19.6659872941889	19.7624377023071	19.7838569439749	19.4346195841437	19.9241408264445	20.0273106569824	19.7191143535551	19.3712974336689	19.4517992169838	19.4896736680817
