dataMatrix	X501f	X502m	X503m	X506m	X508f	X509f	X513m	X517f	X518f	X521f	X527m	X528m	X529f	X531f	W616f	W617f	W620f	W621f	W622f	W623f	W625m	W627m	W628m	W629m	W630m	W631m	W632f	W633f	W634m
M242.0135T1.57	16.3346229042921	15.4288495959204	15.8462921908809	15.0704668503255	15.6712752902319	14.4948717663843	14.877323348334	15.2855157806028	15.9850685125524	14.7021179983206	15.3796078287076	14.958447922963	15.3500747302929	12.6501013834985	8.890037571337	0	0	0	0	0	15.0811431951518	0	0	0	0	0	0	0	12.815832532879
M338.089T3.14	16.9745835512613	16.7064670215158	17.1910968874108	16.061519462014	16.5836800938053	13.8897808156271	15.865438563712	16.202945307567	16.2149648670599	16.962146988107	16.7614135343273	16.499025547889	16.3583524240023	15.5188374293094	7.3710550793348	10.2747216068059	0	0	0	0	15.4846633384924	6.99927021881942	0	0	10.928607020104	0	0	0	14.7711481140657
M414.1528T5.66	16.6945313133343	15.9095171080457	17.4861432022912	17.3632142912904	16.5209946899158	15.2819247863607	16.4602147615064	15.8285797503744	14.4039734740985	15.0937704843308	16.7187550477267	16.6576435074997	13.3721972638673	16.2422327774483	12.6286277906918	13.4765896459918	13.2679913679244	13.6822251386619	13.9997922827519	12.8863758699146	14.7942268539334	13.1562152123901	14.7042197902796	13.9829083540925	14.1100287596542	13.9940797130802	12.9790788636741	12.9230156378225	15.5836002797166
M233.0783T5.84	20.0169207766346	18.7520569461789	20.7054378877801	20.8981697175133	19.6701945586736	18.4046308973284	19.8456821513686	19.2592876005219	17.6314623796034	17.9074665377186	19.7815815309961	19.9501817421939	16.856274905724	19.291572647783	16.6486045612417	16.8997648216007	16.6419890989672	16.4911853082914	17.1819641731245	16.2725680988228	17.9814291891699	16.5927177441644	18.0657076458252	17.48252029503	17.5108980217671	17.643340017949	16.1514437111252	16.7317114324554	18.5752433858803
M296.0741T5.68	18.7527757946203	17.6339658119911	19.2093567217363	19.4457231114677	18.5804236003868	17.40643919053	18.5213656989245	17.9173283126085	16.756366642567	16.6528427199205	18.7521256257273	18.6063088116252	15.4988229947943	17.9481785631989	15.2517768246178	15.5807952893235	15.393995611472	15.6280246615702	16.1354856402308	15.3786024260928	17.0770517943633	15.6049633767403	16.929297520681	16.2838344061589	16.5480946161766	16.6583067114909	15.3108612112828	15.4370850914898	17.6303509390905
M313.0049T5.86	21.8868078181151	20.8319171137946	22.315467919607	22.4543311036424	21.7157093467445	20.7336911786093	21.7458203300585	21.4923335085642	20.109050549406	20.2841089469545	21.9883767743283	22.1272324111355	19.3056871161587	21.4968452979145	19.0413739608116	19.3252169301027	18.972215551833	19.1528341410687	19.7572049926139	18.7914008661385	20.4099850550887	19.1566119265544	20.6064737817865	20.0320357286658	19.996388384206	20.1967316413834	18.6373939503215	19.4414169646671	20.978644226006
M380.1318T5.67	14.4452950336223	13.5115177018818	15.0386125266377	15.1873509647512	13.8258449734797	12.8883280511115	14.4140198904907	13.4533432317748	11.6128903598265	11.1373922570773	13.7309158495562	13.9481790163449	9.29380009312882	13.0979777318492	8.6442047334662	9.13398617518502	8.10267177237722	8.15172725593105	11.3529688466542	9.51830790372949	12.9790913296275	11.0397889078572	12.5784455462237	11.4664427850708	11.5220956160574	11.743182761915	8.70359840779118	9.91693553969549	13.1105356230687
M216.0517T8.52	15.1879831102977	14.3493499230656	14.3506496594944	14.4704764182798	15.1605636430128	14.3702676846276	13.7101947308534	14.3476889387259	14.8238953075617	14.6961742933318	14.1741546959672	13.8464540731519	14.538451615064	14.4144331896359	13.7938365076852	14.3461960717019	13.7581026930982	13.0528726085818	12.699208332476	12.8606104009545	13.8520790570954	13.8637964181792	12.8044870657071	13.0816514315417	13.6312152871361	13.2427732235055	13.6875010846716	13.3267418997417	13.4955873767575
M317.0068T5.87	14.8632162938147	13.7667455797981	15.2942057755242	15.4060526367985	14.6485388456936	13.7737820425126	13.7300901253978	14.4907948418977	12.996088641963	11.7966220331963	15.2010866305246	15.1296952388072	10.9413210033402	14.4924489368983	10.953706844037	11.5235555301799	10.9300521328082	11.2485937212196	12.108300188997	11.3564814320842	13.2465494643005	11.6605236566976	13.367732295105	12.9740973923326	12.9853769563302	12.6425226035057	10.7287774888467	12.0219589416892	13.8972104493003
M239.0025T2.44	14.8761850628754	13.2747233242195	13.4859439547297	9.32886782354129	14.1425762153651	14.5892626648144	0	14.3373768441797	14.5328213697228	14.7325132981282	11.5092720213795	11.1818348687537	15.0453036959747	14.4691576282482	0	0	0	0	0	0	13.8300900260222	13.5346528925285	0	0	0	0	0	0	12.7444555014359
M102.0198T5.22	17.8132090454343	17.6207106189724	18.7847668448515	18.091737231597	17.2207286767948	16.6902595113285	18.012404683288	17.4070876297213	18.1658248127454	17.701312998303	17.4317095330552	18.0131137767721	17.2200898245435	17.2792466261133	16.7447662974563	16.0019522288925	16.361317624928	16.4939724173846	16.3720398980882	16.324005169744	17.4496591188515	17.3207280671572	17.2321751767139	17.1123170073678	17.3676175535827	16.7973505254428	17.3697896995799	16.7839061254094	17.5300436602525
M896.9039T8.77	18.8044038880834	18.3432228666799	18.4396482371416	18.7942617526945	18.8096125477385	18.5953795092537	19.0878042673376	18.7545025725419	18.4421387863648	18.9596278386814	18.1540660115919	18.6069296603797	19.3234648726578	18.3617161609541	17.8576281572964	18.066563948185	16.9238764235155	16.9177326099195	18.0144744674075	18.1634806929331	17.9387714231161	16.7420983126944	17.6647331617734	18.8370292521461	18.2970358638684	17.2583842258499	18.0555086584637	17.9057067389836	17.7294202529655
M597.6006T8.77	16.7905966522465	16.3349281228123	16.5268142152542	16.8585397077905	16.8099699650915	16.6919010523328	17.1477078376948	16.8335425796261	16.397888663195	16.8567222705454	16.0475890032456	16.5191511496969	17.4058231728569	16.4364273235233	15.8402993619519	16.0888219704914	14.2051193278822	14.6713079816402	15.9213609448696	16.140212955655	15.6427427136458	14.7572747893394	15.6568703102186	16.5825345359909	16.3811961819027	15.2329373325383	16.051887327452	15.9040469088521	15.7679822798901
M512.2105T5.66	14.7420689115563	14.6211845458554	15.8957055208585	15.210675218703	15.2910662788162	14.4137554839954	13.2274099608249	13.4908594498482	12.6427041633794	11.8511931208182	12.6654414856693	12.6508428884285	11.2739350250957	14.1901004182087	11.3667301695409	12.3007178520366	12.1150385868163	7.6300465141337	12.382934813721	8.9143496219919	12.3987620249283	10.8129443762702	11.4796353906365	9.79668046267898	10.262247847846	11.8333108544569	10.3541724248995	11.0747893906534	13.6858333618786
M285.9725T5.87	12.5099981138448	13.9757612657099	13.2520745371358	13.5069155838284	13.3851945470441	15.2847829936885	14.1679242341709	14.160229208188	13.6538879759948	13.4579813877153	11.2257505165599	12.8840516327723	13.7124363800968	14.264461099645	14.4586607842395	14.652061275327	15.6577127893036	15.2895303383906	15.3681875199041	15.3799382113046	14.526331136265	14.8545712630544	15.2555134489215	14.9420605482105	13.56792199364	14.9064476370346	15.0532188990684	14.4304034735636	14.2920393955545
M294.0103T6.19	15.9095504848364	15.5297219852738	14.8552893286673	15.1465755957478	15.7882695645364	16.1488472727477	15.4863335958387	15.5944794204855	15.9167676558533	15.7488650908147	14.3720022142129	15.0499620442462	15.7762935339972	15.9039164137818	13.6027123648776	14.8917550775439	15.5521861357692	13.179490538798	14.7215963510804	15.1820828502721	13.7305963357073	12.9505163157052	14.5606491552565	15.7025698936099	14.4774388564983	13.8542197265377	14.7998900418195	14.8164121489947	13.7197350586759
M256.0945T5.55	15.0066511797239	14.6162786990866	15.175752772057	13.803119444997	14.0478632183723	14.5629776567508	13.9771202543719	14.7592336873047	14.5962959565535	15.6395144563797	14.5277441138594	14.7694315974914	14.1983268972208	15.1209408595526	15.5041309464283	15.3248946113759	15.3353690744725	15.9130934998117	15.3730328096127	15.4245664367665	15.6746553763827	15.3237110933131	14.8890285524117	14.9609951270173	15.2764195640979	15.3668665662295	15.2012513175753	14.9360809559845	15.4943116110994
M898.4079T8.77	16.1435147726306	15.7837062728149	15.7110062943745	16.3143561033279	16.3173468251534	15.8209413144621	16.3940766164633	16.0233963027138	15.8240319649866	16.3447399904576	15.7126634701869	16.0531819513155	16.6527151420705	15.6524926976591	15.1734201368594	15.4285348337074	13.771461530417	13.8360708535956	15.3029943857773	15.569112117994	15.2683129306197	13.6412089965823	14.7467300810336	16.3699610851278	15.6336935901736	13.8569898195665	15.4624030678255	15.2920777239687	15.0680888275203
