dataMatrix	X501f	X502m	X503m	X506m	X508f	X509f	X513m	X517f	X518f	X521f	X527m	X528m	X529f	X531f	W616f	W617f	W620f	W621f	W622f	W623f	W625m	W627m	W628m	W629m	W630m	W631m	W632f	W633f	W634m	L818f	L819f	L824m	L825m	L826m	L827m	L836f	L841f	L848m	L849m	L854f	L859m	L862f
M216.8341T0.81	15.0908407258339	14.648518290457	14.8426756980427	15.2116939348847	14.2002263145778	14.2932675706171	15.6606986200511	15.056585501543	14.8224511992387	14.8863595419395	14.8634572762581	15.088601808702	14.6617043969818	15.1772568785004	14.8766720540245	14.8269579801338	14.3056931740561	15.0305439717826	14.3318518499965	15.036977181237	14.7292948134093	14.6204224178071	15.4235886186212	15.0811842042175	15.4491297958023	15.3876181065764	14.9216388956057	14.8530996849492	14.6968233006805	14.4110602443774	15.3297823124123	15.0413591341448	15.1295923319915	14.6281369156526	15.4111144010966	15.0034450443663	14.6689653251995	15.4134041991891	15.1142817711612	14.7645557479965	14.1434991127053	14.8704829945938
M222.8687T0.78	17.5293807683539	17.5845783805737	17.9153238242634	18.1183468648901	17.3023120236505	17.2552802288511	18.2845499160518	17.8219187074147	17.5444214969357	17.850638915213	17.6149247665262	17.9194300397322	17.3887250601007	17.7337914963079	17.5235125907376	17.6324330145944	17.1000914351913	17.4177560429368	17.3527517785546	17.7434584274832	17.5595860958225	17.6684546588945	18.0943723579215	17.8745900302444	18.1991366109004	18.0136478364251	17.3735696499395	17.5885782721707	17.8441539467956	16.8846008796887	18.0185857780352	17.949841693993	17.806552228896	17.6873547903909	17.8611753680181	17.7366339325875	17.4132292254933	18.1263577231562	18.1130997213988	17.571155736226	17.4632350205165	17.899555792373
M224.8658T0.78	16.8603531727275	16.9483744127879	17.2250107310583	17.4029057531056	16.6938729195556	16.4291396926548	17.566058890136	17.0045567447289	16.8811386091706	16.9690858332055	17.0233442282967	17.140782031663	16.6575626047012	17.1360459417804	16.968198176994	17.0423769084951	16.4299348152527	16.8725913479884	16.5325732870328	17.0814774765034	16.8732005407437	16.8640656901376	17.4690122792204	17.1399247104654	17.6516414737684	17.3739832181647	16.7805972997768	16.9955616981876	17.2036267766722	16.2803205749849	17.3081598018085	17.2434148324993	17.1279635066162	16.8364947431399	17.3566483818608	17.1645163864394	16.6478566385415	17.4775770541461	17.3492888770884	16.9833555135668	16.8114008759566	17.2230319679665
M234.8947T0.77	16.6449550063803	16.8295223653413	17.0055939241362	17.2397053473482	16.353031201676	16.2783920583121	17.368415357149	16.781885442957	16.7205224563435	16.873397454397	16.801880593648	16.8956170785173	16.3078064795705	16.7200247105785	16.7713968905414	16.6548879026303	16.176235406338	16.4708497176502	16.4172797573043	16.7441086033706	16.5459644399136	16.6663672014022	17.1202464495367	16.9285709106626	17.2694470179005	17.0221017437756	16.4793128692065	16.725932984829	17.0212799550995	16.4789183201856	16.8919659364293	17.1001085195742	16.9235911928009	16.8064160631658	16.964974112411	16.6864306438778	16.5159145478176	17.1258829508531	16.9904860492901	16.3969352500037	16.6176577240248	16.8206795011519
M270.7987T0.81	16.2397311597142	16.1166454266754	16.4698322139994	16.5927598975825	15.75739819549	15.9354191363322	16.7733864752355	16.578660297789	16.1839765563466	16.3562003670875	16.3808337793204	16.4096787174743	16.0734028079678	16.5090531420331	16.230771156919	16.3976991202681	15.9426637998821	16.2218027932384	15.9321680774456	16.5212053762786	16.2190477004457	16.3127304031681	16.56627809044	16.4253975789438	16.7390315536653	16.6177045003985	16.1397189221587	16.2202262994332	16.3723655279831	15.8778934884762	16.5734346034612	16.4614856466495	16.4627765523169	16.0985893979081	16.3073207279592	16.5602864386396	16.0225748245673	16.5755129817605	16.5842906661437	16.1505318062831	16.077104632127	16.6172304204452
M272.7957T0.81	16.6441185293186	16.5638178978561	16.7627597101608	16.9763186611009	16.2667889352856	16.301835294593	17.3148510746417	16.8965402517444	16.5950129138112	16.762218033681	16.7247371050811	16.9847210746409	16.3552747312331	16.9164987530209	16.7895556552096	16.8419571109418	16.4141946806993	16.6351996106589	16.3411829192962	16.8227115624997	16.5981710758029	16.6934058417112	17.035936743394	16.7959611366921	17.1555111110558	17.0560946538222	16.5489756016023	16.7483579682902	16.6485161007401	16.1905438995154	17.0086244064091	16.8588266895375	16.7473013786911	16.6685142536927	16.9361437327806	16.9112961046239	16.4541744339837	17.0062880094703	16.911097726616	16.7251940713488	16.4701255563853	16.9425352652985
M274.7928T0.81	15.7291097197438	15.5412268458343	15.7618467011956	15.9620394099213	15.3237982164573	15.1370424644731	16.2658245596405	15.8323015462136	15.5255547994476	15.6374799528843	15.6669453909126	16.0211140914773	15.1436654929934	15.8464382649991	15.6194631963967	15.8223617026219	15.3218559288637	15.6178443042806	15.3181720036259	15.7522884389093	15.6085035929545	15.5059016737647	16.0901965602223	15.7114653340215	16.0957788387005	16.0778681199037	15.4149452398053	15.7457080967925	15.588028272075	15.301280805046	15.9385988677926	15.8422255260355	15.6318117831343	15.4740316074162	15.8547489135741	15.8866390062636	15.4067248300447	15.9530387302633	15.9165953832331	15.5200847945058	15.3830489638052	15.6912023445913
M290.8564T0.77	16.0880073897924	16.2400170574599	16.5250096785979	16.7249157395581	15.8616461507894	15.6510311925339	16.7396144349572	16.2864188336292	16.1738361313163	16.350597917449	16.312015476799	16.360851268206	15.9630720375337	16.245589862896	16.0554576667933	16.2402621390603	15.8267643649494	16.0519587699942	15.7887160951303	16.2304694207539	16.2386329911974	16.1371485481825	16.6726637524289	16.4514415748772	16.6658043996798	16.5618358500823	16.0061336570388	16.1060398361261	16.4577961819004	15.1484499281873	16.4671418718704	16.6972929887532	16.3967179202393	16.2323847955634	16.5008091179213	16.1560135143593	15.9309365503593	16.6271915408803	16.5692004345902	16.1390050874025	16.1345634965789	16.3894257084437
M292.8535T0.77	15.7022015392589	15.6085803458177	15.9444068725246	16.0886754068734	15.0759590218117	15.277673426665	16.1655401607129	15.5974926029925	15.7626868984269	15.7023391883785	15.7534259507615	15.9572199434228	15.4869226724252	15.7263419155195	15.5918324447308	15.5370598768959	15.2147183428137	15.462528659823	15.3513931342496	15.5045913034364	15.6792893862223	15.536116955104	16.0169928812604	15.7774642145918	16.3539380420175	16.1626116412985	15.5105331338514	15.6864881482227	15.9107457031639	14.9371197825322	15.919103137	16.1998096036207	15.8446590434937	15.7250510052905	15.9401102052851	15.6816254569396	15.2398577762347	16.2502629074572	16.2064678447408	15.4741073320375	15.7116160732066	15.8054586395983
M300.8852T0.76	16.3454751436837	16.4692097644609	16.5721301583408	16.7881971467568	15.9925669818791	15.9187832524996	16.7715809875779	16.2996430305611	16.2675629256177	16.3197864708947	16.2684150413565	16.4267095064138	16.0257607803014	16.2906192949516	16.2686654527439	16.2526189914418	15.8328095755153	16.1646641395763	15.9905377059793	16.3658052381444	16.180666182605	16.2745083928118	16.6948443849835	16.4860436933837	16.6085178808643	16.5145887624492	16.1176801660928	16.2110588168386	16.6451337016911	16.1284206177379	16.3376702416362	16.6316565997203	16.5913482593265	16.2771117791779	16.4720511386919	16.3125288241835	15.9176900129829	16.7987286731399	16.5151901787797	15.8415268483358	16.2512881122768	16.4535974149236
M368.873T0.76	16.1771864021439	16.2143007872284	16.3129296593127	16.5322658781887	15.7105039539351	15.5343355331297	16.5044693206052	15.4631134355582	15.9522286618024	16.2020146607348	16.0992161280816	16.0878948915574	15.7745102369196	15.9857172115319	16.088095758898	16.0998485522145	15.5866273865551	15.8562364399353	15.896164874093	16.0459497984264	15.7881436966665	16.0322840788694	16.3709085744246	16.3179561260599	16.2722883382825	16.2290369399985	15.7759942042314	16.0397903231659	16.3949116481287	15.935284890428	16.3008428076098	16.3294425696067	16.133218416543	16.0797790690602	16.2857240770071	15.7925294871764	15.7048628232249	16.4942262499717	16.2725034156583	15.6784289356943	16.0126323371342	16.2181022361101
M98.9848T9.06	17.2189238600719	14.8815259178768	14.9683795883118	14.770667752498	17.3854923809593	17.3844781371518	14.9373926027063	17.4049925631255	16.7672426666669	17.5128222646948	15.7570041068809	15.769485315093	17.54291752782	17.2769321945309	17.1003605898316	17.4257129238017	17.0276401794139	17.0308360315721	17.226618495342	17.4495052659819	15.3717486023156	15.3548190108216	15.2697290184131	15.3998383982898	15.3121085317874	15.5202287792909	17.6963260102495	17.3647182332405	15.2990113284651	16.3776437738927	16.9482277016247	15.0139671290889	15.1268347392096	15.436565433241	15.0206844886798	17.4074870453182	17.0434611065594	15.733208340494	15.507624156168	17.4439809143652	15.7037377142975	17.6890394264676
M99.0427T0.64	21.0560920390935	21.3951016039123	21.4259526980666	21.211173516865	21.0452777525384	20.966552517103	20.8966186646216	20.9611554761248	21.307129319029	20.8018216201783	21.7111378955744	20.6228797517992	21.0043260135451	20.5929532699531	21.0657756096712	21.3386787563232	21.1196214328079	20.8929934502433	20.9406491601705	21.1037894660153	21.4575831199887	21.3931343409736	21.0695930926118	20.1838251967888	21.2164367606326	21.442321803812	21.1833559458376	21.1617460801552	21.3081796672464	21.034491694773	21.2042225179832	21.4552876294191	21.2860356750735	21.3176355467959	21.2127093409086	21.0938615324154	20.6867614421876	21.0174740233609	21.1703218646587	21.0788168872066	21.3869592246121	21.2456126150833
M105.0567T1.03	14.120723311542	15.2759335979108	14.6977678194638	14.3697785100508	14.3500878649889	14.4629811650719	13.821968335188	14.1304585848875	14.8236562893576	14.7184308191743	14.5884584988941	13.7738502668183	14.6143050932677	14.6593367696071	14.4609863560922	14.7745699032059	14.9902248442301	14.1735490251154	14.2826235911765	14.0889570027056	13.4559526114139	14.3724971250897	14.1376924762147	14.3382250994778	14.0126395736247	14.4516900567856	14.7226623655321	14.488367170092	14.6572543299334	14.0420539210334	14.9649752042325	14.5642609026964	14.6109634537902	14.5467156738286	14.559241282687	14.3853051462657	14.1402921508967	14.2084371092468	14.3474186737139	14.935074920577	14.0984625400373	14.2844611542497
