variableMetadata	set	gene	chromato	name	chebi_id	annot_level	annot_confidence	kegg_id	kegg_pathway_family	kegg_pathways	kegg_subpathways	hmdb_id	pubchem_id	formula	monoisotopic_mass	inchikey	inchi	MT	mz	rt	isotopes	adduct	pcgroup	redund_group	redund_iso_add_frag	WT.KO_fold	WT.KO_BH	WT.KO_signif	M.F_fold	M.F_BH	M.F_signif	oplsda_vip	biosigner	mixomics
M243.089T6.43	metabolomics_liver_c18hypersil_pos	MX2	c18hypersil			NA												M243T6	243.089029260631	385.685822168698	[308][M]+	[M+H]+ 242.082	80	173	@M244.0923T6.43|-13C|@M265.071T6.43|-Na	0.87414822356439	0.00178507281311597	1	0.238833494952317	0.375660351351614	0	2.7524496210347	plsda, forest	0.513349799860565
M613.6959T5.57	metabolomics_liver_c18hypersil_pos	MX2	c18hypersil			NA												M614T6	613.695904295394	333.932390925269		[3M+2K]2+ 383.146	79	NA		-1.46241945594058	0.00253739394034122	1	0.215057054171501	0.527958379475755	0	2.86391261527424	plsda	-0.414476597970522
M613.3621T5.59	metabolomics_liver_c18hypersil_pos	MX2	c18hypersil			NA												M613T6.3	613.362129540475	335.304065640974			79	NA		-1.4530100238051	0.00812112838200951	1	0.394814407461492	0.329795126540583	0	2.67911712753842		-0.263495257346433
M348.4618T4.38	metabolomics_liver_c18hypersil_pos	MX2	c18hypersil			NA												M348T4.6	348.461834713385	262.533856121367			1936	NA		-1.21661621908502	0.00812112838200951	1	-0.0403778599513025	0.988839669091351	0	2.50789102719803		-0.28556917783584
M374.551T4.3	metabolomics_liver_c18hypersil_pos	MX2	c18hypersil			NA												M375T4	374.550961920955	257.719554967775			49	NA		-1.15103577962976	0.0114410101177158	1	-0.424248061347479	0.319809264758854	0	2.37036824133507		-0.197463768447728
M257.9185T3.67	metabolomics_liver_c18hypersil_pos	MX2	c18hypersil			NA												M258T4	257.9184725123	220.479281638043			3078	NA		-1.01221039201742	0.0114410101177158	1	-0.647420159228483	0.0390372854185606	1	2.37481106903606		-0.227684927563448
M343.5556T3.67	metabolomics_liver_c18hypersil_pos	MX2	c18hypersil			NA												M344T4.1	343.55563806813	219.980124839527			3078	NA		-0.907104938131354	0.0114410101177158	1	-0.517635832719849	0.0628741176179233	0	2.40431400220134		-0.26389323766476
M343.8899T3.66	metabolomics_liver_c18hypersil_pos	MX2	c18hypersil			NA												M344T4.3	343.889891855726	219.893201216761			3078	NA		-0.881739402031837	0.0114410101177158	1	-0.540409825982774	0.0485019281958755	1	2.29709073448328		-0.260332520552224
M477.2804T6.3	metabolomics_liver_c18hypersil_pos	MX2	c18hypersil			NA												M477T6.2	477.280410118477	377.843577779205			64	NA		-1.12293485105289	0.0158919289021789	1	0.162937709264538	0.63055145629522	0	2.51169479055092		-0.187176787276163
M477.6815T6.3	metabolomics_liver_c18hypersil_pos	MX2	c18hypersil			NA												M478T6.1	477.681527024584	377.933759022633		[M+K]+ 438.713	64	NA		-1.39648250779415	0.019843915188112	1	0.379066514407045	0.404466962074365	0	2.41418797167882		-0.167795004622389
M477.4809T6.3	metabolomics_liver_c18hypersil_pos	MX2	c18hypersil			NA												M477T6.4	477.480870064916	377.780548810611			64	NA		-1.12372715006381	0.019843915188112	1	0.265490816077811	0.463541571920082	0	2.50235252199529		-0.156466978978034
M258.1704T1.79	metabolomics_liver_c18hypersil_pos	MX2	c18hypersil			NA												M258T2.1	258.170408346655	107.435479454709		[M+H]+ 257.157 [M+H-HCOOH]+ 303.16	63	NA		-1.11325241716198	0.0215739336956626	1	-0.629716552103012	0.104464362205699	0	2.31202845860253		-0.178119766472516
M131.6951T1.26	metabolomics_liver_c18hypersil_pos	MX2	c18hypersil			NA												M132T1.11	131.695119864185	75.3269274354397		[2M+Na+3K-H]3+ 128.105	1	NA		-0.820474942405685	0.0221080743161616	1	-0.0471125120268354	0.97315550475643	0	2.67597262632567		-0.139524269006725
M126.4478T1.26	metabolomics_liver_c18hypersil_pos	MX2	c18hypersil			NA												M126T1.45	126.447806651812	75.5188164883314		[2M+2Na+2K-H]3+ 128.226	1	NA		-0.549639243533651	0.0221080743161616	1	-0.0349591183691054	0.96485479396329	0	2.53684062297263	plsda	-0.196100080543364
M282.686T4.36	metabolomics_liver_c18hypersil_pos	MX2	c18hypersil			NA												M283T4.1	282.685982672221	261.822412417226			1813	NA		-1.00287652980236	0.0273038423465001	1	-1.15419171058739	0.000507161018956871	1	1.78527844770532		-0.0290519666074191
M400.2429T5.49	metabolomics_liver_c18hypersil_pos	MX2	c18hypersil			NA												M400T5.1	400.242888621746	329.642833379428		[M+H]+ 399.233	79	NA		-0.885500086153231	0.0273038423465001	1	-0.0535758588000128	0.97030631909982	0	2.16948448750388		-0.0434271418426827
M258.1829T4.27	metabolomics_liver_c18hypersil_pos	MX2	c18hypersil			NA												M258T4.3	258.182909509535	255.903497792729	[353][M]2+		49	205	@M258.6846T4.26|-13Cdb	-0.782405994849785	0.0273038423465001	1	-1.01900783789885	9.96774374274752e-05	1	1.89229991504447		-0.00159279964307855
M410.2398T5.49	metabolomics_liver_c18hypersil_pos	MX2	c18hypersil			NA												M410T5.3	410.239834403375	329.295535755075		[M+Na+NaCOOH]+ 319.254	79	NA		-0.675365188365106	0.0273038423465001	1	0.133093275290015	0.561247282477817	0	2.32512993312585		-0.0679589599758717
M602.3616T5.81	metabolomics_liver_c18hypersil_pos	MX2	c18hypersil			NA												M602T6	602.361564297584	348.643853183833		[M+H]+ 601.355 [2M+Na+3K-H]3+ 834.099	58	NA		-1.34058821996834	0.0293985028735934	1	0.680348622237178	0.133634019924339	0	2.18293144726278		0
M134.8524T1.26	metabolomics_liver_c18hypersil_pos	MX2	c18hypersil			NA												M135T1.15	134.852397743644	75.5710471057257		[3M+2H]2+ 89.2268	1	NA		-1.17255076172613	0.0378482957629261	1	0.430066426576664	0.317344283640673	0	2.44105679643612		0
M502.6216T6.02	metabolomics_liver_c18hypersil_pos	MX2	c18hypersil			NA												M503T6	502.621578386325	360.901329134696		[M+K]+ 463.659	64	NA		1.00325396432176	0.0378482957629261	1	0.510210321566289	0.212696535032682	0	2.1964895765358		0
M375.1398T0.72	metabolomics_liver_c18hypersil_pos	MX2	c18hypersil			NA												M375T1.4	375.139830091781	43.3228548669495		[2M+K]+ 168.09	4	427	@M459.1016T0.72|-(HCOOK)	-0.79019770146706	0.0378482957629261	1	0.668361302335933	0.0139002575246338	1	2.3077614953751		0
M464.7797T4.41	metabolomics_liver_c18hypersil_pos	MX2	c18hypersil			NA												M465T4	464.779738624064	264.695468368985			2083	NA		-1.13181798953788	0.0402748111564386	1	0.758340086089762	0.0540331622601239	0	2.15763782275204		0
M343.5407T5.18	metabolomics_liver_c18hypersil_pos	MX2	c18hypersil			NA												M344T5	343.540660319375	310.606442345624		[3M+2Na+K-H]2+ 201.052 [M+Na]+ 320.555	70	NA		-0.919930928914614	0.0416031045971064	1	-0.0626626903786889	0.96279610093736	0	2.32717727476384		-0.00747190744509158
M115.0396T1.06	metabolomics_liver_c18hypersil_pos	MX2	c18hypersil			NA												M115T1.3	115.039604273673	63.8373094582882	[36][M+2]+		39	NA		-0.578699921452969	0.0417199540555078	1	-0.0553326875842046	0.915885490007338	0	1.60067799628608		-0.0269950963448086
M258.171T3.56	metabolomics_liver_c18hypersil_pos	MX2	c18hypersil			NA												M258T4.2	258.171004287772	213.835589824625			84	NA		-1.06493521996702	0.0466082709372855	1	-0.326011885379602	0.530109587072578	0	1.7830319436806		0
M343.8749T5.18	metabolomics_liver_c18hypersil_pos	MX2	c18hypersil			NA												M344T5.4	343.874933141915	310.576962687746		[M+H-CH4]+ 358.903	70	NA		-0.855906056125985	0.0499775533860366	1	-0.0944537627919146	0.894077630811501	0	2.2675347773821		0
M351.6679T1.45	metabolomics_liver_c18hypersil_pos	MX2	c18hypersil			NA												M352T1	351.667874012428	87.1030945711818			1499	NA		-1.33297902710195	0.0519228723910561	0	0.242106883147422	0.633373747922677	0	2.29124457996426		0
M291.0759T4.19	metabolomics_liver_c18hypersil_pos	MX2	c18hypersil			NA												M291T4	291.075943466245	251.312429042042			1825	NA		0.84971521456611	0.0519228723910561	0	-0.0104359700044068	0.929788500976687	0	2.21178453325367		0
M346.5106T3.26	metabolomics_liver_c18hypersil_pos	MX2	c18hypersil			NA												M347T3	346.5106413603	195.71349812041			2369	NA		-0.578693970684714	0.0571150857461022	0	-0.071198637241686	0.873547040471056	0	2.49126693519162		0
M401.5407T3.89	metabolomics_liver_c18hypersil_pos	MX2	c18hypersil			NA												M402T4	401.540675528343	233.1964722251		[M+H]+ 400.534	3102	NA		-0.910699818312411	0.0598859145083535	0	0.31213569767969	0.391522965863866	0	2.53797197962115		0
M420.1094T1.38	metabolomics_liver_c18hypersil_pos	MX2	c18hypersil			NA												M420T1	420.109353374783	82.5895874048668			56	NA		0.651197717810657	0.0600534029800159	0	-0.0974388121761471	0.704167327046731	0	1.99666038942091		0
M320.2107T2.24	metabolomics_liver_c18hypersil_pos	MX2	c18hypersil			NA												M320T2.4	320.210676191193	134.116663108799			75	NA		-1.00844925030411	0.0661433665024627	0	-0.693528340514124	0.089889589069808	0	1.93997058168061		0
M418.6971T3.92	metabolomics_liver_c18hypersil_pos	MX2	c18hypersil			NA												M419T4.2	418.697122436817	235.430308764954		[M+K]+ 379.727	3101	NA		-0.931172087602025	0.0700016709214907	0	-0.449522400467171	0.300127952960764	0	2.37939795149117		0
M357.2795T9.12	metabolomics_liver_c18hypersil_pos	MX2	c18hypersil			NA												M357T9	357.279531524115	547.41034990522	[658][M]+		874	400	@M358.2828T9.13|-13C	-1.22879908632279	0.0780743364976945	0	-0.315492140246924	0.655657667569473	0	2.20816408532458		0
M358.9613T4.11	metabolomics_liver_c18hypersil_pos	MX2	c18hypersil			NA												M359T4.1	358.961324282292	246.361643377852			1951	NA		-0.696730462338142	0.0780743364976945	0	-0.0256627022326388	0.998284335889792	0	2.2143718852883		0
M159.0527T1.89	metabolomics_liver_c18hypersil_pos	MX2	c18hypersil			NA												M159T2.24	159.052687694042	113.116626145667			2	NA		-0.545617128586029	0.0780743364976945	0	-0.139578801866779	0.656342548111846	0	2.21985702068272		0
M208.6472T1.86	metabolomics_liver_c18hypersil_pos	MX2	c18hypersil			NA												M209T2.1	208.647169748987	111.478343171166		[M+K+HCOOH]+ 123.683	2	NA		-0.455951871268319	0.0780743364976945	0	-0.249029893697063	0.23224338397152	0	2.42942611842461		0
M545.2328T3.95	metabolomics_liver_c18hypersil_pos	MX2	c18hypersil			NA												M545T4	545.232803648824	237.279991163617			2149	NA		-0.852504414838943	0.0806188630828495	0	-0.24684473043831	0.600673082016892	0	2.22647852903111		0
M169.3925T1.89	metabolomics_liver_c18hypersil_pos	MX2	c18hypersil			NA												M169T2.43	169.392527271305	113.221421201327			2	NA		-0.66214340764599	0.0806188630828495	0	-0.248626023412211	0.467246962607385	0	2.14504498350425		0
M946.3652T0.88	metabolomics_liver_c18hypersil_pos	MX2	c18hypersil			NA												M946T1.1	946.365165153153	52.9019786430887		[3M+Na+K]2+ 610.255	4	NA		-0.632801512066216	0.0806188630828495	0	0.0812539101212497	0.748833922199469	0	2.32476649948308		0
M494.6871T6.31	metabolomics_liver_c18hypersil_pos	MX2	c18hypersil			NA												M495T6	494.687072567456	378.70218666295		[M+K+NH3]+ 438.713	64	NA		-1.27682552259171	0.0818108217062976	0	-0.757290627590617	0.198537585940719	0	1.97357065511593		0
M448.0282T4.72	metabolomics_liver_c18hypersil_pos	MX2	c18hypersil			NA												M448T5.2	448.028217260317	283.476131080589		[3M+H+Na]2+ 290.68	71	NA		-1.01913026734109	0.0818108217062976	0	-0.0241273571897072	0.982825831593334	0	2.59239612181775		0
M240.159T2.24	metabolomics_liver_c18hypersil_pos	MX2	c18hypersil			NA												M240T2.3	240.159038919491	134.116663108799			75	NA		-0.971332545189421	0.0818108217062976	0	-0.731396958246952	0.0710579979885953	0	1.81144198494889		0
M437.917T4.04	metabolomics_liver_c18hypersil_pos	MX2	c18hypersil			NA												M438T4	437.916999676694	242.39453129407			2055	472	@M409.8859T4.05|+(C2H4)	-0.927632509440688	0.0818108217062976	0	0.0590099428548054	0.858757022112999	0	2.67725902776475		0
M588.237T4.31	metabolomics_liver_c18hypersil_pos	MX2	c18hypersil			NA												M588T4	588.237021373717	258.433109864399			49	NA		-0.705931846046441	0.0818108217062976	0	-0.295406479432417	0.408676414008072	0	2.18635825310925		0
M160.6369T1.89	metabolomics_liver_c18hypersil_pos	MX2	c18hypersil			NA												M161T2.6	160.636947231383	113.221045569641		[3M+2K]2+ 81.1154	2	NA		-0.580785054715147	0.0818108217062976	0	-0.114829536343438	0.762163193227036	0	2.15645070922337		0
M386.6848T1.57	metabolomics_liver_c18hypersil_pos	MX2	c18hypersil			NA												M387T2	386.684820976671	93.9834623035029			2586	NA		-0.979195833894424	0.0821341683860184	0	0.0710869066726456	0.847058772546878	0	1.98816197589541		0
M293.7018T4.51	metabolomics_liver_c18hypersil_pos	MX2	c18hypersil			NA												M294T5.1	293.701777994897	270.523692347696			77	NA		-0.73633219796637	0.0821341683860184	0	-0.82067966877514	0.00480174687562304	1	1.5898458169365		0
M319.8763T2.24	metabolomics_liver_c18hypersil_pos	MX2	c18hypersil			NA												M320T2.1	319.876310176375	134.204528398718			75	NA		-0.910425477086358	0.0832118364024711	0	-0.724661067969219	0.0591703624480242	0	1.83143960002593		0
M130.6158T1.25	metabolomics_liver_c18hypersil_pos	MX2	c18hypersil			NA												M131T1.8	130.615797382318	75.2713710904887			1	NA		-0.853483786356922	0.0832118364024711	0	0.0372042526775971	0.891680421034126	0	2.41447143026633		0
M362.1559T5.59	metabolomics_liver_c18hypersil_pos	MX2	c18hypersil			NA												M362T6	362.155876381727	335.489326410832			79	NA		5.26161941254718	0.0841791665407339	0	-4.21711761622611	0.0510188516771797	0	1.45596879705696	svm	0
M559.8371T5.67	metabolomics_liver_c18hypersil_pos	MX2	c18hypersil			NA												M560T6.1	559.837108442012	340.187646417275			58	NA		-1.93628840249636	0.0841791665407339	0	0.620156566840963	0.46614569938812	0	2.01966481766688		0
M786.3174T0.88	metabolomics_liver_c18hypersil_pos	MX2	c18hypersil			NA												M786T1.1	786.317356372393	52.8456779397087	[1423][M+2]+		4	539	@M784.312T0.88|+18O|+13C2|@M785.3155T0.88|+13C|+15N	-0.665827444139591	0.0841791665407339	0	-0.000308462740463256	0.957979046107411	0	1.9387678855848		0
M162.3988T1.89	metabolomics_liver_c18hypersil_pos	MX2	c18hypersil			NA												M162T2.41	162.398793752575	113.106118790011			2	NA		-0.544398084281159	0.0841791665407339	0	-0.0512424782863192	0.930549640846426	0	2.17372222594885		0
M130.6027T1.14	metabolomics_liver_c18hypersil_pos	MX2	c18hypersil			NA												M131T1.7	130.602723388492	68.590941208556			7	NA		-0.537240272787848	0.0841791665407339	0	-0.0535912616463285	0.922901356550352	0	2.31144273085948		0
M293.0646T0.87	metabolomics_liver_c18hypersil_pos	MX2	c18hypersil			NA												M293T1.4	293.064611815028	52.2031641253325			4	NA		0.478367561440043	0.0841791665407339	0	0.039748491966936	0.948637220281363	0	2.20674560063116		0
M472.8174T0.72	metabolomics_liver_c18hypersil_pos	MX2	c18hypersil			NA												M473T1	472.817414006881	43.1214787541065			4	166	@M320.8676T0.71|+(HCOOK)+(HCOONa)|@M388.8554T0.72|+(HCOOK)|@M404.8294T0.72|+(HCOONa)	0.430184302644431	0.0841791665407339	0	-0.271116082535519	0.132503410061602	0	2.21355796341759		0
M163.9785T0.78	metabolomics_liver_c18hypersil_pos	MX2	c18hypersil			NA												M164T1	163.978533160795	46.7272398555042	[122][M]+	[M+H-CH3]+ 177.991	4	67	@M164.9819T0.78|-13C|@M165.9765T0.78|-34S|-41K|-37Cl|@M201.9347T0.76|-K	0.377475872347819	0.0841791665407339	0	-0.0640300219854382	0.701170552601209	0	2.0612683224945		0
M612.6955T5.64	metabolomics_liver_c18hypersil_pos	MX2	c18hypersil			NA												M613T6	612.695488169013	338.360457451531			85	NA		-1.77860644270651	0.091684266044543	0	0.901656591257581	0.251117750744561	0	2.01962629371917		0
M329.6756T1.55	metabolomics_liver_c18hypersil_pos	MX2	c18hypersil			NA												M330T2	329.675556090098	92.7821227727983			2575	NA		-1.23697962293095	0.091684266044543	0	-0.226373300712096	0.799389621905477	0	2.57801986573905		0
M315.6782T3.29	metabolomics_liver_c18hypersil_pos	MX2	c18hypersil			NA												M316T3	315.678177484843	197.219387830122			2353	NA		-1.09569370682573	0.0944644219428664	0	0.275361754840787	0.572162337815039	0	1.91543118452058		0
M539.3221T5.05	metabolomics_liver_c18hypersil_pos	MX2	c18hypersil			NA												M539T5.10	539.32210753854	303.156894265127		[3M+2H]2+ 358.86	8	NA		-0.50712047984028	0.0944644219428664	0	0.151530767535522	0.50558301457213	0	2.4121418190461		0
M169T1.6_Pyridoxamine	metabolomics_liver_c18hypersil_pos	MX2	c18hypersil	Pyridoxamine	CHEBI:16410	2	a,b	C00534	Metabolism of cofactors and vitamins	Vitamine B6 metabolism	Pridoxine	HMDB01431	CID1052	C8H12N2O2	168.08988	NHZMQXZHNVQTQA-UHFFFAOYSA-N	InChI=1S/C8H12N2O2/c1-5-8(12)7(2-9)6(4-11)3-10-5/h3,11-12H,2,4,9H2,1H3	M169T1.6	169.095545469954	43.6101078409613		[M+H]+ 168.09	4	46	@M191.0776T0.72|-Na|@M207.0516T0.73|-K	-0.397270814215219	0.0968712487686907	0	0.296911127152672	0.0778207322759077	0	2.2338302176199		0
M457.5621T4.84	metabolomics_liver_c18hypersil_pos	MX2	c18hypersil			NA												M458T5	457.562114490501	290.580670515648		[M+K]+ 418.59	33	NA		0.686631425483316	0.0970842985203486	0	-0.440549696249828	0.137087025912688	0	2.02527540036596		0
M618.6069T6.32	metabolomics_liver_c18hypersil_pos	MX2	c18hypersil			NA												M619T6.1	618.606876622226	379.449939499994		[M+2K-H]+ 541.687	64	NA		-1.92323682045389	0.0970917668570862	0	-1.05504233548892	0.276639902326815	0	1.8216578105024		0
M494.8877T6.31	metabolomics_liver_c18hypersil_pos	MX2	c18hypersil			NA												M495T6.1	494.887669467842	378.786771895635			64	NA		-1.17621089011216	0.0986105475532955	0	-0.679099856662789	0.246513695560093	0	1.97609095909334		0
M257.1751T4.55	metabolomics_liver_c18hypersil_pos	MX2	c18hypersil			NA												M257T5.3	257.175116557764	273.08831053842			2835	NA		-0.814894601386689	0.0986105475532955	0	-0.51262194956673	0.196879661109352	0	2.20370978214783		0
M392.6171T4.31	metabolomics_liver_c18hypersil_pos	MX2	c18hypersil			NA												M393T4	392.617105094834	258.423643754218			49	NA		-0.767021744601402	0.0986105475532955	0	-0.12368653205348	0.834445739323319	0	1.89368855346941		0
M550.1199T1.23	metabolomics_liver_c18hypersil_pos	MX2	c18hypersil			NA												M550T1	550.119916066275	73.8649246135006		[M+H]+ 549.109	1	NA		-0.765406680352417	0.0986105475532955	0	0.00474115122085195	0.95148153448001	0	1.97278565722482		0
M342.1327T1.2	metabolomics_liver_c18hypersil_pos	MX2	c18hypersil			NA												M342T1.1	342.132652549033	71.9855661972737			1	NA		0.387179864249216	0.0986105475532955	0	-0.388596175517455	0.0190467427141684	1	1.30900021064736		0
M159.6625T1.89	metabolomics_liver_c18hypersil_pos	MX2	c18hypersil			NA												M160T2.5	159.662547351515	113.285058764185			2	NA		-0.533587842239857	0.100759719932826	0	-0.113357598666916	0.756147860116944	0	2.18144012504225		0
M240.41T2.24	metabolomics_liver_c18hypersil_pos	MX2	c18hypersil			NA												M240T2.5	240.409961635409	134.14819630344		[3M+Na+3K-H]3+ 194.116	75	NA		-0.985646169715334	0.100800471371148	0	-0.626263698214695	0.196722961280609	0	1.93309073292582		0
M206T2.2_D.Panthenol.Pantothenol..	metabolomics_liver_c18hypersil_pos	MX2	c18hypersil	D-Panthenol;Pantothenol;Dexpanthenol;Provitamin B	CHEBI:895821	2	a,b	C05944	Metabolism of cofactors and vitamins	Pantothenate and CoA biosynthesis	CoA	HMDB04231	CID131204	C9H19NO4	205.13141	SNPLKNRPJHDVJA-ZETCQYMHSA-N	InChI=1S/C9H19NO4/c1-9(2,6-12)7(13)8(14)10-4-3-5-11/h7,11-13H,3-6H2,1-2H3,(H,10,14)/t7-/m0/s1	M206T2.2	206.139967914436	143.301647147642			42	NA		0.934128085684801	0.100800471371148	0	0.210560598916592	0.740370104329649	0	2.13791144022164		0
M162.7636T1.89	metabolomics_liver_c18hypersil_pos	MX2	c18hypersil			NA												M163T2.12	162.763550250173	113.305394031091		[M+H+NH3]+ 144.731	2	NA		-0.745150987964411	0.100800471371148	0	-0.0644274806047349	0.946847426389352	0	1.93378255418062		0
M257.8099T3.36	metabolomics_liver_c18hypersil_pos	MX2	c18hypersil			NA												M258T3	257.809869038034	201.699060896709			3135	NA		-0.66352690255556	0.100800471371148	0	-0.42637672210047	0.190726457926512	0	2.2549119603103		0
M243.364T1.89	metabolomics_liver_c18hypersil_pos	MX2	c18hypersil			NA												M243T2.3	243.364021963721	113.272250180779		[M+2K-H]+ 166.437	2	NA		-0.577574577710003	0.100800471371148	0	-0.107432072708605	0.802179488902849	0	2.00650266354991		0
M209.0496T0.73	metabolomics_liver_c18hypersil_pos	MX2	c18hypersil			NA												M209T1.3	209.049628590427	43.5508781383256	[207][M+2]+		4	46	@M207.0516T0.73|+34S|+41K|+37Cl	-0.320108134016783	0.10109914427783	0	0.33550847852338	0.0156376421250676	1	2.01060605029171		0
M495.0882T6.31	metabolomics_liver_c18hypersil_pos	MX2	c18hypersil			NA												M495T6.3	495.088234074209	378.744459303752		[M+H]+ 494.072	64	NA		-1.17224269635361	0.101898425809863	0	-0.74070941812313	0.204266103664797	0	1.91281589950576		0
M385.5704T4.9	metabolomics_liver_c18hypersil_pos	MX2	c18hypersil			NA												M386T5	385.570447512551	294.009612336623		[M+2H-CH4]2+ 785.159	74	NA		-1.16937530729745	0.101898425809863	0	-0.530138952571683	0.406009341273905	0	2.23268855386303		0
M203.128T7.14	metabolomics_liver_c18hypersil_pos	MX2	c18hypersil			NA												M203T7	203.127997469282	428.4919937859			2693	NA		0.91512038824462	0.101898425809863	0	0.0329893875493159	0.997699859799821	0	1.60764457982435		0
M695.3904T4.63	metabolomics_liver_c18hypersil_pos	MX2	c18hypersil			NA												M695T5	695.390411344474	277.961744678664	[1332][M]2+		71	767	@M695.8914T4.63|-13Cdb	-0.661366471450991	0.101898425809863	0	0.103789344597031	0.736182034823484	0	2.58526121942763		0
M461.7621T4.21	metabolomics_liver_c18hypersil_pos	MX2	c18hypersil			NA												M462T4.1	461.76209890533	252.480467710051			2078	NA		-0.592072454944066	0.101898425809863	0	-0.254659328308744	0.438965461989977	0	2.24115151363154		0
M386.2059T4.28	metabolomics_liver_c18hypersil_pos	MX2	c18hypersil			NA												M386T4	386.205907580782	256.574670937			49	NA		-0.533118436816554	0.103992503204666	0	-0.43754490919587	0.0710301043530579	0	1.86521898536717		0
M434.089T2.51	metabolomics_liver_c18hypersil_pos	MX2	c18hypersil			NA												M434T3	434.089040337544	150.896029924999		[M+Na]+ 411.11	2452	NA		0.916086498223363	0.106875477415249	0	0.159297469726873	0.822208349761859	0	2.40603944031576		0
M345.1897T6.69	metabolomics_liver_c18hypersil_pos	MX2	c18hypersil			NA												M345T7	345.189737340211	401.512407319829		[M+Na]+ 322.2	73	336	@M323.2077T6.69|+Na	-0.750014807004439	0.106875477415249	0	-1.66075989600388	8.86962503028683e-07	1	1.36846589201463		0
M490.5198T4.31	metabolomics_liver_c18hypersil_pos	MX2	c18hypersil			NA												M491T4	490.519771725139	258.37935875258			49	NA		-0.692969971894428	0.111049408619178	0	-0.0842405245145574	0.89884169041914	0	1.85228354988802		0
M224.0756T5.54	metabolomics_liver_c18hypersil_pos	MX2	c18hypersil			NA												M224T6	224.075571274642	332.247503876325		[M+2H-CO]2+ 474.143	79	NA		-0.666018046432265	0.114561317538257	0	0.0744806524595578	0.80775634612665	0	2.34407359061544		0
M565.7918T5.95	metabolomics_liver_c18hypersil_pos	MX2	c18hypersil			NA												M566T6	565.791795344752	357.235535751494		[M+Na]+ 542.799	76	NA		-0.452742978034319	0.115334657170026	0	-0.0137331718427109	0.989523424367046	0	1.89820465926027		0
M450.0841T2.52	metabolomics_liver_c18hypersil_pos	MX2	c18hypersil			NA												M450T3	450.084124361364	151.021575729553		[M+K]+ 411.11	2452	525	@M468.0947T2.52|-(H2O)	0.86961122680288	0.115352153130441	0	0.227535619325497	0.698130902991331	0	2.32196588074735		0
M327.1031T4.72	metabolomics_liver_c18hypersil_pos	MX2	c18hypersil			NA												M327T5	327.103100360624	282.91486671451			71	NA		-1.92121976271087	0.116563561294989	0	-2.48954892984106	0.00282297186461101	1	1.72996486053728		0
M587.8553T5.81	metabolomics_liver_c18hypersil_pos	MX2	c18hypersil			NA												M588T6.1	587.855300328379	348.52552143779			58	NA		-1.48763518604417	0.116563561294989	0	0.78211639285878	0.274766256796864	0	1.9171367399998		0
M317.2122T10.59	metabolomics_liver_c18hypersil_pos	MX2	c18hypersil			NA												M317T11	317.212210190882	635.495775989931	[542][M]+		22	327	@M318.2153T10.59|-13C	-1.70809424675734	0.121992681540973	0	-2.046692524723	0.0066255888946681	1	1.73218085863005		0
M147.595T1.52	metabolomics_liver_c18hypersil_pos	MX2	c18hypersil			NA												M148T2	147.594965249814	90.9188300304173			67	NA		-0.578061075446875	0.121992681540973	0	-0.00786648980764504	0.975759556628555	0	2.15401477718221		0
M623.1177T7.17	metabolomics_liver_c18hypersil_pos	MX2	c18hypersil			NA												M623T7.2	623.117725954396	430.426646098513			997	NA		-1.18605357699916	0.122387688427881	0	-1.91540931086576	0.000239978575825107	1	1.63832666146104		0
M450.9448T5.17	metabolomics_liver_c18hypersil_pos	MX2	c18hypersil			NA												M451T5	450.944811451493	309.997996503412			70	NA		-1.12400683044316	0.122387688427881	0	-0.344647950684287	0.632219868818849	0	1.8725547837799		0
M294.1664T4.37	metabolomics_liver_c18hypersil_pos	MX2	c18hypersil			NA												M294T4.3	294.166388572979	261.963186620198			1830	NA		-0.943200343942523	0.122387688427881	0	-0.47315059151668	0.370789835605914	0	1.80437149041183		0
M133.7014T1.26	metabolomics_liver_c18hypersil_pos	MX2	c18hypersil			NA												M134T1.10	133.701428385497	75.6079839795237		[3M+2H]2+ 88.4561 [M+2Na-H]+ 88.7291	1	NA		-0.772571468314073	0.122387688427881	0	0.0205510509367741	0.927533039523261	0	2.16932736532331		0
M375.1324T5.39	metabolomics_liver_c18hypersil_pos	MX2	c18hypersil			NA												M375T5.2	375.132373900044	323.189855705971	[704][M]+		16	425	@M376.1358T5.39|-13C	0.56228654457467	0.122387688427881	0	0.242291293861189	0.459418702166759	0	1.65677019233849		0
M391.1139T0.72	metabolomics_liver_c18hypersil_pos	MX2	c18hypersil			NA												M391T1.3	391.113883840507	43.3428661118326			4	427	@M459.1016T0.72|-(HCOONa)	-0.437834184275852	0.122387688427881	0	0.619064202761612	0.00222371129757565	1	1.80361888701343		0
M130.4636T1.26	metabolomics_liver_c18hypersil_pos	MX2	c18hypersil			NA												M130T1.61	130.463638895818	75.377894754341			1	NA		-0.753299205274757	0.124289450726678	0	-0.0963568023987449	0.894767937560959	0	2.42897613697615		0
M503.2854T4.01	metabolomics_liver_c18hypersil_pos	MX2	c18hypersil			NA												M503T4	503.285427741568	240.556475438962			2119	NA		-0.927116864054039	0.125938227021372	0	0.169132930905576	0.714955161851776	0	1.71363723204257		0
M333.1782T1.66	metabolomics_liver_c18hypersil_pos	MX2	c18hypersil			NA												M333T2.2	333.178191032544	99.8669383970107		[M+K+HCOOH]+ 248.203	45	NA		-0.65001159635244	0.125938227021372	0	-0.195524916803185	0.645630663249911	0	2.22195820572917		0
