dataMatrix	X501f	X502m	X503m	X506m	X508f	X509f	X513m	X517f	X518f	X521f	X527m	X528m	X529f	X531f	W616f	W617f	W620f	W621f	W622f	W623f	W625m	W627m	W628m	W629m	W630m	W631m	W632f	W633f	W634m
M159.0527T1.89	15.275278769435	15.9113182968647	15.2765193190636	15.4751356985194	15.2836431011176	14.5004688129976	15.185193762574	15.7880334179717	15.0757978906409	15.6425312948886	15.6179541992427	15.8167008208982	15.9682509039267	15.5134122444335	16.0176284660889	16.1635815572735	15.3586284312573	15.7606236185776	16.2513774149267	15.7173002342116	15.8609867896872	16.0803147689388	16.0988337742155	15.6849375879454	16.0093056664313	16.5491754603612	16.4755782100932	15.9567591300104	15.9816242465299
M208.6472T1.86	16.1976913153958	16.4078813449182	16.2340570603966	15.5856430326662	15.6077420909846	15.5750069449638	16.1803423132759	16.2020001840077	16.4216967777291	15.9322818810362	15.7260021215197	16.0355121048326	16.2561941129458	15.900788513076	15.9741517008296	16.5249359389182	16.3173656222111	16.1947909069399	16.2786490469531	16.1191582366507	16.4363493121237	16.6989607182473	16.6086035311138	16.8605158450935	17.0994260475925	16.6891419063638	16.5825359206038	16.2026484992937	16.533658905106
M545.2328T3.95	11.4637014356023	12.3939001167614	12.3110405401506	11.7751569223134	11.9070443422248	11.9068638919591	11.3626652308671	12.2970073794113	12.858496108976	12.9045887754486	11.2578003639376	13.0107407434743	11.5786117342783	12.9474012211733	12.8631402810545	13.003233792232	13.6582310039596	12.0347881129527	12.6964749765976	11.9663822033463	13.281760605383	13.5243501802004	13.2443831256924	13.2180957034908	13.6638928935827	13.4322368437275	12.3016095922098	13.1543258999894	12.860752586642
M169.3925T1.89	16.1767982056588	16.2386019696831	15.739372528098	14.8473703807233	15.4072984395838	15.5225480893664	16.100886980644	15.4242697730264	15.6062671509564	14.7117022147147	15.5565535920748	15.6419158199277	16.0264616801909	15.0911209790951	15.2046422592769	16.4885536624767	16.5581270275113	15.8841137534789	16.3131579965082	15.8601615820932	16.3582676153931	16.1565417523273	16.1625570996619	16.9162656667204	16.3772033244082	16.0173407910098	16.7540712142804	15.9143136822526	16.6359420484446
M946.3652T0.88	14.7003265510437	14.356361164281	14.9852084864281	15.4171268508902	15.3649005434848	15.4277028033021	15.1774060771864	15.4005928717529	15.8219643837598	15.8217533518285	15.3554580693237	15.148786020395	15.2972885304377	15.7751944771309	15.4519546830829	15.2053237423872	15.4258280124452	16.3392448826548	16.7031084530477	15.8759539218201	15.5842713348694	16.2680292899524	15.9386402787377	16.1288577177645	16.4052848519668	15.984918806297	16.3256929633113	15.5115861608088	15.682688490324
M494.6871T6.31	14.1942582182704	15.3962770887416	14.0917636937223	14.3895030457656	13.3817082394675	12.7681436080333	14.5041144801922	11.6229342515645	13.9048884540177	13.2522312962189	12.462968832998	13.3966336068655	13.1404481973897	13.2062837711167	14.6368006568326	15.98771067627	15.2961864342604	12.7354023492863	13.9812412306536	13.8163518262342	14.7417489289512	15.827015640546	15.0503462877905	14.9652501336153	14.5527121157397	16.2583647567093	15.8764323542152	14.1481020723984	14.5417425014772
M448.0282T4.72	12.7135965174469	12.6405329629941	11.5016380749548	11.1032233578756	10.7597627334778	11.8205785422745	12.337917250178	11.335187416724	13.1152950435366	12.682116626066	10.7764451960721	13.1944191191569	12.5801776253333	13.2308457965083	12.7741620331041	13.5458942628653	12.975692431575	13.0824888290375	12.9629718201659	13.1396296111272	13.0589061331514	14.0237409799533	13.353712057692	13.452828762476	13.8671135806244	13.3063345210619	12.918705002559	12.6717244273501	12.0727669815863
M240.159T2.24	13.5537262077853	14.5471102509705	13.3662217179708	13.3850529856436	13.1759461482407	12.6510659445883	13.6898900148346	11.9063579910625	14.3691902440137	13.3194777290306	12.6629476663131	13.2758328159827	12.8199505898144	13.0641530099209	13.4693870923847	14.2499058841628	13.8062229227988	13.2671458810363	12.9995892121121	13.5137927673055	13.9216439324079	13.9440801604588	15.6397108753535	15.2775255203074	14.7461006341578	14.894686407375	15.0297256915392	13.9250075810638	14.9428814541331
M437.917T4.04	13.9029775218095	13.7766017683782	12.9946631690511	12.438974000768	12.1184643540312	13.5391762103735	13.6219969819743	13.9507723534925	13.8561930169899	13.9922342139368	13.2624053820292	14.0965095961997	14.0405603174729	15.0473311624617	14.5636788004955	14.664707101334	14.6002015101248	14.6298346354864	14.56946580159	14.6809872176875	14.389430528479	15.4139730600791	14.6489384008237	14.6251275584125	15.4089162418165	14.8901428735187	13.6539442623397	14.1626568603625	13.2684042700981
M588.237T4.31	12.6745483189117	13.1217405624061	12.8411585324969	12.3925787702481	12.2461239865029	12.1912495264342	12.1081163707914	11.8519497223082	13.048108550045	13.2050014741773	12.1530592879589	13.6746402216351	12.5253146218816	13.1986022026948	13.1891365603547	13.6071846374653	13.8877226899843	12.7664860522305	12.9830268615652	12.370510695906	13.89248033815	13.7261513253179	13.3857496010159	13.3814439323915	13.7781029544923	13.9031475149557	13.2133295936776	13.316198327312	13.0799410506908
